id_time,time,dt_object,orig_value,date_only,score_AnDePeDPro,score_bayesChangePt,score_contextOSE,score_earthgeckoSkyline,score_knncad,score_relativeEntropy,score_windowedGaussian,detector_votes,is_detector_anomaly,expected_pattern,pattern_deviation,is_pattern_anomaly,raw_anomaly,anomaly_window_mask,is_ground_truth
13,2023-10-09 13:00:00+00:00,2023-10-09 13:00:00+00:00,270621.0,2023-10-09,1.0,0.0,0.0,0.0,0.0,0.0,0.8807120513566715,1,0,375089.5,104468.5,0,0,0,False
14,2023-10-09 14:00:00+00:00,2023-10-09 14:00:00+00:00,366160.0,2023-10-09,1.0,0.0,0.0,0.0,0.0,0.0,0.7973930823654729,1,0,375089.5,8929.5,0,0,0,False
15,2023-10-09 15:00:00+00:00,2023-10-09 15:00:00+00:00,301095.0,2023-10-09,1.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.831238977125851,1,0,375089.5,73994.5,0,0,0,False
16,2023-10-09 16:00:00+00:00,2023-10-09 16:00:00+00:00,198176.0,2023-10-09,1.0,0.0,0.0,0.0,0.0,0.0,0.8805420487748851,1,0,375089.5,176913.5,0,0,0,False
17,2023-10-09 17:00:00+00:00,2023-10-09 17:00:00+00:00,234874.0,2023-10-09,1.0,0.0,0.0,0.0,0.0,0.0,0.8417138499275715,1,0,375089.5,140215.5,0,0,0,False
18,2023-10-09 18:00:00+00:00,2023-10-09 18:00:00+00:00,253260.0,2023-10-09,1.0,0.0,0.0,0.0,0.0,0.0,0.815558330274615,1,0,375089.5,121829.5,0,0,0,False
19,2023-10-09 19:00:00+00:00,2023-10-09 19:00:00+00:00,136601.0,2023-10-09,1.0,0.0,0.0,0.0,0.0,0.0,0.8785076680563028,1,0,375089.5,238488.5,0,0,0,False
20,2023-10-09 20:00:00+00:00,2023-10-09 20:00:00+00:00,423106.0,2023-10-09,1.0,0.0,0.0,0.0,0.0,0.0,0.6341800310542778,1,0,375089.5,48016.5,0,0,0,False
21,2023-10-09 21:00:00+00:00,2023-10-09 21:00:00+00:00,384019.0,2023-10-09,1.0,0.0,0.0,0.0,0.0,0.0,0.6698274222983318,1,0,375089.5,8929.5,0,0,0,False
22,2023-10-09 22:00:00+00:00,2023-10-09 22:00:00+00:00,390339.0,2023-10-09,1.0,0.0,0.0,0.0,0.0,0.0,0.659114060858615,1,0,375089.5,15249.5,0,0,0,False
23,2023-10-09 23:00:00+00:00,2023-10-09 23:00:00+00:00,267428.0,2023-10-09,1.0,0.0,0.0,0.0,0.0,0.0,0.7717473976141529,1,0,375089.5,107661.5,0,0,0,False
24,2023-10-10 00:00:00+00:00,2023-10-10 00:00:00+00:00,236149.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.7908391366137763,1,0,387179.0,151030.0,0,0,0,False
25,2023-10-10 01:00:00+00:00,2023-10-10 01:00:00+00:00,216208.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.7994767170583299,1,0,387179.0,170971.0,0,0,0,False
26,2023-10-10 02:00:00+00:00,2023-10-10 02:00:00+00:00,492319.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.5075440158815457,1,0,387179.0,105140.0,0,0,0,False
27,2023-10-10 03:00:00+00:00,2023-10-10 03:00:00+00:00,968563.0,2023-10-10,1.0,0.875,0.0,0.0,0.0,0.0,0.9156378715322292,1,0,387179.0,581384.0,0,0,0,False
28,2023-10-10 04:00:00+00:00,2023-10-10 04:00:00+00:00,959928.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.9002659417606489,1,0,406722.5,553205.5,0,0,0,False
29,2023-10-10 05:00:00+00:00,2023-10-10 05:00:00+00:00,736720.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.721921631275479,1,0,423654.0,313066.0,0,0,0,False
30,2023-10-10 06:00:00+00:00,2023-10-10 06:00:00+00:00,833946.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.8040925000692056,1,0,426810.0,407136.0,0,0,0,False
31,2023-10-10 07:00:00+00:00,2023-10-10 07:00:00+00:00,792858.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.762174324850478,1,0,426810.0,366048.0,0,0,0,False
32,2023-10-10 08:00:00+00:00,2023-10-10 08:00:00+00:00,668103.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.6298390112136516,1,0,426810.0,241293.0,0,0,0,False
33,2023-10-10 09:00:00+00:00,2023-10-10 09:00:00+00:00,824022.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.7847920630781399,1,0,460868.5,363153.5,0,0,0,False
34,2023-10-10 10:00:00+00:00,2023-10-10 10:00:00+00:00,1248378.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.9791440855436416,1,0,460868.5,787509.5,0,0,0,False
35,2023-10-10 11:00:00+00:00,2023-10-10 11:00:00+00:00,429418.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.6726464434737194,1,0,460868.5,31450.5,0,0,0,False
36,2023-10-10 12:00:00+00:00,2023-10-10 12:00:00+00:00,333578.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.7634089491247678,1,0,460868.5,127290.5,0,0,0,False
37,2023-10-10 13:00:00+00:00,2023-10-10 13:00:00+00:00,261502.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.8193362310796259,1,0,489806.0,228304.0,0,0,0,False
38,2023-10-10 14:00:00+00:00,2023-10-10 14:00:00+00:00,163427.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.8805431086139376,1,0,489806.0,326379.0,0,0,0,False
39,2023-10-10 15:00:00+00:00,2023-10-10 15:00:00+00:00,547664.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.5096801073538153,1,0,517478.5,30185.5,0,0,0,False
40,2023-10-10 16:00:00+00:00,2023-10-10 16:00:00+00:00,424202.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.6509188850824923,1,0,517478.5,93276.5,0,0,0,False
41,2023-10-10 17:00:00+00:00,2023-10-10 17:00:00+00:00,575889.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.5276651585466243,1,0,517478.5,58410.5,0,0,0,False
42,2023-10-10 18:00:00+00:00,2023-10-10 18:00:00+00:00,215927.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.8452765489957677,1,0,517478.5,301551.5,0,0,0,False
43,2023-10-10 19:00:00+00:00,2023-10-10 19:00:00+00:00,339661.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.7322851128573046,1,0,517478.5,177817.5,0,0,0,False
44,2023-10-10 20:00:00+00:00,2023-10-10 20:00:00+00:00,584820.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.5533581871893438,1,0,517478.5,67341.5,0,0,0,False
45,2023-10-10 21:00:00+00:00,2023-10-10 21:00:00+00:00,255122.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.8103639845401475,1,0,517478.5,262356.5,0,0,0,False
46,2023-10-10 22:00:00+00:00,2023-10-10 22:00:00+00:00,205887.0,2023-10-10,1.0,0.4,0.0,0.0,0.0,0.0,0.8446894416917018,1,0,517478.5,311591.5,0,0,0,False
47,2023-10-10 23:00:00+00:00,2023-10-10 23:00:00+00:00,185081.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.854584953068586,1,0,517478.5,332397.5,0,0,0,False
48,2023-10-11 00:00:00+00:00,2023-10-11 00:00:00+00:00,487293.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.541527313584933,1,0,517478.5,30185.5,0,0,0,False
49,2023-10-11 01:00:00+00:00,2023-10-11 01:00:00+00:00,206724.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.835102997329582,1,0,551914.0,345190.0,0,0,0,False
50,2023-10-11 02:00:00+00:00,2023-10-11 02:00:00+00:00,704326.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.7226428852462703,1,0,566026.5,138299.5,0,0,0,False
51,2023-10-11 03:00:00+00:00,2023-10-11 03:00:00+00:00,1144605.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.9750067227232329,1,0,566026.5,578578.5,0,0,0,False
52,2023-10-11 04:00:00+00:00,2023-10-11 04:00:00+00:00,794298.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.7897273572964749,1,0,566026.5,228271.5,0,0,0,False
53,2023-10-11 05:00:00+00:00,2023-10-11 05:00:00+00:00,786851.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.7794169937354527,1,0,580354.5,206496.5,0,0,0,False
54,2023-10-11 06:00:00+00:00,2023-10-11 06:00:00+00:00,599977.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.5734418580206669,1,0,582604.5,17372.5,0,0,0,False
55,2023-10-11 07:00:00+00:00,2023-10-11 07:00:00+00:00,1346443.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.9937141158670216,2,0,592398.5,754044.5,0,0,0,False
56,2023-10-11 08:00:00+00:00,2023-10-11 08:00:00+00:00,732830.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.7008395262774045,1,0,602853.5,129976.5,0,0,0,False
57,2023-10-11 09:00:00+00:00,2023-10-11 09:00:00+00:00,995340.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.90393380216482,1,0,602853.5,392486.5,0,0,0,False
58,2023-10-11 10:00:00+00:00,2023-10-11 10:00:00+00:00,926727.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.8578855934693592,1,0,602853.5,323873.5,0,0,0,False
59,2023-10-11 11:00:00+00:00,2023-10-11 11:00:00+00:00,385980.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7092283607971093,0,0,602853.5,216873.5,0,0,0,False
60,2023-10-11 12:00:00+00:00,2023-10-11 12:00:00+00:00,556164.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.5150607824064453,0,0,602853.5,46689.5,0,0,0,False
61,2023-10-11 13:00:00+00:00,2023-10-11 13:00:00+00:00,605730.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.5444097023368629,0,0,602853.5,2876.5,0,0,0,False
62,2023-10-11 14:00:00+00:00,2023-10-11 14:00:00+00:00,189969.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.8747734002127572,1,0,602853.5,412884.5,0,0,0,False
63,2023-10-11 15:00:00+00:00,2023-10-11 15:00:00+00:00,435883.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.6498431296870847,1,0,602853.5,166970.5,0,0,0,False
64,2023-10-11 16:00:00+00:00,2023-10-11 16:00:00+00:00,761352.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7287804862704753,0,0,602853.5,158498.5,0,0,0,False
65,2023-10-11 17:00:00+00:00,2023-10-11 17:00:00+00:00,580389.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.5196348821338481,0,0,602853.5,22464.5,0,0,0,False
66,2023-10-11 18:00:00+00:00,2023-10-11 18:00:00+00:00,792293.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7586350151993883,0,0,602853.5,189439.5,0,0,0,False
67,2023-10-11 19:00:00+00:00,2023-10-11 19:00:00+00:00,763714.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7276419249980957,0,0,669280.0,94434.0,0,0,0,False
68,2023-10-11 20:00:00+00:00,2023-10-11 20:00:00+00:00,348119.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7555997925440426,0,0,669280.0,321161.0,0,0,0,False
69,2023-10-11 21:00:00+00:00,2023-10-11 21:00:00+00:00,437622.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.6574560201165511,0,0,683541.0,245919.0,0,0,0,False
70,2023-10-11 22:00:00+00:00,2023-10-11 22:00:00+00:00,497242.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.5851134375310262,0,0,683541.0,186299.0,0,0,0,False
71,2023-10-11 23:00:00+00:00,2023-10-11 23:00:00+00:00,354001.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7473318402687529,0,0,683541.0,329540.0,0,0,0,False
72,2023-10-12 00:00:00+00:00,2023-10-12 00:00:00+00:00,209623.0,2023-10-12,1.0,0.0,0.0,0.0,0.0,0.0,0.8681194761462083,1,0,683541.0,473918.0,0,0,0,False
73,2023-10-12 01:00:00+00:00,2023-10-12 01:00:00+00:00,469020.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.6097813555233235,0,0,736001.0,266981.0,0,0,0,False
74,2023-10-12 02:00:00+00:00,2023-10-12 02:00:00+00:00,831524.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.8102700579720357,0,0,736001.0,95523.0,0,0,0,False
75,2023-10-12 03:00:00+00:00,2023-10-12 03:00:00+00:00,897485.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.8597416261190844,0,0,736001.0,161484.0,0,0,0,False
76,2023-10-12 04:00:00+00:00,2023-10-12 04:00:00+00:00,788097.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.7626929824506575,0,0,762533.0,25564.0,0,0,0,False
77,2023-10-12 05:00:00+00:00,2023-10-12 05:00:00+00:00,951692.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.8909332619340178,0,0,737182.0,214510.0,0,0,0,False
78,2023-10-12 06:00:00+00:00,2023-10-12 06:00:00+00:00,801900.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.768536087781913,0,0,737182.0,64718.0,0,0,0,False
79,2023-10-12 07:00:00+00:00,2023-10-12 07:00:00+00:00,1247858.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.9843685984576253,0,0,654310.5,593547.5,0,0,0,False
80,2023-10-12 08:00:00+00:00,2023-10-12 08:00:00+00:00,1173985.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.9678074029226098,0,0,569960.5,604024.5,0,0,0,False
81,2023-10-12 09:00:00+00:00,2023-10-12 09:00:00+00:00,905588.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.8345676238629589,0,0,569960.5,335627.5,0,0,0,False
82,2023-10-12 10:00:00+00:00,2023-10-12 10:00:00+00:00,885546.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.8156854025140727,0,0,569960.5,315585.5,0,0,0,False
83,2023-10-12 11:00:00+00:00,2023-10-12 11:00:00+00:00,451043.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.6748696839811605,0,0,569960.5,118917.5,0,0,0,False
84,2023-10-12 12:00:00+00:00,2023-10-12 12:00:00+00:00,710650.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.6390504974996656,0,0,569960.5,140689.5,0,0,0,False
85,2023-10-12 13:00:00+00:00,2023-10-12 13:00:00+00:00,349808.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.7801338048173109,0,0,569960.5,220152.5,0,0,0,False
86,2023-10-12 14:00:00+00:00,2023-10-12 14:00:00+00:00,514674.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.598591365045245,0,0,569960.5,55286.5,0,0,0,False
87,2023-10-12 15:00:00+00:00,2023-10-12 15:00:00+00:00,3075586.0,2023-10-12,0.0,0.9836065573770492,0.0,0.0,0.0,0.0,0.9999999620498078,1,0,569960.5,2505625.5,0,0,0,False
88,2023-10-12 16:00:00+00:00,2023-10-12 16:00:00+00:00,597971.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.6558788209631243,0,0,569960.5,28010.5,0,0,0,False
89,2023-10-12 17:00:00+00:00,2023-10-12 17:00:00+00:00,541950.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.6960621000545528,0,0,569960.5,28010.5,0,0,0,False
90,2023-10-12 18:00:00+00:00,2023-10-12 18:00:00+00:00,350305.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.816678587393925,0,0,569960.5,219655.5,0,0,0,False
91,2023-10-12 19:00:00+00:00,2023-10-12 19:00:00+00:00,124132.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.912837527678491,0,0,569960.5,445828.5,0,0,0,False
92,2023-10-12 20:00:00+00:00,2023-10-12 20:00:00+00:00,158435.0,2023-10-12,0.0,0.9242424242424242,0.0,0.0,0.0,0.0,0.8975172241063767,0,0,569960.5,411525.5,0,0,0,False
93,2023-10-12 21:00:00+00:00,2023-10-12 21:00:00+00:00,121599.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.9074217711533716,0,0,569960.5,448361.5,0,0,0,False
94,2023-10-12 22:00:00+00:00,2023-10-12 22:00:00+00:00,203939.0,2023-10-12,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.8725706292680249,0,0,569960.5,366021.5,0,0,0,False
95,2023-10-12 23:00:00+00:00,2023-10-12 23:00:00+00:00,134464.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.8972156266500436,0,0,569960.5,435496.5,0,0,0,False
96,2023-10-13 00:00:00+00:00,2023-10-13 00:00:00+00:00,265757.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.8373037852749399,0,0,591128.5,325371.5,0,0,0,False
97,2023-10-13 01:00:00+00:00,2023-10-13 01:00:00+00:00,269311.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.8330597337266251,0,0,563118.0,293807.0,0,0,0,False
98,2023-10-13 02:00:00+00:00,2023-10-13 02:00:00+00:00,678205.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5516085084363122,0,0,563118.0,115087.0,0,0,0,False
99,2023-10-13 03:00:00+00:00,2023-10-13 03:00:00+00:00,851228.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5881090474331774,0,0,588403.0,262825.0,0,0,0,False
100,2023-10-13 04:00:00+00:00,2023-10-13 04:00:00+00:00,938808.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.6555719883144601,0,0,563118.0,375690.0,0,0,0,False
101,2023-10-13 05:00:00+00:00,2023-10-13 05:00:00+00:00,731931.0,2023-10-13,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.5104687506933184,0,0,511779.5,220151.5,0,0,0,False
102,2023-10-13 06:00:00+00:00,2023-10-13 06:00:00+00:00,878607.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.608815668492473,0,0,415957.0,462650.0,0,0,0,False
103,2023-10-13 07:00:00+00:00,2023-10-13 07:00:00+00:00,931576.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.6496841682296355,0,0,532947.5,398628.5,0,0,0,False
104,2023-10-13 08:00:00+00:00,2023-10-13 08:00:00+00:00,1715881.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.977946447772032,0,0,532947.5,1182933.5,0,0,0,False
105,2023-10-13 09:00:00+00:00,2023-10-13 09:00:00+00:00,1094263.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.7553979605635859,0,0,588403.0,505860.0,0,0,0,False
106,2023-10-13 10:00:00+00:00,2023-10-13 10:00:00+00:00,817509.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5469668439175761,0,0,588403.0,229106.0,0,0,0,False
107,2023-10-13 11:00:00+00:00,2023-10-13 11:00:00+00:00,584286.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.642100329262357,0,0,588403.0,4117.0,0,0,0,False
108,2023-10-13 12:00:00+00:00,2023-10-13 12:00:00+00:00,481609.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.7173594138833209,0,0,588403.0,106794.0,0,0,0,False
109,2023-10-13 13:00:00+00:00,2023-10-13 13:00:00+00:00,235696.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.8605645119626056,1,0,588403.0,352707.0,0,0,0,False
110,2023-10-13 14:00:00+00:00,2023-10-13 14:00:00+00:00,592520.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.6295977005772988,1,0,588403.0,4117.0,0,0,0,False
111,2023-10-13 15:00:00+00:00,2023-10-13 15:00:00+00:00,324697.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.8126988025607893,1,0,532947.5,208250.5,0,0,0,False
112,2023-10-13 16:00:00+00:00,2023-10-13 16:00:00+00:00,241010.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.8544206659381897,1,0,411966.5,170956.5,0,0,0,False
113,2023-10-13 17:00:00+00:00,2023-10-13 17:00:00+00:00,342324.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.797938603569224,1,0,333510.5,8813.5,0,0,0,False
114,2023-10-13 18:00:00+00:00,2023-10-13 18:00:00+00:00,1365912.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.9051406323134882,1,0,292369.5,1073542.5,0,0,0,False
115,2023-10-13 19:00:00+00:00,2023-10-13 19:00:00+00:00,183560.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.8785498129443141,1,0,280198.0,96638.0,0,0,0,False
116,2023-10-13 20:00:00+00:00,2023-10-13 20:00:00+00:00,771137.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.5265513273630383,1,0,280198.0,490939.0,0,0,0,False
117,2023-10-13 21:00:00+00:00,2023-10-13 21:00:00+00:00,186617.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.8759716863506439,0,0,280198.0,93581.0,0,0,0,False
118,2023-10-13 22:00:00+00:00,2023-10-13 22:00:00+00:00,260042.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.8390380764193054,0,0,280198.0,20156.0,0,0,0,False
119,2023-10-13 23:00:00+00:00,2023-10-13 23:00:00+00:00,105451.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.9040409782857806,0,0,280198.0,174747.0,0,0,0,False
120,2023-10-14 00:00:00+00:00,2023-10-14 00:00:00+00:00,147700.0,2023-10-14,0.0,0.8181818181818181,0.0,0.0,0.0,0.0,0.8854023513863148,0,0,274773.5,127073.5,0,0,0,False
121,2023-10-14 01:00:00+00:00,2023-10-14 01:00:00+00:00,142186.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.8852830877153067,0,0,250526.0,108340.0,0,0,0,False
122,2023-10-14 02:00:00+00:00,2023-10-14 02:00:00+00:00,198067.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.8585853231348307,0,0,263387.0,65320.0,0,0,0,False
123,2023-10-14 03:00:00+00:00,2023-10-14 03:00:00+00:00,180441.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.8645860963664198,0,0,250526.0,70085.0,0,0,0,False
124,2023-10-14 04:00:00+00:00,2023-10-14 04:00:00+00:00,169864.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.8672075588904484,0,0,250526.0,80662.0,0,0,0,False
125,2023-10-14 05:00:00+00:00,2023-10-14 05:00:00+00:00,154064.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.8720334508913339,0,0,263387.0,109323.0,0,0,0,False
126,2023-10-14 06:00:00+00:00,2023-10-14 06:00:00+00:00,300354.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.7948821919288602,0,0,263387.0,36967.0,0,0,0,False
127,2023-10-14 07:00:00+00:00,2023-10-14 07:00:00+00:00,325110.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.778407255367441,0,0,263387.0,61723.0,0,0,0,False
128,2023-10-14 08:00:00+00:00,2023-10-14 08:00:00+00:00,615719.0,2023-10-14,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.5634707690281466,0,0,278118.5,337600.5,0,0,0,False
129,2023-10-14 09:00:00+00:00,2023-10-14 09:00:00+00:00,335193.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.7711836654498638,0,0,278118.5,57074.5,0,0,0,False
130,2023-10-14 10:00:00+00:00,2023-10-14 10:00:00+00:00,393613.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.7312418500309356,0,0,294929.5,98683.5,0,0,0,False
131,2023-10-14 11:00:00+00:00,2023-10-14 11:00:00+00:00,289505.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.7969595095611848,0,0,294929.5,5424.5,0,0,0,False
