id_time,time,dt_object,orig_value,date_only,score_AnDePeDPro,score_bayesChangePt,score_contextOSE,score_earthgeckoSkyline,score_knncad,score_relativeEntropy,score_windowedGaussian,detector_votes,is_detector_anomaly,expected_pattern,pattern_deviation,is_pattern_anomaly,raw_anomaly,anomaly_window_mask,is_ground_truth
44,2023-10-10 20:00:00+00:00,2023-10-10 20:00:00+00:00,6068.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.8358191299164475,1,0,6859.0,791.0,0,0,0,False
45,2023-10-10 21:00:00+00:00,2023-10-10 21:00:00+00:00,7023.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.7527258643550713,1,0,6859.0,164.0,0,0,0,False
46,2023-10-10 22:00:00+00:00,2023-10-10 22:00:00+00:00,5394.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.8731065849869263,1,0,6859.0,1465.0,0,0,0,False
47,2023-10-10 23:00:00+00:00,2023-10-10 23:00:00+00:00,5916.0,2023-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.832433975795227,1,0,6859.0,943.0,0,0,0,False
48,2023-10-11 00:00:00+00:00,2023-10-11 00:00:00+00:00,6695.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.7644877583639741,1,0,6859.0,164.0,0,0,0,False
49,2023-10-11 01:00:00+00:00,2023-10-11 01:00:00+00:00,7303.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.7033612956342543,1,0,7163.0,140.0,0,0,0,False
50,2023-10-11 02:00:00+00:00,2023-10-11 02:00:00+00:00,12259.0,2023-10-11,1.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.8197376877893524,1,0,7371.0,4888.0,0,0,0,False
51,2023-10-11 03:00:00+00:00,2023-10-11 03:00:00+00:00,17481.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.992232936780144,2,0,7371.0,10110.0,0,0,0,False
52,2023-10-11 04:00:00+00:00,2023-10-11 04:00:00+00:00,12546.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.8146584360848217,1,0,7595.0,4951.0,0,0,0,False
53,2023-10-11 05:00:00+00:00,2023-10-11 05:00:00+00:00,12997.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.8428263095025942,1,0,7595.0,5402.0,0,0,0,False
54,2023-10-11 06:00:00+00:00,2023-10-11 06:00:00+00:00,11093.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.6755676746292019,1,0,7779.5,3313.5,0,0,0,False
55,2023-10-11 07:00:00+00:00,2023-10-11 07:00:00+00:00,11836.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.7452273424379046,1,0,7823.5,4012.5,0,0,0,False
56,2023-10-11 08:00:00+00:00,2023-10-11 08:00:00+00:00,12357.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.7877285468936465,1,0,7823.5,4533.5,0,0,0,False
57,2023-10-11 09:00:00+00:00,2023-10-11 09:00:00+00:00,11330.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.6898799357174529,1,0,7823.5,3506.5,0,0,0,False
58,2023-10-11 10:00:00+00:00,2023-10-11 10:00:00+00:00,11076.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.6334791695163025,1,0,7823.5,3252.5,0,0,0,False
59,2023-10-11 11:00:00+00:00,2023-10-11 11:00:00+00:00,7808.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.737057279062699,0,0,7823.5,15.5,0,0,0,False
60,2023-10-11 12:00:00+00:00,2023-10-11 12:00:00+00:00,7439.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7695051317091257,0,0,7823.5,384.5,0,0,0,False
61,2023-10-11 13:00:00+00:00,2023-10-11 13:00:00+00:00,7839.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7283606225736199,0,0,7823.5,15.5,0,0,0,False
62,2023-10-11 14:00:00+00:00,2023-10-11 14:00:00+00:00,7093.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7956568219563813,0,0,7932.5,839.5,0,0,0,False
63,2023-10-11 15:00:00+00:00,2023-10-11 15:00:00+00:00,7751.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7311163032771422,0,0,7932.5,181.5,0,0,0,False
64,2023-10-11 16:00:00+00:00,2023-10-11 16:00:00+00:00,7113.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.7891521135391967,1,0,7932.5,819.5,0,0,0,False
65,2023-10-11 17:00:00+00:00,2023-10-11 17:00:00+00:00,8402.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.655582559484857,0,0,7932.5,469.5,0,0,0,False
66,2023-10-11 18:00:00+00:00,2023-10-11 18:00:00+00:00,8026.0,2023-10-11,0.0,0.5,0.0,0.0,0.0,0.0,0.6957653823500604,0,0,7932.5,93.5,0,0,0,False
67,2023-10-11 19:00:00+00:00,2023-10-11 19:00:00+00:00,7801.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7179765501981288,0,0,7932.5,131.5,0,0,0,False
68,2023-10-11 20:00:00+00:00,2023-10-11 20:00:00+00:00,7030.0,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.7910934455094745,0,0,7932.5,902.5,0,0,0,False
69,2023-10-11 21:00:00+00:00,2023-10-11 21:00:00+00:00,5838.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.8792075094571409,1,0,7932.5,2094.5,0,0,0,False
70,2023-10-11 22:00:00+00:00,2023-10-11 22:00:00+00:00,5916.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.8701778707477588,1,0,7932.5,2016.5,0,0,0,False
71,2023-10-11 23:00:00+00:00,2023-10-11 23:00:00+00:00,6458.0,2023-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.8268102488757338,1,0,7932.5,1474.5,0,0,0,False
72,2023-10-12 00:00:00+00:00,2023-10-12 00:00:00+00:00,6747.0,2023-10-12,1.0,0.0,0.0,0.0,0.0,0.0,0.7995023544605729,1,0,8214.0,1467.0,0,0,0,False
73,2023-10-12 01:00:00+00:00,2023-10-12 01:00:00+00:00,8825.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.5733964518737102,0,0,8613.5,211.5,0,0,0,False
74,2023-10-12 02:00:00+00:00,2023-10-12 02:00:00+00:00,14037.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.9257463234456992,0,0,8613.5,5423.5,0,0,0,False
75,2023-10-12 03:00:00+00:00,2023-10-12 03:00:00+00:00,16133.0,2023-10-12,0.0,0.92,0.0,0.0,0.0,0.0,0.9805828056807596,0,0,8613.5,7519.5,0,0,0,False
76,2023-10-12 04:00:00+00:00,2023-10-12 04:00:00+00:00,13617.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.8910857563946804,0,0,8999.5,4617.5,0,0,0,False
77,2023-10-12 05:00:00+00:00,2023-10-12 05:00:00+00:00,23289.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.9981863487262022,1,0,9036.0,14253.0,0,0,0,False
78,2023-10-12 06:00:00+00:00,2023-10-12 06:00:00+00:00,12882.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.6511663788560897,0,0,9036.0,3846.0,0,0,0,False
79,2023-10-12 07:00:00+00:00,2023-10-12 07:00:00+00:00,13921.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.7330924309109487,0,0,9036.0,4885.0,0,0,0,False
80,2023-10-12 08:00:00+00:00,2023-10-12 08:00:00+00:00,14484.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.7720094913742848,0,0,9036.0,5448.0,0,0,0,False
81,2023-10-12 09:00:00+00:00,2023-10-12 09:00:00+00:00,12699.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.6290032364286926,0,0,9036.0,3663.0,0,0,0,False
82,2023-10-12 10:00:00+00:00,2023-10-12 10:00:00+00:00,12522.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.6126351816717094,0,0,9036.0,3486.0,0,0,0,False
83,2023-10-12 11:00:00+00:00,2023-10-12 11:00:00+00:00,9371.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.6721665271206464,0,0,9036.0,335.0,0,0,0,False
84,2023-10-12 12:00:00+00:00,2023-10-12 12:00:00+00:00,9255.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.68072590152869,0,0,9036.0,219.0,0,0,0,False
85,2023-10-12 13:00:00+00:00,2023-10-12 13:00:00+00:00,7422.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.8146505680028211,0,0,9036.0,1614.0,0,0,0,False
86,2023-10-12 14:00:00+00:00,2023-10-12 14:00:00+00:00,7653.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.7972171917946276,0,0,9036.0,1383.0,0,0,0,False
87,2023-10-12 15:00:00+00:00,2023-10-12 15:00:00+00:00,9174.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.679663457442226,0,0,9036.0,138.0,0,0,0,False
88,2023-10-12 16:00:00+00:00,2023-10-12 16:00:00+00:00,8898.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.7014512144530121,0,0,9036.0,138.0,0,0,0,False
89,2023-10-12 17:00:00+00:00,2023-10-12 17:00:00+00:00,7707.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.7900655627750419,0,0,9036.0,1329.0,0,0,0,False
90,2023-10-12 18:00:00+00:00,2023-10-12 18:00:00+00:00,7330.0,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.8129102088247051,0,0,9036.0,1706.0,0,0,0,False
91,2023-10-12 19:00:00+00:00,2023-10-12 19:00:00+00:00,5751.0,2023-10-12,0.0,0.7804878048780488,0.0,0.0,0.0,0.0,0.895234599660538,0,0,9036.0,3285.0,0,0,0,False
92,2023-10-12 20:00:00+00:00,2023-10-12 20:00:00+00:00,5916.0,2023-10-12,1.0,0.0,0.0,0.0,0.0,0.0,0.8846224767987496,1,0,9036.0,3120.0,0,0,0,False
93,2023-10-12 21:00:00+00:00,2023-10-12 21:00:00+00:00,4816.0,2023-10-12,1.0,0.0,0.0,0.0,0.0,0.0,0.9254401779248363,1,0,9036.0,4220.0,0,0,0,False
94,2023-10-12 22:00:00+00:00,2023-10-12 22:00:00+00:00,6448.0,2023-10-12,1.0,0.0,0.0,0.0,0.0,0.0,0.8499095152299787,1,0,9036.0,2588.0,0,0,0,False
95,2023-10-12 23:00:00+00:00,2023-10-12 23:00:00+00:00,5156.0,2023-10-12,1.0,0.0,0.0,0.0,0.0,0.0,0.9079336167391726,1,0,9036.0,3880.0,0,0,0,False
96,2023-10-13 00:00:00+00:00,2023-10-13 00:00:00+00:00,6760.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.8248736360105797,1,0,9036.0,2276.0,0,0,0,False
97,2023-10-13 01:00:00+00:00,2023-10-13 01:00:00+00:00,7347.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.7845759716021521,1,0,8650.0,1303.0,0,0,0,False
98,2023-10-13 02:00:00+00:00,2023-10-13 02:00:00+00:00,12812.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.691563762854098,1,0,8650.0,4162.0,0,0,0,False
99,2023-10-13 03:00:00+00:00,2023-10-13 03:00:00+00:00,16765.0,2023-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.9233019758050558,1,0,8650.0,8115.0,0,0,0,False
100,2023-10-13 04:00:00+00:00,2023-10-13 04:00:00+00:00,14809.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.8284655470012559,0,0,8629.0,6180.0,0,0,0,False
101,2023-10-13 05:00:00+00:00,2023-10-13 05:00:00+00:00,12747.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.6758227729182726,0,0,8305.5,4441.5,0,0,0,False
102,2023-10-13 06:00:00+00:00,2023-10-13 06:00:00+00:00,13239.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.7153522688261889,0,0,8305.5,4933.5,0,0,0,False
103,2023-10-13 07:00:00+00:00,2023-10-13 07:00:00+00:00,12057.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.6127312871622586,0,0,8305.5,3751.5,0,0,0,False
104,2023-10-13 08:00:00+00:00,2023-10-13 08:00:00+00:00,13289.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.7180415806977545,0,0,8305.5,4983.5,0,0,0,False
105,2023-10-13 09:00:00+00:00,2023-10-13 09:00:00+00:00,14214.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.7862194892002345,0,0,8305.5,5908.5,0,0,0,False
106,2023-10-13 10:00:00+00:00,2023-10-13 10:00:00+00:00,12499.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.6475320701987235,0,0,8305.5,4193.5,0,0,0,False
107,2023-10-13 11:00:00+00:00,2023-10-13 11:00:00+00:00,10425.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.547564433215411,0,0,8305.5,2119.5,0,0,0,False
108,2023-10-13 12:00:00+00:00,2023-10-13 12:00:00+00:00,8402.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.7274509680061906,0,0,8305.5,96.5,0,0,0,False
109,2023-10-13 13:00:00+00:00,2023-10-13 13:00:00+00:00,7834.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.7698141085352332,0,0,8305.5,471.5,0,0,0,False
110,2023-10-13 14:00:00+00:00,2023-10-13 14:00:00+00:00,8209.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.7397200046340301,0,0,8305.5,96.5,0,0,0,False
111,2023-10-13 15:00:00+00:00,2023-10-13 15:00:00+00:00,8856.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.6849924291939229,0,0,8021.5,834.5,0,0,0,False
112,2023-10-13 16:00:00+00:00,2023-10-13 16:00:00+00:00,7536.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.7880971718890373,0,0,7760.5,224.5,0,0,0,False
113,2023-10-13 17:00:00+00:00,2023-10-13 17:00:00+00:00,6895.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.8289619939101757,0,0,7660.0,765.0,0,0,0,False
114,2023-10-13 18:00:00+00:00,2023-10-13 18:00:00+00:00,7687.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.7731623490355474,0,0,7584.5,102.5,0,0,0,False
115,2023-10-13 19:00:00+00:00,2023-10-13 19:00:00+00:00,7633.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.7755942967058994,0,0,7584.5,48.5,0,0,0,False
116,2023-10-13 20:00:00+00:00,2023-10-13 20:00:00+00:00,6799.0,2023-10-13,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.8304990719130549,0,0,7584.5,785.5,0,0,0,False
117,2023-10-13 21:00:00+00:00,2023-10-13 21:00:00+00:00,4994.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.9176982495126476,0,0,7584.5,2590.5,0,0,0,False
118,2023-10-13 22:00:00+00:00,2023-10-13 22:00:00+00:00,4936.0,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.917247673637014,0,0,7584.5,2648.5,0,0,0,False
119,2023-10-13 23:00:00+00:00,2023-10-13 23:00:00+00:00,4706.0,2023-10-13,1.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.9230291308958944,1,0,7584.5,2878.5,0,0,0,False
120,2023-10-14 00:00:00+00:00,2023-10-14 00:00:00+00:00,5655.0,2023-10-14,1.0,0.0,0.0,0.0,0.0,0.0,0.8807176826656395,1,0,7584.5,1929.5,0,0,0,False
121,2023-10-14 01:00:00+00:00,2023-10-14 01:00:00+00:00,6598.0,2023-10-14,1.0,0.0,0.0,0.0,0.0,0.0,0.8262606541039018,1,0,7584.5,986.5,0,0,0,False
122,2023-10-14 02:00:00+00:00,2023-10-14 02:00:00+00:00,5610.0,2023-10-14,1.0,0.0,0.0,0.0,0.0,0.0,0.879155857385225,1,0,7404.0,1794.0,0,0,0,False
123,2023-10-14 03:00:00+00:00,2023-10-14 03:00:00+00:00,7270.0,2023-10-14,1.0,0.0,0.0,0.0,0.0,0.0,0.7761971342657746,1,0,7404.0,134.0,0,0,0,False
124,2023-10-14 04:00:00+00:00,2023-10-14 04:00:00+00:00,6429.0,2023-10-14,1.0,0.0,0.0,0.0,0.0,0.0,0.8308854538822593,1,0,7404.0,975.0,0,0,0,False
125,2023-10-14 05:00:00+00:00,2023-10-14 05:00:00+00:00,7192.0,2023-10-14,1.0,0.0,0.0,0.0,0.0,0.0,0.7781742189852606,1,0,7421.0,229.0,0,0,0,False
126,2023-10-14 06:00:00+00:00,2023-10-14 06:00:00+00:00,7927.0,2023-10-14,1.0,0.0,0.0,0.0,0.0,0.0,0.7201824009379688,1,0,7560.5,366.5,0,0,0,False
127,2023-10-14 07:00:00+00:00,2023-10-14 07:00:00+00:00,7672.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.7396175506371108,0,0,7560.5,111.5,0,0,0,False
128,2023-10-14 08:00:00+00:00,2023-10-14 08:00:00+00:00,7729.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.7339375318824748,0,0,7560.5,168.5,0,0,0,False
129,2023-10-14 09:00:00+00:00,2023-10-14 09:00:00+00:00,8170.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.6963433058154157,0,0,7621.0,549.0,0,0,0,False
130,2023-10-14 10:00:00+00:00,2023-10-14 10:00:00+00:00,7957.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.7139229041823347,0,0,7621.0,336.0,0,0,0,False
131,2023-10-14 11:00:00+00:00,2023-10-14 11:00:00+00:00,7870.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.7201767550395763,0,0,7621.0,249.0,0,0,0,False
132,2023-10-14 12:00:00+00:00,2023-10-14 12:00:00+00:00,7697.0,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.7333331020906394,0,0,7621.0,76.0,0,0,0,False
