,value
158,33.552
159,33.3333
160,33.4427
161,33.4447
162,33.446
163,33.4427
164,33.3333
165,33.4447
166,33.446
167,33.4427
168,33.4447
169,33.4447
170,33.4427
171,33.8887
172,33.8833
173,33.3333
174,33.5573
175,33.3333
176,33.4447
177,33.446
178,33.446
179,33.446
180,33.4427
181,33.4427
182,33.446
183,33.3333
184,33.4447
185,33.4427
186,33.446
187,33.446
188,33.3333
189,33.5573
190,33.3333
191,33.446
192,33.446
193,33.446
194,33.4427
195,33.446
196,33.4447
197,33.3333
198,33.5587
199,33.3333
200,33.4447
201,33.4427
202,33.3333
203,33.552
204,33.4447
205,33.4427
206,33.3333
207,33.5573
208,33.3333
209,33.556
210,33.3333
211,33.3333
212,33.668
213,33.3333
214,33.5553
215,33.3333
216,33.552
217,33.3333
218,33.556
219,33.3333
220,33.556
221,33.3333
222,33.4447
223,33.4427
224,9.09091
225,28.8093
226,33.3333
227,33.4427
228,35.3187
229,34.3413
230,35.1113
231,33.446
232,33.446
233,33.3333
234,33.5553
235,33.3333
236,33.4427
237,33.4447
238,33.4427
239,33.4447
240,33.552
241,33.3333
242,33.4447
243,33.4447
244,33.446
245,34.2313
246,33.5553
247,33.3333
248,33.4447
249,33.4427
250,33.4447
251,33.4447
252,33.4447
253,33.4447
254,33.4427
255,33.4427
256,33.3333
257,33.4427
258,33.4427
259,33.4427
260,33.4447
261,33.3333
262,33.554
263,33.3333
264,33.5573
265,33.3333
266,33.5553
267,33.3333
268,33.4427
269,33.4427
270,33.3333
271,33.5573
272,33.446
273,33.4447
274,33.446
275,33.3333
276,33.5587
277,33.4447
278,33.4447
279,33.4427
280,33.446
281,33.3333
282,33.554
283,33.3333
284,35.6707
285,33.4427
286,33.4447
287,33.446
288,33.552
289,33.3333
290,33.554
291,33.3333
292,33.4447
293,33.446
294,33.3333
295,33.556
296,33.3333
297,33.5573
298,33.3333
299,33.3333
300,33.5573
301,33.554
302,33.3333
303,33.5553
304,33.3333
305,33.3333
306,33.554
307,33.3333
308,34.124
309,37.664
310,37.8887
311,37.6533
312,34.3427
313,33.3333
314,33.556
315,33.3333
316,37.6687
317,38.5593
318,38.328
319,33.6647
320,33.3333
321,33.4427
322,33.446
323,33.4447
324,33.4447
325,35.588
326,33.3333
327,33.554
328,33.3333
329,35.3333
330,33.5553
331,33.3333
332,33.554
333,33.3333
334,33.556
335,33.4447
336,33.5573
337,33.3333
338,33.446
339,33.446
340,33.3333
341,33.4447
342,33.446
343,33.4447
344,33.4447
345,33.446
346,33.3333
347,33.4447
348,33.554
349,33.446
350,33.3333
351,33.446
352,33.4427
353,33.4447
354,33.446
355,33.3333
356,33.554
357,33.3333
358,33.4427
359,33.4447
360,33.5573
361,33.3333
362,33.4427
363,33.4447
364,33.3333
365,33.556
366,33.3333
367,33.4447
368,33.4447
369,33.3333
370,33.556
371,33.3333
372,33.554
373,33.3333
374,33.554
375,33.3333
376,33.4427
377,33.446
378,33.3333
379,33.5573
380,33.4427
381,33.556
382,33.3333
383,33.3333
384,33.5573
385,33.556
386,33.3333
387,33.554
388,33.3333
389,33.3333
390,33.554
391,33.3333
392,33.5553
393,33.3333
394,33.4427
395,33.4427
396,33.4447
397,33.446
398,33.4447
399,33.446
400,33.446
401,33.3333
402,33.446
403,33.4427
404,33.4447
405,33.4447
406,33.4447
407,33.4427
408,33.4447
409,33.4427
410,33.4447
411,33.4427
412,33.3333
413,33.4427
414,33.4447
415,33.4447
416,33.4447
417,33.4447
418,33.4427
419,33.3333
420,33.5573
421,33.4447
422,33.446
423,33.3333
424,33.4447
425,33.4447
426,33.4427
427,33.446
428,33.3333
429,33.556
430,33.3333
431,33.556
432,33.4447
433,33.4447
434,33.446
435,33.4427
436,33.3333
437,33.4427
438,33.4427
439,33.4427
440,33.4427
441,33.3333
442,33.552
443,33.3333
444,33.5553
445,33.4427
446,33.3333
447,33.5553
448,33.3333
449,35.6633
450,33.4447
451,33.4427
452,33.446
453,33.4447
454,33.3333
455,33.4447
456,33.556
457,33.446
458,33.3333
459,33.4447
460,33.4447
461,33.446
462,33.4447
463,33.3333
464,33.5573
465,33.3333
466,33.4447
467,33.4447
468,33.554
469,33.3333
470,33.4427
471,33.4427
472,33.4427
473,33.4427
474,33.4447
475,33.5553
476,33.3333
477,33.4447
478,33.4447
479,33.446
480,33.4427
481,33.556
482,33.3333
483,33.556
484,33.3333
485,33.3333
486,33.5573
487,33.3333
488,33.5573
489,33.3333
490,33.4427
491,33.4447
492,33.5573
493,33.3333
494,33.4427
495,33.4447
496,33.4447
497,33.4447
498,33.4447
499,33.3333
500,33.446
501,33.4427
502,33.4447
503,33.446
504,33.4447
505,33.4447
506,33.446
507,33.5573
508,33.4427
509,33.3333
510,33.446
511,33.4447
512,33.4447
513,33.3333
514,33.5553
515,33.3333
516,33.556
517,33.3333
518,33.554
519,36.6713
520,34.778
521,33.3333
522,33.5553
523,33.3333
524,33.5587
525,33.3333
526,33.4427
527,33.4447
528,33.5553
529,33.3333
530,33.3333
531,33.556
532,33.3333
533,33.556
534,33.3333
535,33.4447
536,33.446
537,33.4447
538,33.446
539,33.3333
540,33.5553
541,33.446
542,33.4427
543,33.3333
544,33.446
545,33.446
546,33.446
547,33.4447
548,33.446
549,33.3333
550,33.4427
551,33.4447
552,33.556
553,33.3333
554,33.4447
555,33.446
556,33.4427
557,33.4447
558,33.3333
559,34.8907
560,35.5727
561,33.446
562,33.3333
563,33.4447
564,33.5573
565,33.4447
566,33.4447
567,33.3333
568,33.4447
569,33.4447
570,33.4447
571,33.446
572,33.4447
573,33.3333
574,33.4447
575,33.4427
576,33.556
577,33.3333
578,33.556
579,33.3333
580,33.446
581,33.446
582,33.3333
583,33.5573
584,33.3333
585,33.554
586,33.3333
587,33.3333
588,33.554
589,33.5573
590,33.3333
591,33.4447
592,33.4447
593,33.4447
594,33.7833
595,33.5587
596,33.3333
597,33.4447
598,33.4447
599,33.3333
600,33.5573
601,33.5573
602,33.3333
603,33.3333
604,33.554
605,33.3333
606,33.5587
607,33.3333
608,33.446
609,33.4447
610,33.4427
611,33.554
612,33.554
613,35.1113
614,33.4447
615,33.4447
616,33.3333
617,35.1947
618,33.4427
619,33.4427
620,33.3333
621,33.4427
622,33.4427
623,33.4447
624,33.5573
625,34.5553
626,35.328
627,34.774
628,34.6613
629,33.556
630,33.3333
631,33.3333
632,33.67
633,33.3333
634,33.4447
635,33.4447
636,33.554
637,33.3333
638,33.4447
639,33.4447
640,33.3333
641,33.554
642,33.3333
643,33.446
644,33.446
645,33.4447
646,33.4447
647,33.3333
648,33.552
649,33.4427
650,33.446
651,33.3333
652,33.4447
653,33.4447
654,33.4447
655,33.446
656,33.446
657,33.3333
658,33.446
659,33.4447
660,33.5573
661,33.4427
662,33.3333
663,33.4427
664,33.4447
665,33.446
666,33.3333
667,33.5573
668,33.3333
669,33.4447
670,33.4447
671,33.3333
672,33.5553
673,33.4447
674,33.446
675,33.4447
676,33.4447
677,33.3333
678,33.554
679,33.3333
680,33.446
681,33.4427
682,33.3333
683,33.5573
684,33.4447
685,33.4447
686,33.3333
687,33.552
688,33.3333
689,33.4427
690,33.4427
691,33.3333
692,33.5553
693,33.3333
694,33.6647
695,33.4427
696,33.554
697,33.3333
698,33.446
699,33.4427
700,33.3333
701,33.552
702,33.3333
703,33.4447
704,33.446
705,33.3333
706,33.554
707,33.3333
708,33.5573
709,33.3333
710,33.5587
711,33.3333
712,33.4427
713,33.4427
714,33.4447
715,33.4427
716,33.3333
717,33.4447
718,33.4447
719,33.4427
720,33.4427
721,33.4447
722,33.4427
723,33.4447
724,33.4427
725,33.3333
726,33.552
727,33.3333
728,33.446
729,33.446
730,33.446
731,33.446
732,33.4427
733,33.4447
734,33.4447
735,33.4447
736,33.446
737,33.3333
738,33.4427
739,33.4447
740,33.4427
741,33.4447
742,33.3333
743,33.4427
744,33.5573
745,33.4447
746,33.4447
747,33.4427
748,33.4447
749,33.446
750,33.446
751,33.4447
752,33.446
753,33.3333
754,33.556
755,33.446
756,33.5573
757,33.4447
758,33.3333
759,33.554
760,33.3333
761,33.4427
762,33.4447
763,33.446
764,33.4447
765,33.3333
766,33.4447
767,33.446
768,33.5553
769,33.3333
770,33.4427
771,33.4447
772,37.214
773,33.446
774,33.4447
775,33.4447
776,33.3333
777,33.5553
778,33.3333
779,33.4447
780,33.446
781,33.554
782,33.3333
783,33.4447
784,33.4447
785,33.4427
786,33.4447
787,33.4447
788,33.3333
789,33.446
790,33.4447
791,33.4447
792,33.5553
793,33.3333
794,33.446
795,33.4447
796,33.4447
797,33.4447
798,33.446
799,33.3333
800,33.4447
801,33.4427
802,33.4427
803,33.446
804,33.4447
805,33.4427
806,33.4447
807,33.4447
808,33.4447
809,33.4447
810,33.3333
811,33.4447
812,33.4447
813,33.4447
814,33.4447
815,33.3333
816,33.5573
817,33.4447
818,33.4447
819,33.3333
820,33.5573
821,33.3333
822,33.4427
823,33.446
824,33.4447
825,33.4447
826,33.3333
827,33.4447
828,33.4447
829,33.554
830,28.5714
831,33.4447
832,33.4447
833,33.3333
834,33.5587
835,33.3333
836,33.556
837,33.3333
838,33.3333
839,33.5573
840,33.556
841,33.3333
842,33.3333
843,33.5553
844,33.3333
845,33.554
846,33.3333
847,33.446
848,33.4447
849,33.3333
850,33.5573
851,33.3333
852,33.556
853,33.3333
854,34.344
855,36.2207
856,36.1113
857,33.4447
858,33.4447
859,33.6633
860,38.1267
861,33.9913
862,33.3333
863,33.4447
864,33.556
865,33.4447
866,33.3333
867,33.4447
868,33.556
869,33.5573
870,33.4447
871,33.3333
872,33.5553
873,35.756
874,39.91
875,35.5487
876,33.6667
877,33.554
878,33.3333
879,33.3333
880,33.554
881,33.3333
882,33.4427
883,33.4427
884,33.4427
885,33.4447
886,33.3333
887,33.4427
888,33.5573
889,33.4447
890,33.3333
891,33.4427
892,33.4447
893,33.4447
894,33.4447
895,33.446
896,33.3333
897,33.4447
898,33.4427
899,33.4447
900,33.446
901,35.1113
902,33.446
903,33.4447
904,33.4447
905,35.2227
906,33.4447
907,33.4447
908,33.4447
909,33.3333
910,33.4447
911,33.4447
912,33.554
913,33.3333
914,33.4447
915,33.446
916,33.3333
917,33.556
918,33.3333
919,33.5573
920,33.3333
921,33.3333
922,33.5573
923,33.3333
924,33.554
925,33.446
926,33.4447
927,33.3333
928,33.554
929,33.3333
930,33.4427
931,33.446
932,33.3333
933,33.5573
934,33.3333
935,33.4427
936,33.4447
937,33.5573
938,33.3333
939,33.4447
940,33.446
941,33.3333
942,33.5573
943,33.3333
944,33.554
945,33.3333
946,33.3333
947,33.5573
948,33.554
949,33.3333
950,33.4427
951,33.4447
952,33.3333
953,35.1113
954,36.9867
955,37.114
956,33.556
957,33.3333
958,33.4427
959,33.4447
960,33.554
961,33.3333
962,33.446
963,33.446
964,33.3333
965,33.556
966,23.0769
967,33.556
968,33.3333
969,33.4447
970,33.4447
971,33.3333
972,33.5573
973,33.4427
974,33.446
975,33.3333
976,33.5573
977,33.3333
978,33.446
979,33.4447
980,33.3333
981,33.554
982,33.3333
983,33.4447
984,33.554
985,33.554
986,33.3333
987,33.4427
988,33.4447
989,33.446
990,33.446
991,33.3333
992,33.4447
993,33.446
994,33.4427
995,33.5553
996,33.5587
997,33.3333
998,33.4427
999,33.4447
1000,33.3333
1001,33.5553
1002,28.5714
1003,33.4427
1004,33.4447
1005,33.5573
1006,33.3333
1007,33.3333
1008,33.556
1009,33.554
1010,34.0033
1011,33.446
1012,33.4427
1013,33.3333
1014,33.5573
1015,33.3333
1016,33.4427
1017,33.4447
1018,33.4427
1019,33.4447
1020,33.4447
1021,33.4447
1022,33.4447
1023,33.446
1024,33.3333
1025,33.5573
1026,38.0187
1027,37.3347
1028,37.222
1029,38.1107
1030,37.8893
1031,38.222
1032,34.1093
1033,37.444
1034,33.8893
1035,33.4447
1036,33.4447
1037,33.3333
1038,36.5713
1039,37.116
1040,36.1007
1041,35.8967
1042,36.5493
1043,36.3373
1044,35.6673
1045,35.7787
1046,36.1113
1047,35.44
1048,33.5573
1049,33.3333
1050,33.5553
1051,33.3333
1052,33.446
1053,33.4447
1054,33.3333
1055,33.554
1056,33.4427
1057,33.4447
1058,33.3333
1059,33.5553
1060,33.3333
1061,33.5573
1062,33.3333
1063,33.4447
1064,33.4447
1065,33.3333
1066,33.5573
1067,33.3333
1068,33.5573
1069,33.3333
1070,33.554
1071,33.3333
1072,33.4427
1073,33.4427
1074,33.446
1075,33.4447
1076,33.3333
1077,33.4427
1078,33.446
1079,33.446
1080,33.4447
1081,33.554
1082,33.3333
1083,33.4447
1084,33.4447
1085,33.4447
1086,33.4427
1087,33.3333
1088,33.4447
1089,37.7947
1090,38.556
1091,36.9907
1092,33.5573
1093,33.3333
1094,36.2333
1095,38.8913
1096,38.1007
1097,33.446
1098,33.4447
1099,33.4447
1100,33.4447
1101,33.3333
1102,33.4447
1103,33.446
1104,33.6653
1105,33.3333
1106,33.4427
1107,33.4447
1108,33.4447
1109,33.446
1110,33.3333
1111,33.4427
1112,33.4427
1113,33.4447
1114,33.4447
1115,33.3333
1116,33.5573
1117,33.4427
1118,33.5587
1119,33.3333
1120,33.5553
1121,33.3333
1122,33.4447
1123,33.446
1124,33.3333
1125,33.5573
1126,33.3333
1127,33.554
1128,33.3333
1129,33.5573
1130,33.3333
1131,33.5553
1132,33.3333
1133,33.3333
1134,23.3354
1135,33.3333
1136,33.554
1137,33.3333
1138,33.4427
1139,33.4447
1140,33.5587
1141,33.3333
1142,33.446
1143,33.4447
1144,33.3333
1145,33.5573
1146,33.3333
1147,33.446
1148,33.4447
1149,33.4447
1150,33.3333
1151,33.446
1152,33.5573
1153,33.4427
1154,33.5553
1155,33.5573
1156,33.3333
1157,33.4447
1158,33.4447
1159,33.3333
1160,33.556
1161,33.3333
1162,33.446
1163,33.4427
1164,33.556
1165,33.3333
1166,33.552
1167,33.3333
1168,33.3333
1169,33.552
1170,33.3333
1171,33.552
1172,33.3333
1173,33.4447
1174,33.4447
1175,33.3333
1176,33.556
1177,33.4447
1178,33.446
1179,33.446
1180,33.4427
1181,33.4427
1182,33.4447
1183,33.3333
1184,33.4427
1185,33.4447
1186,33.4447
1187,33.4447
1188,33.554
1189,33.3333
1190,33.556
1191,33.3333
1192,35.2227
1193,33.3333
1194,33.4427
1195,33.4447
1196,35.2207
1197,33.3333
1198,33.5587
1199,33.3333
1200,23.3315
1201,37.5
1202,33.5573
1203,33.3333
1204,33.4447
1205,33.4427
1206,33.3333
1207,33.554
1208,33.3333
1209,33.5553
1210,33.3333
1211,33.3333
1212,28.81
1213,33.556
1214,33.3333
1215,33.3333
1216,33.5553
1217,33.4447
1218,33.4427
1219,33.3333
1220,33.5573
1221,33.3333
1222,33.4447
1223,33.4447
1224,33.6667
1225,33.4447
1226,33.4447
1227,33.4447
1228,33.3333
1229,33.446
1230,35.8336
1231,33.4447
1232,33.446
1233,35.7143
1234,33.4447
1235,33.4447
1236,35.9521
1237,30.7692
1238,33.4447
1239,33.4427
1240,35.8336
1241,33.4447
1242,33.3333
1243,35.9543
1244,30.7692
1245,33.4447
1246,33.4427
1247,33.6667
1248,33.554
1249,35.7143
1250,30.7692
1251,33.4427
1252,33.3333
1253,35.9557
1254,30.7692
1255,33.556
1256,33.3333
1257,35.7143
1258,35.9507
1259,33.3333
1260,33.5553
1261,35.8336
1262,31.0262
1263,33.3333
1264,33.446
1265,33.4447
1266,35.7143
1267,33.615
1268,33.3333
1269,33.4447
1270,35.835
1271,33.3333
1272,33.446
1273,33.446
1274,35.8336
1275,30.8954
1276,33.4447
1277,33.3333
1278,35.835
1279,33.4742
1280,33.446
1281,33.4447
1282,35.835
1283,30.7692
1284,33.4427
1285,33.4427
1286,35.8336
1287,30.7692
1288,33.4447
1289,33.3333
1290,35.8336
1291,30.8954
1292,33.4447
1293,33.4447
1294,35.7143
1295,30.8977
1296,33.554
1297,33.446
1298,35.9543
1299,30.7692
1300,33.4447
1301,33.4447
1302,35.7143
1303,31.0277
1304,33.3333
1305,33.552
1306,35.7143
1307,30.7692
1308,33.556
1309,33.554
1310,35.7143
1311,30.7692
1312,33.5573
1313,33.3333
1314,35.8336
1315,30.7692
1316,33.4427
1317,33.4447
1318,35.7143
1319,35.9507
1320,33.4725
1321,33.4447
1322,35.7143
1323,35.9507
1324,33.3333
1325,33.446
1326,35.8336
1327,35.8314
1328,33.4447
1329,33.3333
1330,35.835
1331,35.8336
1332,33.6092
1333,33.3333
1334,33.554
1335,35.7143
1336,33.4742
1337,33.4447
1338,33.4447
1339,35.8314
1340,33.3333
1341,33.446
1342,33.4427
1343,35.835
1344,33.4725
1345,33.554
1346,33.3333
1347,35.8314
1348,30.8977
1349,33.3333
1350,33.556
1351,33.3333
1352,35.8314
1353,33.4725
1354,33.446
1355,33.4427
1356,35.8336
1357,30.8992
1358,33.4427
1359,33.4447
1360,35.8314
1361,30.7692
1362,33.4447
1363,33.4447
1364,35.9486
1365,30.7692
1366,33.4447
1367,33.446
1368,35.9529
1369,30.7692
1370,33.446
1371,33.446
1372,35.7143
1373,35.8336
1374,33.3333
1375,33.5587
1376,35.7143
1377,35.7143
1378,33.554
1379,33.3333
1380,35.9529
1381,30.8977
1382,36.5487
1383,35.7893
1384,33.446
1385,35.8336
1386,33.3333
1387,35.6667
1388,33.3333
1389,35.8336
1390,33.75
1391,36.4447
1392,33.554
1393,35.7143
1394,30.8977
1395,33.3333
1396,33.5553
1397,35.7143
1398,30.7692
1399,33.4427
1400,33.3333
1401,35.9507
1402,30.7692
1403,33.4427
1404,33.4447
1405,35.9557
1406,30.7692
1407,33.5573
1408,33.3333
1409,35.7143
1410,31.0254
1411,33.3333
1412,33.4447
1413,35.8314
1414,31.5338
1415,33.4427
1416,33.4447
1417,35.8336
1418,30.8954
1419,33.4427
1420,33.3333
1421,35.835
1422,30.8954
1423,33.446
1424,33.4447
1425,35.8314
1426,30.7692
1427,33.4447
1428,33.554
1429,35.8314
1430,30.7692
1431,33.446
1432,33.446
1433,35.8336
1434,30.8992
1435,33.3333
1436,33.556
1437,35.7143
1438,34.0167
1439,33.8873
1440,33.554
1441,35.7143
1442,31.0238
1443,33.3333
1444,33.446
1445,35.835
1446,33.3333
1447,33.554
1448,33.3333
1449,35.8314
1450,33.3333
1451,33.3333
1452,33.552
1453,35.9486
1454,35.7143
1455,33.3333
1456,33.5573
1457,35.7143
1458,31.0277
1459,33.3333
1460,33.4427
1461,33.446
1462,33.3333
1463,35.9521
1464,35.835
1465,35.835
1466,30.7692
1467,33.6092
1468,33.3333
1469,33.4427
1470,33.446
1471,33.4447
1472,33.446
1473,35.7143
1474,35.835
1475,30.8977
1476,33.6133
1477,36.9153
1478,33.3333
1479,33.446
1480,33.446
1481,35.7143
1482,35.9486
1483,30.7692
1484,33.47
1485,33.4447
1486,33.4427
1487,35.8314
1488,33.5587
1489,35.8314
1490,35.8314
1491,30.7692
1492,33.554
1493,33.3333
1494,33.446
1495,35.8336
1496,35.835
1497,35.835
1498,30.8954
1499,33.4447
1500,33.4447
1501,33.4427
1502,35.8336
1503,35.8336
1504,35.7143
1505,30.8992
1506,33.4427
1507,33.446
1508,33.4447
1509,33.4447
1510,35.7143
1511,35.9507
1512,30.8977
1513,30.8992
1514,33.3333
1515,33.554
1516,33.3333
1517,33.4427
1518,33.4427
1519,35.7143
1520,36.07
1521,30.7692
1522,33.4725
1523,33.3333
1524,33.554
1525,33.4447
1526,35.835
1527,35.7143
1528,35.9529
1529,33.47
1530,33.3333
1531,33.556
1532,33.3333
1533,35.9543
1534,35.7143
1535,35.7143
1536,31.0262
1537,33.3333
1538,33.4725
1539,33.3333
1540,33.4427
1541,33.4427
1542,33.4427
1543,35.835
1544,35.7143
1545,30.8992
1546,33.4725
1547,33.4427
1548,33.4447
1549,33.4427
1550,33.4447
1551,35.8336
1552,35.7143
1553,35.7143
1554,30.8977
1555,33.4447
1556,33.4427
1557,33.3333
1558,33.554
1559,35.7143
1560,35.9557
1561,30.7692
1562,33.4725
1563,33.3333
1564,33.4427
1565,33.4447
1566,33.3333
1567,35.9529
1568,37.3814
1569,45.6229
1570,35.8685
1571,33.4447
1572,33.556
1573,33.3333
1574,33.554
1575,35.7143
1576,35.7143
1577,35.8314
1578,30.7692
1579,33.556
1580,33.4427
1581,33.5573
1582,33.446
1583,35.7143
1584,35.9543
1585,35.835
1586,30.7692
1587,33.3333
1588,33.5573
1589,33.3333
1590,33.4427
1591,35.8336
1592,35.8336
1593,35.7143
1594,30.7692
1595,33.4742
1596,33.5553
1597,33.3333
1598,33.4447
1599,33.4427
1600,35.8336
1601,35.835
1602,30.7692
1603,33.47
1604,33.3333
1605,33.4447
1606,33.446
1607,35.7143
1608,35.9507
1609,35.7143
1610,30.8992
1611,33.3333
1612,33.5573
1613,33.3333
1614,33.4427
1615,35.835
1616,35.7143
1617,31.0254
1618,33.3333
1619,33.446
1620,33.4447
1621,33.554
1622,33.3333
1623,35.8314
1624,35.8314
1625,35.7143
1626,31.0238
1627,34.2153
1628,33.5573
1629,33.3333
1630,35.7143
1631,36.0721
1632,35.9557
1633,30.7692
1634,33.3333
1635,33.4427
1636,33.3333
1637,33.554
1638,33.3333
1639,35.8314
1640,35.8336
1641,30.7692
1642,33.556
1643,33.3333
1644,33.556
1645,33.3333
1646,35.8336
1647,35.7143
1648,35.8336
1649,33.4725
1650,33.446
1651,35.4613
1652,38.2036
1653,33.5593
1654,35.8336
1655,35.8314
1656,35.8336
1657,33.4725
1658,33.446
1659,33.554
1660,33.3333
1661,33.5573
1662,35.7143
1663,35.835
1664,30.8977
1665,33.3333
1666,33.556
1667,33.3333
1668,33.556
1669,36.3193
1670,35.8336
1671,30.8977
1672,33.4725
1673,33.4427
1674,35.7143
1675,33.554
1676,33.3333
1677,35.7143
1678,35.8314
1679,35.7143
1680,31.0277
1681,33.3333
1682,33.4427
1683,33.3333
1684,33.552
1685,33.3333
1686,33.4427
1687,35.8336
1688,35.7143
1689,31.0254
1690,33.3333
1691,33.4447
1692,35.9543
1693,33.3333
1694,33.3333
1695,33.554
1696,35.7143
1697,35.9507
1698,35.7143
1699,33.4742
1700,33.4427
1701,33.3333
1702,33.4447
1703,33.4447
1704,35.9507
1705,35.7143
1706,35.8336
1707,30.7692
1708,33.4447
1709,33.4447
1710,33.4447
1711,33.4447
1712,35.7143
1713,35.835
1714,35.7143
1715,35.8336
1716,30.8992
1717,33.6117
1718,35.7143
1719,33.4447
1720,33.4427
1721,33.4447
1722,35.8336
1723,35.7143
1724,30.8954
1725,33.4447
1726,33.446
1727,33.4427
1728,33.776
1729,39.0314
1730,37.145
1731,35.7143
1732,30.8977
1733,33.47
1734,33.4447
1735,33.4447
1736,33.3333
1737,35.835
1738,35.8336
1739,35.8314
1740,35.9543
1741,30.7692
1742,33.4725
1743,33.446
1744,33.4447
1745,33.446
1746,35.7143
1747,35.9529
1748,35.7143
1749,30.8977
1750,33.4447
1751,30.7692
1752,33.554
1753,33.4447
1754,35.8336
1755,35.7143
1756,37.51
1757,30.7692
1758,33.556
1759,33.3333
1760,33.4447
1761,33.446
1762,35.7143
1763,31.0238
1764,30.7692
1765,33.6667
1766,33.3333
1767,33.554
1768,34.9727
1769,33.554
1770,35.7143
1771,35.8336
1772,34.6169
1773,35.2227
1774,33.3333
1775,33.3333
1776,33.5573
1777,35.9529
1778,35.7143
1779,35.835
1780,33.4725
1781,33.3333
1782,33.554
1783,35.104
1784,35.1187
1785,37.7307
1786,37.4943
1787,32.7008
1788,34.1625
1789,33.4447
1790,33.3333
1791,33.4447
1792,35.8314
1793,35.8314
1794,35.7143
1795,30.7692
1796,33.47
1797,33.446
1798,33.5593
1799,33.3333
1800,33.5553
1801,33.4447
1802,35.8336
1803,35.7143
1804,30.8977
1805,33.47
1806,33.4447
1807,33.446
1808,33.3333
1809,33.556
1810,35.7143
1811,35.7143
1812,30.8977
1813,33.5587
1814,33.3333
1815,33.3333
1816,33.556
1817,33.3333
1818,35.9507
1819,35.7143
1820,33.4742
1821,33.4447
1822,33.3333
1823,33.5573
1824,33.4447
1825,35.835
1826,35.7143
1827,31.0277
1828,33.3333
1829,33.446
1830,33.4447
1831,33.446
1832,35.7143
1833,35.8336
1834,35.835
1835,33.4725
1836,33.4447
1837,33.556
1838,33.3333
1839,33.4447
1840,35.8336
1841,35.7143
1842,35.9486
1843,33.3333
1844,33.554
1845,33.3333
1846,33.3333
1847,33.556
1848,35.9507
1849,35.7143
1850,30.7692
1851,33.4725
1852,33.3333
1853,31.0238
1854,33.3333
1855,33.3333
1856,35.9521
1857,35.7143
1858,35.8336
1859,33.3333
1860,33.5587
1861,33.4427
1862,33.4447
1863,33.3333
1864,35.835
1865,35.8314
1866,35.835
1867,33.3333
1868,33.4427
1869,33.3333
1870,33.4447
1871,35.835
1872,35.9529
1873,30.7692
1874,30.8992
1875,33.4427
1876,33.4427
1877,33.3333
1878,33.3333
1879,33.6633
1880,35.835
1881,35.8336
1882,35.8336
1883,30.7692
1884,33.554
1885,33.4447
1886,33.4427
1887,33.3333
1888,33.4447
1889,35.8336
1890,35.8336
1891,33.4725
1892,33.3333
1893,33.4447
1894,33.4427
1895,33.446
1896,36.3114
1897,35.7143
1898,30.8992
1899,33.4725
1900,34.8987
1901,33.3333
1902,37.2679
1903,35.8314
1904,35.7143
1905,35.8314
1906,30.7692
1907,33.4725
1908,33.556
1909,30.8992
1910,33.3333
1911,33.4447
1912,35.8336
1913,35.7143
1914,33.6092
1915,41.3333
1916,33.554
1917,33.3333
1918,33.3333
1919,35.9507
1920,35.9507
1921,30.7692
1922,33.3333
1923,33.554
