,value
228,2.258
229,2.002
230,2.212
231,2.044
232,2.244
233,2.062
234,2.332
235,2.05
236,2.298
237,3.3
238,2.302
239,2.036
240,2.2840000000000003
241,2.152
242,2.2840000000000003
243,2.164
244,2.25
245,2.126
246,2.326
247,2.134
248,2.316
249,2.114
250,3.5660000000000003
251,2.11
252,2.17
253,1.924
254,2.1180000000000003
255,2.042
256,2.172
257,1.944
258,2.292
259,2.0
260,2.17
261,3.218
262,2.146
263,1.946
264,2.158
265,1.94
266,2.202
267,1.98
268,2.194
269,1.95
270,2.246
271,2.052
272,2.266
273,1.984
274,3.528
275,1.996
276,2.214
277,2.03
278,2.216
279,2.014
280,2.196
281,2.064
282,2.262
283,2.06
284,2.306
285,1.982
286,3.434
287,1.946
288,2.152
289,1.886
290,2.102
291,1.93
292,2.244
293,1.956
294,2.234
295,1.994
296,2.158
297,1.98
298,3.446
299,2.0
300,2.23
301,1.952
302,2.222
303,1.974
304,2.242
305,1.974
306,2.258
307,1.988
308,2.202
309,2.046
310,2.244
311,3.302
312,2.236
313,1.942
314,2.15
315,2.07
316,2.334
317,2.01
318,2.242
319,1.996
320,2.186
321,2.002
322,3.4560000000000004
323,2.03
324,2.216
325,2.052
326,2.15
327,2.048
328,2.234
329,2.062
330,2.276
331,2.0340000000000003
332,2.226
333,3.29
334,2.218
335,2.06
336,2.226
337,2.062
338,2.3080000000000003
339,2.052
340,2.23
341,2.066
342,2.238
343,2.04
344,2.2
345,2.064
346,2.3
347,3.322
348,2.208
349,1.922
350,2.134
351,1.978
352,2.158
353,2.014
354,2.266
355,2.18
356,2.264
357,2.082
358,3.64
359,2.072
360,2.236
361,2.1180000000000003
362,2.326
363,2.056
364,2.268
365,2.164
366,2.346
367,37.134
368,61.11600000000001
369,52.378
370,12.268
371,2.802
372,4.034
373,3.0660000000000003
374,4.794
375,2.96
376,2.722
377,2.912
378,4.3
379,3.746
380,2.446
381,2.05
382,3.584
383,2.116
384,2.33
385,2.136
386,2.35
387,2.216
388,2.366
389,2.182
390,2.362
391,2.226
392,3.656
393,2.252
394,2.382
395,2.2
396,2.382
397,2.206
398,2.392
399,2.334
400,2.316
401,2.134
402,2.334
403,2.1180000000000003
404,2.35
405,2.234
406,2.334
407,3.5660000000000003
408,2.31
409,2.14
410,2.36
411,2.106
412,2.272
413,2.162
414,2.412
415,2.116
416,2.318
417,3.526
418,2.414
419,2.22
420,2.412
421,2.12
422,2.376
423,2.124
424,2.426
425,2.2880000000000003
426,2.318
427,2.116
428,2.3
429,3.3760000000000003
430,2.334
431,2.05
432,2.3280000000000003
433,2.1
434,2.366
435,2.164
436,2.334
437,2.114
438,2.396
439,2.12
440,2.336
441,2.2
442,2.266
443,3.742
444,2.396
445,2.084
446,2.338
447,2.122
448,2.334
449,2.33
450,2.404
451,2.052
452,2.2840000000000003
453,2.1180000000000003
454,2.264
455,3.43
456,2.3
457,2.096
458,2.336
459,2.072
460,2.234
461,2.17
462,2.3680000000000003
463,2.05
464,2.342
465,3.38
466,2.3280000000000003
467,2.102
468,2.334
469,2.066
470,2.2
471,2.094
472,2.424
473,2.08
474,2.28
475,2.096
476,3.634
477,2.05
478,2.184
479,2.0980000000000003
480,2.2840000000000003
481,2.12
482,2.336
483,2.102
484,2.302
485,2.146
486,2.378
487,2.15
488,2.352
489,3.46
490,2.292
491,2.08
492,2.252
493,2.144
494,2.644
495,2.062
496,2.162
497,1.936
498,2.196
499,1.996
500,2.254
501,1.932
502,2.172
503,3.2260000000000004
504,2.116
505,1.98
506,2.196
507,1.95
508,2.208
509,1.934
510,2.296
511,2.002
512,2.162
513,3.268
514,2.26
515,2.006
516,2.168
517,2.234
518,2.166
519,2.016
520,2.066
521,1.998
522,2.216
523,1.962
524,2.146
525,1.966
526,3.44
527,1.946
528,2.138
529,1.994
530,2.156
531,1.944
532,2.26
533,1.984
534,2.25
535,2.02
536,2.234
537,2.066
538,3.67
539,2.016
540,2.202
541,2.01
542,2.126
543,1.916
544,2.116
545,1.936
546,2.152
547,2.05
548,2.152
549,2.012
550,2.116
551,3.298
552,2.116
553,2.01
554,2.252
555,1.936
556,2.182
557,2.016
558,2.346
559,1.984
560,2.202
561,3.334
562,2.23
563,2.018
564,2.102
565,1.966
566,2.168
567,1.934
568,2.116
569,1.934
570,2.2
571,2.032
572,2.18
573,3.266
574,2.248
575,2.046
576,2.396
577,1.918
578,2.136
579,2.032
580,2.166
581,1.996
582,2.152
583,1.996
584,2.1
585,1.98
586,3.474
587,1.99
588,2.116
589,1.944
590,2.192
591,1.996
592,2.196
593,1.956
594,2.214
595,2.022
596,2.142
597,1.924
598,3.45
599,1.886
600,2.124
601,1.956
602,2.192
603,1.938
604,2.154
605,1.906
606,2.15
607,2.0
608,3.4
609,2.036
610,2.182
611,1.868
612,2.242
613,2.04
614,2.136
615,2.0340000000000003
616,2.244
617,1.956
618,2.112
619,1.966
620,2.084
621,1.918
622,2.062
623,3.236
624,2.112
625,2.016
626,2.13
627,1.962
628,2.148
629,1.95
630,2.334
631,1.934
632,2.096
633,2.02
634,2.1
635,3.192
636,2.062
637,1.894
638,2.088
639,1.966
640,2.134
641,1.968
642,2.216
643,1.94
644,2.142
645,1.998
646,3.35
647,2.064
648,2.042
649,1.916
650,2.124
651,1.854
652,2.046
653,1.894
654,2.11
655,1.884
656,2.114
657,1.924
658,2.074
659,3.218
660,2.086
661,1.884
662,2.108
663,1.988
664,2.0340000000000003
665,1.896
666,3.4160000000000004
667,1.918
668,2.11
669,1.854
670,2.036
671,3.162
672,2.03
673,1.898
674,2.0
675,1.864
676,2.046
677,1.93
678,2.106
679,2.02
680,2.016
681,3.1460000000000004
682,2.05
683,1.816
684,2.046
685,1.834
686,2.096
687,1.862
688,2.0540000000000003
689,1.91
690,2.172
691,1.986
692,2.152
693,1.986
694,3.532
695,1.854
696,2.144
697,1.872
698,2.036
699,1.864
700,2.042
701,1.846
702,2.142
703,1.84
704,3.338
705,1.806
706,2.032
707,1.816
708,2.116
709,2.0340000000000003
710,2.0340000000000003
711,1.866
712,1.996
713,1.886
714,2.152
715,1.902
716,2.16
717,1.906
718,3.352
719,2.002
720,2.186
721,1.974
722,2.192
723,2.11
724,2.092
725,1.916
726,2.2
727,4.534
728,2.716
729,3.974
730,2.576
731,2.366
732,2.398
733,2.166
734,2.332
735,2.07
736,2.346
737,2.17
738,2.324
739,2.106
740,2.2840000000000003
741,3.49
742,2.29
743,2.134
744,4.624
745,2.424
746,2.358
747,2.204
748,2.464
749,2.232
750,2.374
751,6.09
752,2.872
753,2.62
754,2.7
755,2.6660000000000004
756,2.834
757,6.412000000000001
758,60.19
759,54.0
760,48.916
761,8.41
762,67.94800000000001
763,53.922
764,63.722
765,61.076
766,53.794
767,44.36600000000001
768,61.794
769,56.262
770,55.512
771,57.26600000000001
772,54.302
773,35.436
774,66.044
775,55.62600000000001
776,20.18
777,19.206
778,72.376
779,53.284
780,25.74
781,8.932
782,67.426
783,2.224
784,2.674
785,53.762
786,43.284
787,8.716000000000001
788,3.446
789,3.334
790,4.598
791,3.298
792,3.184
793,3.33
794,3.1660000000000004
795,3.33
796,3.132
797,3.284
798,6.55
799,8.916
800,3.068
801,3.064
802,4.364
803,3.0460000000000003
804,3.092
805,3.05
806,2.984
807,3.13
808,2.998
809,3.054
810,3.168
811,3.176
812,3.184
813,4.314
814,3.048
815,3.0660000000000003
816,3.234
817,3.142
818,3.08
819,3.064
820,3.016
821,3.2
822,3.084
823,3.232
824,3.2
825,3.1660000000000004
826,5.9
827,8.872
828,10.222
829,11.1
830,12.0
831,72.78399999999998
832,55.62
833,28.182
834,3.15
835,3.164
836,3.016
837,3.218
838,4.436
839,3.148
840,3.0660000000000003
841,3.1660000000000004
842,3.184
843,3.214
844,3.182
845,3.232
846,3.13
847,3.314
848,3.182
849,3.1660000000000004
850,4.346
851,3.284
852,3.232
853,3.116
854,3.05
855,3.234
856,3.1660000000000004
857,3.18
858,3.184
859,3.182
860,3.95
861,68.16199999999999
862,56.242
863,45.324
864,4.0
865,4.806
866,5.966
867,5.85
868,4.416
869,4.096
870,3.968
871,3.98
872,3.934
873,5.834
874,5.214
875,3.06
876,3.216
877,3.334
878,3.234
879,3.466
880,3.25
881,3.45
882,3.522
883,3.31
884,4.518
885,3.614
886,3.124
887,3.0980000000000003
888,3.08
889,3.238
890,3.196
891,3.25
892,3.2
893,3.134
894,3.128
895,3.286
896,3.266
897,3.228
898,4.216
899,3.4160000000000004
900,3.034
901,3.25
902,3.382
903,3.322
904,3.1260000000000003
905,4.362
906,4.082
907,4.332
908,4.2360000000000015
909,8.783999999999999
910,5.504
911,3.952
912,4.244
913,4.184
914,4.3660000000000005
915,4.314
916,4.296
917,5.68
918,3.19
919,3.0660000000000003
920,2.984
921,4.442
922,3.114
923,3.084
924,3.016
925,3.198
926,3.0980000000000003
927,3.182
928,3.116
929,3.232
930,3.152
931,3.3160000000000003
932,4.412
933,3.252
934,3.242
935,3.184
936,3.15
937,3.4360000000000004
938,3.294
939,3.282
940,3.45
941,3.298
942,3.232
943,3.266
944,3.2880000000000003
945,4.426
946,3.116
947,3.314
948,3.152
949,3.25
950,3.196
951,3.25
952,3.198
953,3.1660000000000004
954,4.632
955,3.214
956,3.268
957,3.11
958,4.396
959,3.366
960,3.29
961,3.074
962,3.216
963,3.048
964,3.184
965,3.05
966,3.218
967,3.0660000000000003
968,3.05
969,3.28
970,4.59
971,64.638
972,52.118
973,44.85
974,3.734
975,4.184
976,5.0
977,9.294
978,7.38
979,37.984
980,62.838
981,53.72
982,15.466
983,4.25
984,5.6160000000000005
985,2.766
986,8.582
987,4.3
988,4.532
989,19.874
990,68.75399999999999
991,53.20399999999999
992,23.216
993,2.698
994,2.5340000000000003
995,3.796
996,2.45
997,2.6180000000000003
998,2.5580000000000003
999,2.34
1000,8.766
1001,6.134
1002,4.566
1003,10.948
1004,6.916
1005,11.528
1006,5.372000000000001
1007,3.076
1008,3.072
1009,6.2479999999999976
1010,3.2880000000000003
1011,3.076
1012,2.912
1013,4.932
1014,11.84
1015,6.988
1016,9.3
1017,4.598
1018,5.85
1019,4.182
1020,2.7
1021,2.8280000000000003
1022,2.584
1023,2.6060000000000003
1024,2.54
1025,2.522
1026,2.592
1027,2.516
1028,2.634
1029,6.66
1030,4.516
1031,7.182
1032,3.734
1033,4.81
1034,3.716
1035,5.73
1036,3.55
1037,3.766
1038,3.628
1039,3.75
1040,5.1160000000000005
1041,5.4220000000000015
1042,3.1260000000000003
1043,4.404
1044,2.914
1045,2.922
1046,3.826
1047,6.932
1048,6.95
1049,5.184
1050,15.56
1051,72.22
1052,54.06399999999999
1053,34.296
1054,6.54
1055,55.95
1056,51.332
1057,56.05
1058,8.068
1059,3.83
1060,6.4460000000000015
1061,4.086
1062,15.548
1063,3.716
1064,6.376
1065,3.466
1066,3.142
1067,3.42
1068,3.122
1069,3.342
1070,2.8
1071,3.208
1072,2.85
1073,3.17
1074,2.766
1075,3.014
1076,2.54
1077,4.134
1078,2.392
1079,2.8760000000000003
1080,2.934
1081,2.734
1082,2.324
1083,2.672
1084,2.238
1085,2.64
1086,2.3680000000000003
1087,2.56
1088,14.752
1089,4.5360000000000005
1090,3.472
1091,3.276
1092,2.6180000000000003
1093,3.13
1094,4.484
1095,4.1080000000000005
1096,14.654000000000002
1097,13.984000000000002
1098,11.2
1099,14.372
1100,19.978
1101,8.656
1102,9.716
1103,29.114
1104,23.832
1105,3.584
1106,3.04
1107,3.45
1108,3.04
1109,3.4760000000000004
1110,3.034
1111,3.5
1112,3.024
1113,4.788
1114,2.972
1115,3.444
1116,2.966
1117,3.318
1118,2.83
1119,3.36
1120,2.766
1121,3.294
1122,2.834
1123,3.29
1124,2.988
1125,3.234
1126,4.084
1127,3.258
1128,2.794
1129,3.326
1130,2.75
1131,3.268
1132,2.794
1133,3.276
1134,2.79
1135,3.29
1136,4.19
1137,3.29
1138,2.8280000000000003
1139,3.49
1140,2.7880000000000003
1141,3.3
1142,2.782
1143,3.294
1144,2.79
1145,3.3
1146,2.862
1147,3.3160000000000003
1148,2.86
1149,4.56
1150,2.806
1151,3.25
1152,2.852
1153,3.266
1154,2.772
1155,3.256
1156,2.762
1157,3.306
1158,2.8480000000000003
1159,3.3160000000000003
1160,3.154
1161,5.587999999999999
1162,8.876
1163,3.45
1164,2.708
1165,3.012
1166,2.622
1167,2.992
1168,2.5660000000000003
1169,2.958
1170,2.574
1171,2.908
1172,2.5580000000000003
1173,2.958
1174,3.912
1175,2.942
1176,2.5660000000000003
1177,2.934
1178,2.576
1179,2.934
1180,2.576
1181,2.942
1182,2.624
1183,2.938
1184,2.596
1185,2.924
1186,2.526
1187,4.266
1188,2.536
1189,2.88
1190,2.492
1191,2.942
1192,2.5580000000000003
1193,2.904
1194,2.6060000000000003
1195,2.86
1196,2.542
1197,4.188
1198,2.556
1199,2.9760000000000004
1200,2.636
1201,2.954
1202,2.6
1203,3.008
1204,9.908
1205,70.77199999999998
1206,50.81399999999999
1207,32.36
1208,4.206
1209,5.284
1210,4.45
1211,3.89
1212,5.2
1213,3.508
1214,3.194
1215,3.624
1216,3.25
1217,3.692
1218,4.3
1219,2.978
1220,2.648
1221,4.263999999999999
1222,2.6260000000000003
1223,2.984
1224,2.6260000000000003
1225,2.938
1226,2.53
1227,2.94
1228,2.5580000000000003
1229,2.95
1230,2.642
1231,2.942
1232,2.608
1233,2.854
1234,3.788
1235,2.884
1236,2.504
1237,2.94
1238,2.576
1239,2.95
1240,2.55
1241,2.934
1242,4.26
1243,2.942
1244,3.916
1245,3.0
1246,2.658
1247,2.984
1248,2.584
1249,3.0
1250,2.6260000000000003
1251,2.966
1252,2.642
1253,2.9960000000000004
1254,43.42
1255,57.066
1256,55.432
1257,14.45
1258,5.202000000000001
1259,5.36
1260,3.99
1261,5.65
1262,3.65
1263,3.962
1264,3.674
1265,4.018
1266,4.73
1267,24.5
1268,65.648
1269,52.962
1270,20.7
1271,59.458
1272,55.826
1273,54.9
1274,5.59
1275,9.64
1276,2.932
1277,3.684
1278,3.366
1279,9.038
1280,6.584
1281,5.098
1282,3.482
1283,4.684
1284,3.576
1285,6.858
1286,2.9760000000000004
1287,2.938
1288,7.6720000000000015
1289,6.1160000000000005
1290,4.94
1291,6.034
1292,5.688
1293,4.368
1294,3.266
1295,5.058
1296,3.5
1297,3.826
1298,4.598
1299,2.942
1300,2.592
1301,3.034
1302,2.678
1303,3.0380000000000003
1304,2.624
1305,3.05
1306,2.678
1307,5.846
1308,2.692
1309,12.204
1310,2.642
1311,3.138
1312,2.76
1313,3.4
1314,4.65
1315,3.2260000000000004
1316,2.71
1317,3.11
1318,2.734
1319,4.434
1320,2.692
1321,3.0860000000000003
1322,2.7
1323,3.1060000000000003
1324,2.65
1325,3.028
1326,2.722
1327,5.127999999999999
1328,3.28
1329,4.053999999999999
1330,10.356
1331,71.154
1332,52.05
1333,31.184
1334,3.408
1335,5.416
1336,3.462
1337,3.718
1338,5.0760000000000005
1339,3.3360000000000003
1340,4.774
1341,3.742
1342,4.76
1343,5.356
1344,2.736
1345,3.156
1346,2.69
1347,3.084
1348,2.624
1349,3.034
1350,2.658
1351,5.504
1352,43.20399999999999
1353,66.858
1354,51.542
1355,16.36
1356,3.492
1357,4.766
1358,3.424
1359,3.684
1360,5.042
1361,3.358
1362,3.202
1363,3.626
1364,3.342
1365,5.084
1366,3.184
1367,3.626
1368,3.234
1369,3.66
1370,3.25
1371,4.462
1372,2.546
1373,2.9160000000000004
1374,2.6
1375,2.926
1376,2.5340000000000003
1377,2.966
1378,3.234
1379,4.298
1380,4.95
1381,3.076
1382,2.608
1383,3.008
1384,8.094
1385,3.026
1386,2.642
1387,2.978
1388,3.876
1389,2.928
1390,2.572
1391,2.95
1392,2.518
1393,2.934
1394,2.526
1395,2.8760000000000003
1396,2.542
1397,2.9
1398,2.576
1399,2.894
1400,2.6
1401,2.966
1402,2.584
1403,4.216
1404,2.584
1405,2.968
1406,2.55
1407,2.924
1408,2.55
1409,2.9160000000000004
1410,2.594
1411,2.93
1412,2.5660000000000003
1413,3.008
1414,3.928
1415,3.0
1416,2.5660000000000003
1417,2.974
1418,2.5780000000000003
1419,2.968
1420,2.582
1421,2.992
1422,2.65
1423,2.97
1424,2.6060000000000003
1425,2.994
1426,2.58
1427,4.3
1428,2.61
1429,2.9760000000000004
1430,2.584
1431,2.934
1432,2.57
1433,2.988
1434,2.76
1435,3.008
1436,2.5660000000000003
1437,2.92
1438,2.556
1439,4.32
1440,2.48
1441,2.854
1442,4.716
1443,9.85
1444,3.744
1445,5.41
1446,4.158
1447,6.0420000000000025
1448,3.796
1449,4.0680000000000005
1450,7.707999999999997
1451,4.226
1452,5.184
1453,3.1
1454,2.66
1455,3.16
1456,2.642
1457,3.1260000000000003
1458,2.6860000000000004
1459,3.108
1460,2.674
1461,4.392
1462,2.64
1463,3.068
1464,2.652
1465,3.1
1466,2.698
1467,3.092
1468,2.716
1469,3.104
1470,2.688
1471,3.0660000000000003
1472,2.67
1473,3.108
1474,3.966
1475,3.084
1476,2.674
1477,3.112
1478,2.698
1479,3.108
1480,42.76600000000001
1481,57.81
1482,53.39
1483,11.304
1484,3.42
1485,4.916
1486,5.2
1487,7.963999999999999
1488,3.7
1489,4.26
1490,3.666
1491,4.3660000000000005
1492,3.95
1493,27.95
1494,66.324
1495,53.57
1496,23.282
1497,5.648
1498,6.257999999999999
1499,4.752
1500,5.608
1501,4.598
1502,3.834
1503,4.54
1504,4.1
1505,4.374
1506,4.4060000000000015
1507,3.66
1508,2.826
1509,3.176
1510,2.722
1511,4.484
1512,2.7260000000000004
1513,3.174
1514,2.708
1515,3.184
1516,5.242000000000001
1517,3.3760000000000003
1518,3.06
1519,3.4
1520,8.73
1521,5.936
1522,3.97
1523,4.846
1524,3.466
1525,5.886
1526,3.402
1527,3.96
1528,3.634
1529,4.408
1530,6.476
1531,3.084
1532,2.734
1533,4.434
1534,2.77
1535,3.108
1536,2.676
1537,3.158
1538,2.7260000000000004
1539,3.142
1540,2.708
1541,3.234
1542,4.7360000000000015
1543,59.084
1544,52.916
1545,52.61600000000001
1546,6.6160000000000005
1547,4.592
1548,5.066
1549,4.71
1550,5.88
1551,4.302
1552,4.013999999999999
1553,6.464
1554,4.238
1555,4.634
1556,5.507999999999999
1557,3.216
1558,4.4860000000000015
1559,3.184
1560,2.728
1561,3.21
1562,2.742
1563,3.21
1564,3.3160000000000003
1565,27.966
1566,65.554
1567,53.722
1568,20.334
1569,5.896
1570,6.976
1571,3.15
1572,7.058
1573,4.078
1574,4.384
1575,58.62600000000001
1576,55.31399999999999
1577,49.668
1578,3.324
1579,3.81
1580,4.0360000000000005
1581,4.3180000000000005
1582,14.5
1583,6.1160000000000005
1584,6.742000000000001
1585,4.434
1586,5.756
1587,4.11
1588,3.68
1589,4.042
1590,3.726
1591,5.216
1592,2.5340000000000003
1593,2.908
1594,3.68
1595,2.8080000000000003
1596,2.342
1597,2.8080000000000003
1598,2.314
1599,2.73
1600,2.236
1601,2.6460000000000004
1602,2.26
1603,2.676
1604,2.24
1605,3.904
1606,2.178
1607,2.584
1608,2.492
1609,2.7
1610,2.242
1611,2.696
1612,2.184
1613,2.6180000000000003
1614,2.2880000000000003
1615,2.734
1616,4.9
1617,4.524
1618,2.776
1619,3.184
1620,2.786
1621,3.158
1622,4.628
1623,3.21
1624,2.762
1625,3.19
1626,2.72
1627,3.11
1628,2.616
1629,25.566
1630,68.38600000000001
1631,56.542
1632,23.2
1633,4.418
1634,5.13
1635,4.762
1636,5.654
1637,8.7
1638,3.918
1639,4.55
1640,5.26
1641,6.234
1642,4.592
1643,3.176
1644,2.674
1645,3.108
1646,2.6180000000000003
1647,2.99
1648,2.8080000000000003
1649,2.834
1650,2.42
1651,2.738
1652,2.292
1653,2.672
1654,3.5460000000000003
1655,2.6260000000000003
1656,2.184
1657,2.6
1658,2.2
1659,2.572
1660,2.2
1661,2.596
1662,2.27
1663,2.608
1664,2.216
1665,3.85
1666,2.634
1667,2.694
1668,2.32
1669,2.488
1670,2.066
1671,2.44
1672,2.06
1673,2.384
1674,2.1
1675,5.134
1676,2.734
1677,3.156
1678,2.71
1679,4.376
1680,2.608
1681,2.958
1682,2.466
1683,2.874
1684,2.576
1685,2.9160000000000004
1686,2.466
1687,2.776
1688,2.342
1689,2.722
1690,3.55
1691,2.722
1692,2.302
1693,2.758
1694,2.324
1695,2.766
1696,2.266
1697,8.866
1698,2.724
1699,3.1180000000000003
1700,2.6660000000000004
1701,3.05
1702,3.914
1703,2.878
1704,2.422
1705,2.7260000000000004
1706,2.352
1707,2.742
1708,6.7620000000000005
1709,7.28
1710,2.97
1711,3.216
1712,2.786
1713,4.322
1714,2.524
1715,2.842
1716,2.45
1717,2.764
1718,2.35
1719,2.704
1720,2.292
1721,2.708
1722,2.2840000000000003
1723,2.674
1724,3.534
1725,2.592
1726,2.166
1727,2.658
1728,2.25
1729,2.634
1730,2.2840000000000003
1731,2.584
1732,2.33
1733,7.284
1734,2.834
1735,3.172
1736,2.684
1737,4.32
1738,2.548
1739,2.9
1740,2.458
1741,2.8080000000000003
1742,2.376
1743,2.776
1744,2.3040000000000003
1745,2.754
1746,2.324
1747,25.3
1748,64.79
1749,52.52
1750,20.168
1751,4.73
1752,4.134
1753,3.634
1754,4.772
1755,3.338
1756,2.636
1757,3.44
1758,3.01
1759,3.294
1760,3.764
1761,4.276
1762,2.028
1763,2.3
1764,2.056
1765,25.524
1766,64.19800000000001
1767,52.666
1768,25.48
1769,70.672
1770,53.742
1771,28.498
1772,5.766
1773,3.05
1774,2.462
1775,4.024
1776,67.204
1777,53.142
1778,42.572
1779,57.86
1780,75.24600000000002
1781,99.668
1782,70.582
1783,28.51
1784,2.45
1785,2.884
1786,38.874
1787,61.258
1788,53.484
1789,29.218000000000004
1790,4.508
1791,3.896
1792,3.266
1793,5.343999999999999
1794,2.8760000000000003
1795,3.322
1796,3.134
1797,4.7
1798,14.384
1799,8.658
1800,4.75
1801,3.716
1802,2.016
1803,2.424
1804,2.026
1805,2.35
1806,2.026
1807,2.366
1808,1.99
1809,2.384
1810,2.146
1811,2.394
1812,2.0340000000000003
1813,3.612
1814,2.0780000000000003
1815,2.418
1816,2.094
1817,2.484
1818,2.184
1819,2.5580000000000003
1820,2.178
1821,2.466
1822,2.184
1823,2.46
1824,2.106
1825,3.594
1826,41.716
1827,57.114
1828,53.19600000000001
1829,9.984
1830,2.716
1831,4.144
1832,2.9160000000000004
1833,5.034
1834,2.6060000000000003
1835,2.762
1836,2.658
1837,4.35
1838,2.794
1839,3.05
1840,3.894
1841,2.256
1842,1.922
1843,2.25
1844,1.91
1845,2.224
1846,2.654
1847,2.978
1848,4.334
1849,2.972
1850,2.59
1851,3.156
1852,2.884
1853,3.522
1854,3.134
1855,3.016
1856,3.096
1857,3.494
1858,4.64
1859,4.2780000000000005
1860,1.924
1861,2.234
1862,1.968
1863,58.508
1864,51.88399999999999
1865,47.734
1866,3.732
1867,2.434
1868,2.104
1869,2.438
1870,2.134
1871,2.356
1872,3.3160000000000003
1873,2.36
1874,2.01
1875,2.39
1876,2.076
1877,2.356
1878,2.0380000000000003
1879,2.422
1880,2.216
1881,2.364
1882,38.08
1883,60.402
1884,52.478
1885,13.094
1886,2.388
1887,3.716
1888,1.968
1889,2.316
1890,1.916
1891,2.256
1892,2.01
1893,3.934
1894,64.882
1895,52.378
1896,59.606
1897,63.968
1898,53.13
1899,18.994
1900,2.694
1901,4.816
1902,2.546
1903,3.042
1904,2.846
1905,3.094
1906,6.25
1907,3.216
1908,3.934
1909,3.24
1910,5.846
1911,3.006
1912,2.484
1913,3.156
1914,2.9
1915,3.216
1916,4.716
1917,2.2840000000000003
1918,1.992
1919,2.24
1920,2.654
1921,27.636
1922,64.304
1923,52.55
1924,18.668
1925,2.988
1926,3.74
1927,3.138
1928,4.474
1929,3.044
1930,2.41
1931,3.024
1932,2.7060000000000004
1933,4.303999999999999
1934,3.87
1935,2.21
1936,1.934
1937,2.266
1938,1.944
1939,2.266
1940,1.944
1941,2.24
1942,2.056
1943,2.326
1944,2.022
1945,3.556
1946,1.996
1947,2.326
1948,2.046
1949,2.366
1950,4.71
1951,2.908
1952,2.62
1953,3.068
1954,2.6460000000000004
1955,3.004
1956,2.55
1957,2.85
1958,58.95399999999999
1959,52.166
1960,53.15
1961,2.676
1962,2.23
1963,2.596
1964,2.158
1965,2.55
1966,2.234
1967,2.584
1968,2.21
1969,2.758
1970,3.3160000000000003
1971,2.624
1972,2.254
1973,3.5460000000000003
1974,66.858
1975,53.03
1976,37.994
1977,3.208
1978,3.846
1979,3.724
1980,2.8160000000000003
1981,4.884
1982,2.6
1983,9.154
1984,3.294
1985,3.758
1986,6.5360000000000005
1987,3.092
1988,2.692
1989,6.884
1990,2.722
1991,3.02
1992,3.838
1993,5.516
