,value
470,35.7143
471,35.8336
472,30.8992
473,33.6117
474,35.7143
475,33.4447
476,33.4427
477,33.4447
478,35.8336
479,35.7143
480,30.8954
481,33.4447
482,33.446
483,33.4427
484,33.776
485,39.0314
486,37.145
487,35.7143
488,30.8977
489,33.47
490,33.4447
491,33.4447
492,33.3333
493,35.835
494,35.8336
495,35.8314
496,35.9543
497,30.7692
498,33.4725
499,33.446
500,33.4447
501,33.446
502,35.7143
503,35.9529
504,35.7143
505,30.8977
506,33.4447
507,30.7692
508,33.554
509,33.4447
510,35.8336
511,35.7143
512,37.51
513,30.7692
514,33.556
515,33.3333
516,33.4447
517,33.446
518,35.7143
519,31.0238
520,30.7692
521,33.6667
522,33.3333
523,33.554
524,34.9727
525,33.554
526,35.7143
527,35.8336
528,34.6169
529,35.2227
530,33.3333
531,33.3333
532,33.5573
533,35.9529
534,35.7143
535,35.835
536,33.4725
537,33.3333
538,33.554
539,35.104
540,35.1187
541,37.7307
542,37.4943
543,32.7008
544,34.1625
545,33.4447
546,33.3333
547,33.4447
548,35.8314
549,35.8314
550,35.7143
551,30.7692
552,33.47
553,33.446
554,33.5593
555,33.3333
556,33.5553
557,33.4447
558,35.8336
559,35.7143
560,30.8977
561,33.47
562,33.4447
563,33.446
564,33.3333
565,33.556
566,35.7143
567,35.7143
568,30.8977
569,33.5587
570,33.3333
571,33.3333
572,33.556
573,33.3333
574,35.9507
575,35.7143
576,33.4742
577,33.4447
578,33.3333
579,33.5573
580,33.4447
581,35.835
582,35.7143
583,31.0277
584,33.3333
585,33.446
586,33.4447
587,33.446
588,35.7143
589,35.8336
590,35.835
591,33.4725
592,33.4447
593,33.556
594,33.3333
595,33.4447
596,35.8336
597,35.7143
598,35.9486
599,33.3333
600,33.554
601,33.3333
602,33.3333
603,33.556
604,35.9507
605,35.7143
606,30.7692
607,33.4725
608,33.3333
609,31.0238
610,33.3333
611,33.3333
612,35.9521
613,35.7143
614,35.8336
615,33.3333
616,33.5587
617,33.4427
618,33.4447
619,33.3333
620,35.835
621,35.8314
622,35.835
623,33.3333
624,33.4427
625,33.3333
626,33.4447
627,35.835
628,35.9529
629,30.7692
630,30.8992
631,33.4427
632,33.4427
633,33.3333
634,33.3333
635,33.6633
636,35.835
637,35.8336
638,35.8336
639,30.7692
640,33.554
641,33.4447
642,33.4427
643,33.3333
644,33.4447
645,35.8336
646,35.8336
647,33.4725
648,33.3333
649,33.4447
650,33.4427
651,33.446
652,36.3114
653,35.7143
654,30.8992
655,33.4725
656,34.8987
657,33.3333
658,37.2679
659,35.8314
660,35.7143
661,35.8314
662,30.7692
663,33.4725
664,33.556
665,30.8992
666,33.3333
667,33.4447
668,35.8336
669,35.7143
670,33.6092
671,41.3333
672,33.554
673,33.3333
674,33.3333
675,35.9507
676,35.9507
677,30.7692
678,33.3333
679,33.554
680,33.3333
681,33.5553
682,35.7143
683,35.8314
684,31.0262
685,33.3333
686,33.4447
687,33.3333
688,33.556
689,33.3333
690,35.9543
691,35.7143
692,36.0693
693,30.7692
694,33.4742
695,34.5633
696,35.104
697,31.0254
698,35.7143
699,35.8336
700,35.7143
701,35.9521
702,30.7692
703,33.6108
704,33.3333
705,33.3333
706,33.5553
707,33.3333
708,35.8314
709,35.7143
710,30.8954
711,33.4447
712,33.5573
713,33.3333
714,33.4742
715,35.8336
716,35.7143
717,35.8314
718,30.7692
719,33.4725
720,35.8336
721,33.4427
722,33.3333
723,33.4447
724,33.5573
725,35.8336
726,35.7143
727,35.835
728,33.4742
729,35.8336
730,33.4447
731,33.3333
732,33.5553
733,35.7143
734,35.7143
735,30.8954
736,33.4742
737,33.446
738,33.4427
739,33.4447
740,35.7143
741,35.9521
742,35.7143
743,30.7692
744,33.47
745,33.3333
746,33.5573
747,33.3333
748,35.9521
749,35.7143
750,35.9543
751,35.7143
752,30.7692
753,33.5553
754,33.3333
755,33.5587
756,33.3333
757,33.3333
758,35.835
759,35.7143
760,35.9507
761,30.8992
762,33.47
763,33.3333
764,33.5573
765,35.7143
766,33.446
767,35.8336
768,35.7143
769,30.8954
770,33.3333
771,33.446
772,33.554
773,33.446
774,33.4447
775,35.8314
776,35.8314
777,30.8992
778,33.3333
779,33.5573
780,33.3333
781,33.4447
782,35.835
783,35.7143
784,35.9507
785,33.4742
786,33.4427
787,33.3333
788,33.5573
789,33.3333
790,35.9507
791,35.7143
792,31.0254
793,33.446
794,33.4447
795,33.446
796,33.6092
797,33.3333
798,35.8336
799,35.835
800,35.8336
801,33.47
802,33.3333
803,33.556
804,33.3333
805,35.7143
806,35.835
807,35.7143
808,31.0262
809,35.5933
810,35.835
811,33.4427
812,35.2207
813,33.4447
814,35.835
815,35.7143
816,30.7692
817,33.4742
818,30.8954
819,33.446
820,35.54
821,33.446
822,35.9507
823,35.7143
824,30.8992
825,33.4427
826,33.554
827,33.446
828,33.3333
829,35.835
830,35.8336
831,35.835
832,33.47
833,33.446
834,34.6667
835,33.4447
836,34.786
837,35.7143
838,35.835
839,30.8954
840,33.4725
841,33.4427
842,33.3333
843,33.4447
844,35.9507
845,35.8336
846,35.7143
847,30.8977
848,33.4725
849,33.4447
850,33.4447
851,33.3333
852,33.5573
853,35.7143
854,35.7143
855,35.8336
856,30.8977
857,33.4427
858,33.4447
859,33.446
860,33.3333
861,35.9507
862,35.7143
863,35.7143
864,33.4742
865,33.3333
866,33.5573
867,33.3333
868,33.554
869,35.7143
870,36.1864
871,32.0477
872,33.4725
873,35.8314
874,33.3333
875,33.4447
876,33.4427
877,35.7143
878,35.9543
879,35.7143
880,35.9543
881,35.0
882,37.8727
883,38.1107
884,35.2353
885,33.4447
886,35.8336
887,40.5943
888,41.8871
889,34.1054
890,33.3333
891,33.4447
892,35.8336
893,33.552
894,35.7143
895,35.835
896,35.835
897,30.7692
898,33.446
899,33.3333
900,30.8977
901,33.446
902,35.7143
903,35.9529
904,31.0238
905,33.3333
906,33.4447
907,33.446
908,33.3333
909,33.47
910,35.7143
911,30.7692
912,33.6092
913,33.3333
914,33.554
915,33.3333
916,33.554
917,35.7143
918,35.8314
919,33.3333
920,33.3333
921,35.9507
922,33.3333
923,33.446
924,33.4447
925,35.8314
926,35.7143
927,30.7692
928,33.6092
929,33.4427
930,33.4447
931,33.3333
932,35.8314
933,35.8336
934,35.9543
935,33.4427
936,33.4447
937,33.3333
938,35.9529
939,37.3814
940,45.6229
941,35.8685
942,33.4447
943,33.556
944,33.3333
945,33.3333
946,33.446
947,33.3333
948,33.4447
949,35.835
950,35.8336
951,35.835
952,30.8977
953,33.4725
954,33.3333
955,33.5573
956,33.3333
957,33.4447
958,35.835
959,35.7143
960,35.9529
961,30.7692
962,33.554
963,33.3333
964,33.552
965,33.3333
966,35.8314
967,35.8336
968,35.7143
969,30.8954
970,33.3333
971,33.556
972,33.3333
973,33.446
974,33.4447
975,35.9543
976,35.7143
977,30.8992
978,33.4725
979,33.3333
980,33.5553
981,33.3333
982,33.554
983,35.7143
984,35.9529
985,30.7692
986,33.6117
987,33.3333
988,33.5573
989,33.3333
990,33.446
991,35.8336
992,35.8336
993,30.7692
994,33.3333
995,33.446
996,33.4447
997,33.4447
998,35.8314
999,35.835
1000,35.8336
1001,30.8992
1002,33.3333
1003,33.4447
1004,33.4447
1005,33.4427
1006,33.446
1007,35.7143
1008,35.8336
1009,35.8336
1010,33.6117
1011,33.3333
1012,33.446
1013,33.446
1014,33.446
1015,35.8314
1016,35.7143
1017,35.9521
1018,30.7692
1019,33.4447
1020,33.5573
1021,33.3333
1022,33.5573
1023,33.3333
1024,44.4864
1025,35.835
1026,30.8977
1027,33.3333
1028,33.446
1029,33.4447
1030,33.446
1031,35.7143
1032,35.8336
1033,35.8336
1034,33.6092
1035,33.4427
1036,33.3333
1037,33.4427
1038,33.4447
1039,33.446
1040,35.7143
1041,35.8336
1042,35.8336
1043,33.3333
1044,33.4427
1045,33.3333
1046,33.554
1047,35.7143
1048,33.446
1049,33.3333
1050,35.9543
1051,35.7143
1052,35.7143
1053,33.615
1054,33.3333
1055,33.554
1056,33.3333
1057,33.4427
1058,33.5573
1059,33.446
1060,35.8314
1061,35.835
1062,35.8336
1063,30.7692
1064,33.4725
1065,33.4725
1066,33.4447
1067,33.4447
1068,33.3333
1069,33.446
1070,33.5553
1071,35.8336
1072,35.7143
1073,35.8336
1074,30.8977
1075,33.4725
1076,33.4447
1077,33.4427
1078,33.3333
1079,33.5587
1080,33.3333
1081,33.3333
1082,35.9557
1083,35.9543
1084,35.7143
1085,30.7692
1086,33.554
1087,33.3333
1088,33.552
1089,33.3333
1090,33.5573
1091,33.3333
1092,35.552
1093,38.3343
1094,38.575
1095,37.85
1096,36.7843
1097,30.8977
1098,33.3333
1099,33.554
1100,33.3333
1101,33.554
1102,33.3333
1103,33.3333
1104,35.9543
1105,35.7143
1106,35.9557
1107,32.0408
1108,33.3333
1109,33.446
1110,33.4447
1111,33.3333
1112,33.554
1113,33.3333
1114,35.9543
1115,35.7143
1116,35.8336
1117,35.835
1118,35.9543
1119,33.3333
1120,33.4447
1121,33.446
1122,33.4447
1123,33.446
1124,33.3333
1125,35.8336
1126,35.835
1127,35.8314
1128,30.8977
1129,33.3333
1130,33.6067
1131,33.4447
1132,33.446
1133,33.3333
1134,33.554
1135,33.3333
1136,33.4447
1137,33.4427
1138,33.3333
1139,33.554
1140,35.7143
1141,35.7143
1142,35.9507
1143,35.9543
1144,35.7143
1145,35.7143
1146,35.9521
1147,35.7143
1148,35.8314
1149,35.7143
1150,35.7143
1151,31.1523
1152,35.7143
1153,30.8954
1154,30.7692
1155,33.6108
1156,30.7692
1157,33.446
1158,33.4447
1159,33.3333
1160,33.552
1161,33.3333
1162,33.446
1163,33.4447
1164,33.4427
1165,33.4447
1166,35.8336
1167,35.8336
1168,35.8336
1169,35.835
1170,35.8336
1171,30.7692
1172,35.8336
1173,35.8314
1174,35.7143
1175,35.835
1176,30.7692
1177,31.0262
1178,33.4725
1179,33.4447
1180,33.3333
1181,35.8314
1182,33.3333
1183,33.556
1184,33.3333
1185,33.6653
1186,33.3333
1187,33.3333
1188,33.554
1189,33.3333
1190,33.5573
1191,33.3333
1192,33.554
1193,33.3333
1194,33.554
1195,33.3333
1196,30.7692
1197,35.9507
1198,35.7143
1199,35.835
1200,35.8336
1201,35.8336
1202,35.8314
1203,35.8314
1204,35.8336
1205,35.835
1206,35.8336
1207,35.7143
1208,35.8314
1209,35.8336
1210,35.8336
1211,35.8314
1212,35.835
1213,35.7143
1214,35.9543
1215,35.8336
1216,35.835
1217,35.7143
1218,35.835
1219,35.835
1220,35.7143
1221,35.9543
1222,35.8336
1223,35.8314
1224,35.7143
1225,30.7692
1226,31.0238
1227,33.3333
1228,34.4407
1229,33.4447
1230,33.4447
1231,33.4447
1232,33.4427
1233,33.3333
1234,33.4447
1235,33.446
1236,33.3333
1237,35.9521
1238,35.8336
1239,35.835
1240,35.7143
1241,35.9507
1242,35.7143
1243,35.8336
1244,35.8314
1245,35.7143
1246,35.9543
1247,35.7143
1248,30.7692
1249,30.8992
1250,33.4725
1251,33.3333
1252,33.4725
1253,33.4427
1254,33.3333
1255,33.5587
1256,33.3333
1257,33.9987
1258,33.3333
1259,33.3333
1260,33.556
1261,33.3333
1262,33.5587
1263,33.3333
1264,33.556
1265,33.3333
1266,35.9486
1267,35.7143
1268,35.7143
1269,35.9543
1270,35.7143
1271,36.07
1272,35.7143
1273,30.8992
1274,35.8314
1275,30.8992
1276,30.7692
1277,33.3333
1278,33.4725
1279,33.3333
1280,34.4353
1281,33.5553
1282,33.3333
1283,33.446
1284,33.4447
1285,33.3333
1286,33.6092
1287,33.4427
1288,30.8992
1289,35.7143
1290,35.835
1291,37.1507
1292,35.8336
1293,35.8336
1294,35.7143
1295,31.0254
1296,30.7692
1297,33.47
1298,33.446
1299,33.4447
1300,33.3333
1301,33.4447
1302,33.4447
1303,33.4447
1304,33.4447
1305,33.3333
1306,33.446
1307,33.446
1308,33.446
1309,35.7143
1310,33.6667
1311,35.8336
1312,35.8336
1313,35.7143
1314,35.9543
1315,35.7143
1316,35.8314
1317,35.7143
1318,35.7143
1319,31.0238
1320,30.7692
1321,30.8992
1322,30.8977
1323,31.0254
1324,33.3333
1325,33.4427
1326,33.4427
1327,33.3333
1328,33.446
1329,33.4447
1330,33.4447
1331,33.4447
1332,33.4447
1333,33.3333
1334,33.5573
1335,33.4447
1336,33.446
1337,33.3333
1338,33.4447
1339,33.4427
1340,33.3333
1341,35.9529
1342,35.7143
1343,35.8314
1344,35.8314
1345,35.7143
1346,35.9486
1347,33.47
1348,35.8336
1349,30.7692
1350,31.0254
1351,30.7692
1352,33.4725
1353,33.4447
1354,33.3333
1355,33.5573
1356,33.3333
1357,33.4427
1358,33.4447
1359,33.5553
1360,33.3333
1361,35.8336
1362,33.4447
1363,35.835
1364,35.8336
1365,35.7143
1366,33.47
1367,33.4725
1368,36.8014
1369,35.7143
1370,35.9557
1371,30.7692
1372,31.0262
1373,33.3333
1374,33.47
1375,33.4447
1376,33.3333
1377,33.4427
1378,33.4447
1379,33.4427
1380,33.4447
1381,33.3333
1382,33.554
1383,35.835
1384,35.8314
1385,35.8314
1386,35.7143
1387,35.835
1388,33.47
1389,35.8336
1390,30.8992
1391,30.7692
1392,33.4725
1393,33.47
1394,33.6092
1395,33.3333
1396,33.446
1397,35.222
1398,33.556
1399,33.3333
1400,35.8336
1401,33.3333
1402,35.082
1403,35.8314
1404,35.7143
1405,35.9543
1406,35.835
1407,35.8336
1408,35.7143
1409,35.9543
1410,30.7692
1411,30.8977
1412,33.4725
1413,33.3333
1414,33.6673
1415,33.3333
1416,33.3333
1417,33.5587
1418,33.5573
1419,33.3333
1420,30.7692
1421,33.552
1422,33.3333
1423,33.556
1424,35.7143
1425,35.7143
1426,35.9557
1427,35.7143
1428,35.9529
1429,35.8314
1430,35.9521
1431,30.7692
1432,30.8992
1433,30.8977
1434,33.3333
1435,35.8336
1436,33.3333
1437,33.446
1438,33.446
1439,33.446
1440,33.3333
1441,33.4447
1442,35.9529
1443,35.8314
1444,35.7143
1445,35.8336
1446,35.8314
1447,35.8314
1448,35.8314
1449,35.7143
1450,35.8336
1451,30.8954
1452,30.7692
1453,31.0262
1454,33.4725
1455,33.4742
1456,33.4447
1457,33.446
1458,33.4447
1459,33.4427
1460,33.3333
1461,31.0238
1462,33.3333
1463,33.3333
1464,35.9543
1465,35.7143
1466,35.9543
1467,35.7143
1468,35.9507
1469,35.7143
1470,35.835
1471,30.7692
1472,30.7692
1473,31.0215
1474,33.3333
1475,33.446
1476,33.446
1477,33.3333
1478,33.556
1479,33.446
1480,33.4447
1481,33.3333
1482,33.4427
1483,33.4447
1484,33.4427
1485,33.4447
1486,33.4427
1487,35.7143
1488,35.8314
1489,35.835
1490,35.9543
1491,35.7143
1492,35.8314
1493,30.8977
1494,33.3333
1495,33.4725
1496,33.3333
1497,33.3333
1498,33.5573
1499,33.3333
1500,33.5553
1501,33.3333
1502,34.4433
1503,35.7143
1504,35.9529
1505,35.7143
1506,35.9507
1507,35.7143
1508,35.9507
1509,35.7143
1510,30.7692
1511,33.6117
1512,33.3333
1513,33.446
1514,33.4447
1515,33.556
1516,33.7813
1517,33.4447
1518,33.4447
1519,33.3333
1520,33.5573
1521,33.3333
1522,35.8314
1523,35.8336
1524,35.835
1525,35.8336
1526,35.835
1527,35.8336
1528,30.8954
1529,30.7692
1530,33.3333
1531,33.4742
1532,33.4742
1533,33.4447
1534,33.3333
1535,33.4447
1536,33.4447
1537,33.556
1538,33.4427
1539,33.6647
1540,33.3333
1541,33.4447
1542,33.446
1543,35.7143
1544,35.9529
1545,38.5714
1546,39.0357
1547,35.8336
1548,33.5573
1549,33.446
1550,33.4447
1551,33.3333
1552,33.4447
1553,33.4447
1554,33.446
1555,33.4427
1556,33.3333
1557,33.554
1558,33.3333
1559,33.4427
1560,33.4427
1561,33.5573
1562,33.3333
1563,33.4447
1564,33.446
1565,33.3333
1566,33.5553
1567,33.3333
1568,33.6647
1569,33.3333
1570,33.3333
1571,33.5587
1572,33.5587
1573,33.3333
1574,33.4447
1575,33.4427
1576,33.3333
1577,33.554
1578,33.3333
1579,33.4447
1580,33.4447
1581,33.446
1582,33.4427
1583,33.3333
1584,33.5587
1585,35.222
1586,33.3333
1587,33.3333
1588,33.5553
1589,33.3333
1590,35.2507
1591,33.3333
1592,33.4447
1593,33.4447
1594,33.4447
1595,33.4447
1596,33.554
1597,33.3333
1598,33.4427
1599,33.4447
1600,33.5573
1601,33.3333
1602,33.4427
1603,33.4447
1604,33.4427
1605,33.446
1606,33.3333
1607,33.4427
1608,33.4427
1609,33.5573
1610,33.3333
1611,33.446
1612,33.446
1613,33.4447
1614,33.446
1615,33.3333
1616,33.554
1617,33.3333
1618,33.5553
1619,33.3333
1620,33.554
1621,33.3333
1622,33.5553
1623,33.3333
1624,33.3333
1625,33.5553
1626,33.3333
1627,33.4447
1628,33.4427
1629,33.4447
1630,33.446
1631,33.3333
1632,33.556
1633,33.446
1634,33.4447
1635,33.3333
1636,33.446
1637,33.4427
1638,33.4447
1639,33.446
1640,33.446
1641,33.3333
1642,33.554
1643,33.3333
1644,33.5553
1645,33.4447
1646,33.5573
1647,33.3333
1648,33.4447
1649,33.4427
1650,33.3333
1651,33.556
1652,33.3333
1653,33.446
1654,33.446
1655,33.3333
1656,33.5573
1657,33.446
1658,33.4427
1659,33.3333
1660,33.5587
1661,33.3333
1662,33.556
1663,33.3333
1664,33.3333
1665,33.5573
1666,33.3333
1667,33.554
1668,33.3333
1669,33.556
1670,33.3333
1671,33.554
1672,33.3333
1673,33.3333
1674,33.5587
1675,33.3333
1676,33.556
1677,33.3333
1678,33.3333
1679,33.672
1680,33.554
1681,33.3333
1682,33.4427
1683,34.7767
1684,34.452
1685,34.2133
1686,33.4427
1687,33.4427
1688,33.3333
1689,33.4447
1690,33.4427
1691,33.4447
1692,33.552
1693,33.4447
1694,33.3333
1695,33.552
1696,33.3333
1697,33.5573
1698,33.3333
1699,33.3333
1700,33.554
1701,33.3333
1702,33.554
1703,33.3333
1704,33.552
1705,33.3333
1706,33.552
1707,33.3333
1708,33.4427
1709,33.4447
1710,33.446
1711,33.4427
1712,33.3333
1713,33.4447
1714,33.446
1715,33.4427
1716,33.4447
1717,33.4447
1718,33.4427
1719,33.8887
1720,33.8833
1721,33.3333
1722,33.5573
1723,33.3333
1724,33.4447
1725,33.446
1726,33.446
1727,33.446
1728,33.4427
1729,33.4427
1730,33.446
1731,33.3333
1732,33.4447
1733,33.4427
1734,33.446
1735,33.446
1736,33.3333
1737,33.5573
1738,33.3333
1739,33.446
1740,33.446
1741,33.446
1742,33.4427
1743,33.446
1744,33.4447
1745,33.3333
1746,33.5587
1747,33.3333
1748,33.4447
1749,33.4427
1750,33.3333
1751,33.552
1752,33.4447
1753,33.4427
1754,33.3333
1755,33.5573
1756,33.3333
1757,33.556
1758,33.3333
1759,33.3333
1760,33.668
1761,33.3333
1762,33.5553
1763,33.3333
1764,33.552
1765,33.3333
1766,33.556
1767,33.3333
1768,33.556
1769,33.3333
1770,33.4447
1771,33.4427
1772,9.09091
1773,28.8093
1774,33.3333
1775,33.4427
1776,35.3187
1777,34.3413
1778,35.1113
1779,33.446
1780,33.446
1781,33.3333
1782,33.5553
1783,33.3333
1784,33.4427
1785,33.4447
1786,33.4427
1787,33.4447
1788,33.552
1789,33.3333
1790,33.4447
1791,33.4447
1792,33.446
1793,34.2313
1794,33.5553
1795,33.3333
1796,33.4447
1797,33.4427
1798,33.4447
1799,33.4447
1800,33.4447
1801,33.4447
1802,33.4427
1803,33.4427
1804,33.3333
1805,33.4427
1806,33.4427
1807,33.4427
1808,33.4447
1809,33.3333
1810,33.554
1811,33.3333
1812,33.5573
1813,33.3333
1814,33.5553
1815,33.3333
1816,33.4427
1817,33.4427
1818,33.3333
1819,33.5573
1820,33.446
1821,33.4447
1822,33.446
1823,33.3333
1824,33.5587
1825,33.4447
1826,33.4447
1827,33.4427
1828,33.446
1829,33.3333
1830,33.554
1831,33.3333
1832,35.6707
1833,33.4427
1834,33.4447
1835,33.446
1836,33.552
1837,33.3333
1838,33.554
1839,33.3333
1840,33.4447
1841,33.446
1842,33.3333
1843,33.556
1844,33.3333
1845,33.5573
1846,33.3333
1847,33.3333
1848,33.5573
1849,33.554
1850,33.3333
1851,33.5553
1852,33.3333
1853,33.3333
1854,33.554
1855,33.3333
1856,34.124
1857,37.664
1858,37.8887
1859,37.6533
1860,34.3427
1861,33.3333
1862,33.556
1863,33.3333
1864,37.6687
1865,38.5593
1866,38.328
1867,33.6647
1868,33.3333
1869,33.4427
1870,33.446
1871,33.4447
1872,33.4447
1873,35.588
1874,33.3333
1875,33.554
1876,33.3333
1877,35.3333
1878,33.5553
1879,33.3333
1880,33.554
1881,33.3333
1882,33.556
1883,33.4447
1884,33.5573
1885,33.3333
1886,33.446
1887,33.446
1888,33.3333
1889,33.4447
1890,33.446
1891,33.4447
1892,33.4447
1893,33.446
1894,33.3333
1895,33.4447
1896,33.554
1897,33.446
1898,33.3333
1899,33.446
1900,33.4427
1901,33.4447
1902,33.446
1903,33.3333
1904,33.554
1905,33.3333
1906,33.4427
1907,33.4447
1908,33.5573
1909,33.3333
1910,33.4427
1911,33.4447
1912,33.3333
1913,33.556
1914,33.3333
1915,33.4447
1916,33.4447
1917,33.3333
1918,33.556
1919,33.3333
