,value
403,239116.0
404,244311.0
405,234522.0
406,3235740.0
407,246649.0
408,3253740.0
409,239080.0
410,247261.0
411,234844.0
412,268433.0
413,223453.0
414,253193.0
415,237735.0
416,244744.0
417,257369.0
418,3228480.0
419,269861.0
420,3229110.0
421,258234.0
422,232734.0
423,246155.0
424,243065.0
425,246028.0
426,242913.0
427,231682.0
428,255268.0
429,236532.0
430,3254540.0
431,248560.0
432,3252300.0
433,239375.0
434,253265.0
435,236362.0
436,244662.0
437,247065.0
438,238032.0
439,245684.0
440,238604.0
441,261043.0
442,3216100.0
443,260094.0
444,3244400.0
445,226337.0
446,252188.0
447,245393.0
448,241493.0
449,237706.0
450,245012.0
451,237909.0
452,253078.0
453,240168.0
454,3248870.0
455,250435.0
456,3256320.0
457,230605.0
458,254587.0
459,234093.0
460,241980.0
461,261849.0
462,242223.0
463,256740.0
464,236921.0
465,271067.0
466,3197710.0
467,260255.0
468,3242430.0
469,245469.0
470,251011.0
471,238685.0
472,241960.0
473,233066.0
474,283861.0
475,240062.0
476,257465.0
477,254978.0
478,3235440.0
479,255754.0
480,3227150.0
481,236078.0
482,388240.0
483,236777.0
484,227627.0
485,252311.0
486,242327.0
487,241642.0
488,248389.0
489,273570.0
490,3306410.0
491,262106.0
492,3242880.0
493,283567.0
494,273127.0
495,260175.0
496,251403.0
497,251817.0
498,273249.0
499,238988.0
500,275365.0
501,291390.0
502,3359020.0
503,399001.0
504,3561460.0
505,339291.0
506,390198.0
507,399884.0
508,372872.0
509,389524.0
510,1163670.0
511,397407.0
512,389204.0
513,404224.0
514,3360440.0
515,403175.0
516,3378150.0
517,373712.0
518,410708.0
519,378684.0
520,410979.0
521,391032.0
522,1190060.0
523,383999.0
524,399979.0
525,373990.0
526,3410280.0
527,422833.0
528,3391730.0
529,295161.0
530,254373.0
531,250735.0
532,236999.0
533,258318.0
534,233088.0
535,252988.0
536,256719.0
537,231652.0
538,13429000.0
539,6603090.0
540,138797000.0
541,3264610.0
542,335110.0
543,245126000.0
544,63229300.0
545,291082.0
546,288185.0
547,274498.0
548,3249070.0
549,245066.0
550,3243390.0
551,235817.0
552,253230.0
553,241075.0
554,254290.0
555,244568.0
556,259041.0
557,230913.0
558,240953.0
559,247442.0
560,3240880.0
561,272605.0
562,3272150.0
563,257701.0
564,237159.0
565,256000.0
566,236218.0
567,253981.0
568,240892.0
569,252041.0
570,252478.0
571,236178.0
572,3251640.0
573,252965.0
574,3240320.0
575,225659.0
576,262094.0
577,231789.0
578,259574.0
579,233080.0
580,241600.0
581,253511.0
582,240551.0
583,257501.0
584,3256150.0
585,268213.0
586,3246770.0
587,270648.0
588,230839.0
589,263492.0
590,229821.0
591,239090.0
592,246163.0
593,242103.0
594,261614.0
595,241194.0
596,3242430.0
597,243066.0
598,3243440.0
599,234794.0
600,245498.0
601,242056.0
602,229823.0
603,258120.0
604,230552.0
605,253045.0
606,230385.0
607,254403.0
608,3225830.0
609,259469.0
610,3225090.0
611,258436.0
612,233808.0
613,241677.0
614,263112.0
615,266602.0
616,244229.0
617,238705.0
618,256480.0
619,225990.0
620,3241060.0
621,251275.0
622,4206500.0
623,2271640.0
624,240582.0
625,246508.0
626,244466.0
627,262520.0
628,239397.0
629,241457.0
630,244122.0
631,258265.0
632,3239530.0
633,267842.0
634,3222240.0
635,265767.0
636,236695.0
637,242795.0
638,258097.0
639,235499.0
640,252357.0
641,236301.0
642,282313.0
643,211838.0
644,3248880.0
645,242114.0
646,3241200.0
647,245429.0
648,230041.0
649,247600.0
650,235212.0
651,260300.0
652,230071.0
653,264085.0
654,237271.0
655,261323.0
656,3237250.0
657,254862.0
658,3247370.0
659,225190.0
660,250940.0
661,230978.0
662,262319.0
663,235497.0
664,248283.0
665,243400.0
666,249711.0
667,243717.0
668,3241720.0
669,255955.0
670,3221100.0
671,253793.0
672,242207.0
673,244641.0
674,245782.0
675,249634.0
676,232768.0
677,253386.0
678,243175.0
679,236034.0
680,3240990.0
681,247113.0
682,3222490.0
683,240165.0
684,251737.0
685,226327.0
686,256926.0
687,236917.0
688,252376.0
689,259127.0
690,219037.0
691,241918.0
692,3232520.0
693,266012.0
694,3209930.0
695,253948.0
696,239276.0
697,251676.0
698,239299.0
699,255742.0
700,213700.0
701,238498.0
702,259419.0
703,240198.0
704,3248830.0
705,237509.0
706,3244010.0
707,236972.0
708,256938.0
709,236136.0
710,256729.0
711,234670.0
712,234200.0
713,253754.0
714,237412.0
715,250319.0
716,3215960.0
717,292090.0
718,3224360.0
719,236701.0
720,227057.0
721,257728.0
722,239293.0
723,235845.0
724,251200.0
725,237458.0
726,247151.0
727,232946.0
728,3243070.0
729,248976.0
730,3242090.0
731,241318.0
732,258786.0
733,242851.0
734,233124.0
735,260257.0
736,237194.0
737,241907.0
738,223401.0
739,265658.0
740,3226760.0
741,269071.0
742,3234160.0
743,247154.0
744,239909.0
745,251001.0
746,245427.0
747,245271.0
748,243777.0
749,229951.0
750,261331.0
751,238705.0
752,3235200.0
753,238669.0
754,3238220.0
755,241383.0
756,242915.0
757,242803.0
758,252122.0
759,245866.0
760,244874.0
761,259231.0
762,237485.0
763,251142.0
764,3266010.0
765,268978.0
766,3219550.0
767,250667.0
768,226590.0
769,250937.0
770,257391.0
771,239186.0
772,265730.0
773,244336.0
774,273484.0
775,260826.0
776,3212430.0
777,250041.0
778,3229480.0
779,252372.0
780,228633.0
781,253911.0
782,255604.0
783,252911.0
784,240502.0
785,251820.0
786,244606.0
787,258127.0
788,3241530.0
789,268252.0
790,3224900.0
791,249406.0
792,247141.0
793,251762.0
794,249979.0
795,246418.0
796,251186.0
797,244801.0
798,253899.0
799,238998.0
800,3246630.0
801,268530.0
802,3231320.0
803,238892.0
804,236885.0
805,257800.0
806,247053.0
807,259031.0
808,235208.0
809,255852.0
810,239466.0
811,241280.0
812,3238610.0
813,247743.0
814,3247390.0
815,263945.0
816,223067.0
817,242767.0
818,255704.0
819,239505.0
820,257739.0
821,238905.0
822,232952.0
823,253479.0
824,3228590.0
825,258699.0
826,3238250.0
827,248249.0
828,244941.0
829,260855.0
830,229059.0
831,252070.0
832,250179.0
833,234909.0
834,262628.0
835,244432.0
836,3253610.0
837,249921.0
838,3234240.0
839,245451.0
840,257676.0
841,254384.0
842,258928.0
843,225973.0
844,248062.0
845,252026.0
846,239174.0
847,271910.0
848,3240900.0
849,265367.0
850,3232380.0
851,267969.0
852,245214.0
853,259969.0
854,241839.0
855,248567.0
856,251078.0
857,245016.0
858,262516.0
859,243620.0
860,3262360.0
861,251770.0
862,3255880.0
863,246521.0
864,257255.0
865,253634.0
866,239959.0
867,252233.0
868,232607.0
869,268876.0
870,237627.0
871,248714.0
872,3239780.0
873,264484.0
874,3221170.0
875,257621.0
876,243913.0
877,252722.0
878,250845.0
879,237929.0
880,262630.0
881,229879.0
882,251109.0
883,244945.0
884,3258040.0
885,239235.0
886,3255800.0
887,233708.0
888,241161.0
889,262493.0
890,236477.0
891,260941.0
892,240957.0
893,238547.0
894,250110.0
895,266236.0
896,3233970.0
897,252152.0
898,3236800.0
899,253102.0
900,237171.0
901,244675.0
902,236178.0
903,243647.0
904,253757.0
905,247602.0
906,250890.0
907,248602.0
908,3255100.0
909,248113.0
910,3284780.0
911,260754.0
912,219839.0
913,254068.0
914,229355.0
915,257058.0
916,262446.0
917,1240180.0
918,2271080.0
919,259978.0
920,3230890.0
921,248757.0
922,3258180.0
923,228558.0
924,267060.0
925,241959.0
926,273871.0
927,239560.0
928,266201.0
929,248236.0
930,252657.0
931,251742.0
932,3236980.0
933,268579.0
934,3319490.0
935,266101.0
936,243991.0
937,251850.0
938,251105.0
939,257054.0
940,250622.0
941,253562.0
942,250469.0
943,240984.0
944,3257310.0
945,243435.0
946,3244700.0
947,251797.0
948,242999.0
949,253667.0
950,245419.0
951,238899.0
952,264696.0
953,249501.0
954,232831.0
955,267964.0
956,3249990.0
957,259527.0
958,3238240.0
959,260225.0
960,239487.0
961,249820.0
962,243441.0
963,252087.0
964,249695.0
965,241480.0
966,260207.0
967,251933.0
968,3240240.0
969,252160.0
970,3247100.0
971,242626.0
972,258707.0
973,231018.0
974,261194.0
975,235631.0
976,249281.0
977,256689.0
978,238528.0
979,262248.0
980,3240490.0
981,251283.0
982,3227320.0
983,256052.0
984,226626.0
985,256158.0
986,242633.0
987,243717.0
988,251162.0
989,240877.0
990,261025.0
991,245658.0
992,3252100.0
993,236063.0
994,3239200.0
995,237628.0
996,259796.0
997,251316.0
998,242875.0
999,254477.0
1000,248382.0
1001,246525.0
1002,240007.0
1003,269959.0
1004,3233790.0
1005,256958.0
1006,3221950.0
1007,255516.0
1008,241014.0
1009,244072.0
1010,257380.0
1011,244383.0
1012,257467.0
1013,247320.0
1014,253115.0
1015,247766.0
1016,3236930.0
1017,240256.0
1018,3255640.0
1019,250895.0
1020,226420.0
1021,267511.0
1022,237518.0
1023,249753.0
1024,255457.0
1025,246707.0
1026,238203.0
1027,266068.0
1028,3224110.0
1029,288656.0
1030,3221660.0
1031,252607.0
1032,240767.0
1033,237554.0
1034,260285.0
1035,238979.0
1036,258649.0
1037,229923.0
1038,253306.0
1039,254196.0
1040,3250310.0
1041,245628.0
1042,3228560.0
1043,258316.0
1044,238328.0
1045,253330.0
1046,238631.0
1047,250253.0
1048,240730.0
1049,257320.0
1050,243771.0
1051,275431.0
1052,3241840.0
1053,252521.0
1054,3247290.0
1055,230172.0
1056,257449.0
1057,247812.0
1058,259260.0
1059,241602.0
1060,250854.0
1061,241955.0
1062,261971.0
1063,256386.0
1064,3231220.0
1065,273132.0
1066,3242380.0
1067,257765.0
1068,253928.0
1069,271604.0
1070,246087.0
1071,268441.0
1072,245622.0
1073,262116.0
1074,230303.0
1075,245845.0
1076,3252220.0
1077,242016.0
1078,3261850.0
1079,255013.0
1080,252346.0
1081,248963.0
1082,260418.0
1083,243351.0
1084,271355.0
1085,251294.0
1086,226718.0
1087,268437.0
1088,3233020.0
1089,256032.0
1090,3255440.0
1091,260018.0
1092,239642.0
1093,262088.0
1094,251806.0
1095,248498.0
1096,255248.0
1097,248198.0
1098,250553.0
1099,245044.0
1100,3257440.0
1101,252943.0
1102,3245980.0
1103,233187.0
1104,255574.0
1105,256643.0
1106,247717.0
1107,244907.0
1108,247128.0
1109,247600.0
1110,248156.0
1111,265150.0
1112,3233210.0
1113,265336.0
1114,3230190.0
1115,252375.0
1116,243211.0
1117,251390.0
1118,245563.0
1119,228244.0
1120,254345.0
1121,240311.0
1122,259417.0
1123,249510.0
1124,3237050.0
1125,3254990.0
1126,243685.0
1127,232350.0
1128,254957.0
1129,247025.0
1130,254224.0
1131,258667.0
1132,249934.0
1133,252552.0
1134,257755.0
1135,3234060.0
1136,243386.0
1137,3238850.0
1138,254191.0
1139,245248.0
1140,248947.0
1141,246963.0
1142,234151.0
1143,255304.0
1144,244506.0
1145,255814.0
1146,240847.0
1147,3320290.0
1148,255712.0
1149,3259450.0
1150,246759.0
1151,235111.0
1152,271629.0
1153,241744.0
1154,253261.0
1155,253960.0
1156,250184.0
1157,235084.0
1158,271726.0
1159,3237680.0
1160,252362.0
1161,3243310.0
1162,247380.0
1163,253436.0
1164,249854.0
1165,258505.0
1166,234949.0
1167,253681.0
1168,241614.0
1169,251072.0
1170,249267.0
1171,3249270.0
1172,262681.0
1173,3242960.0
1174,253501.0
1175,241007.0
1176,254218.0
1177,241488.0
1178,260913.0
1179,245215.0
1180,251380.0
1181,240336.0
1182,251681.0
1183,3237150.0
1184,274330.0
1185,3222630.0
1186,243638.0
1187,255884.0
1188,243239.0
1189,258277.0
1190,240959.0
1191,266413.0
1192,226564.0
1193,257943.0
1194,241036.0
1195,3228220.0
1196,270504.0
1197,3236080.0
1198,249686.0
1199,233765.0
1200,246757.0
1201,3228160.0
1202,248919.0
1203,235369.0
1204,257814.0
1205,238726.0
1206,263029.0
1207,3236520.0
1208,248720.0
1209,3257700.0
1210,233011.0
1211,251556.0
1212,238617.0
1213,261755.0
1214,225593.0
1215,255809.0
1216,244315.0
1217,230856.0
1218,259247.0
1219,3245960.0
1220,261744.0
1221,3237500.0
1222,248712.0
1223,250321.0
1224,255288.0
1225,246289.0
1226,254512.0
1227,247413.0
1228,241317.0
1229,262489.0
1230,237921.0
1231,3246580.0
1232,256207.0
1233,3235850.0
1234,244128.0
1235,258393.0
1236,244173.0
1237,259180.0
1238,239867.0
1239,257970.0
1240,248844.0
1241,229546.0
1242,251849.0
1243,3238740.0
1244,264761.0
1245,3224250.0
1246,262425.0
1247,243641.0
1248,253186.0
1249,245125.0
1250,244341.0
1251,254256.0
1252,244250.0
1253,257829.0
1254,249961.0
1255,3255920.0
1256,256583.0
1257,3243410.0
1258,242797.0
1259,266761.0
1260,240054.0
1261,247797.0
1262,243652.0
1263,246122.0
1264,261319.0
1265,246188.0
1266,273897.0
1267,3226560.0
1268,267619.0
1269,3222390.0
1270,267290.0
1271,246346.0
1272,258775.0
1273,247139.0
1274,239030.0
1275,264852.0
1276,245109.0
1277,247650.0
1278,255217.0
1279,3256740.0
1280,252297.0
1281,3255140.0
1282,245207.0
1283,261411.0
1284,248442.0
1285,234227.0
1286,262916.0
1287,243965.0
1288,269786.0
1289,243424.0
1290,254331.0
1291,3225920.0
1292,274760.0
1293,3235040.0
1294,226882.0
1295,274551.0
1296,243678.0
1297,268744.0
1298,243537.0
1299,272854.0
1300,250481.0
1301,263026.0
1302,247761.0
1303,3241160.0
1304,247622.0
1305,3244430.0
1306,255419.0
1307,248049.0
1308,271746.0
1309,246256.0
1310,263923.0
1311,244058.0
1312,263818.0
1313,245562.0
1314,273713.0
1315,3223440.0
1316,257115.0
1317,3257980.0
1318,248855.0
1319,261345.0
1320,272407.0
1321,261660.0
1322,248905.0
1323,279150.0
1324,259640.0
1325,263080.0
1326,258559.0
1327,3250500.0
1328,247463.0
1329,3240320.0
1330,255462.0
1331,247251.0
1332,266930.0
1333,250313.0
1334,264478.0
1335,256915.0
1336,259946.0
1337,246235.0
1338,267462.0
1339,3255620.0
1340,246734.0
1341,3257930.0
1342,243800.0
1343,259471.0
1344,238407.0
1345,257799.0
1346,245794.0
1347,276265.0
1348,237681.0
1349,256126.0
1350,242674.0
1351,3230490.0
1352,263568.0
1353,3257080.0
1354,268001.0
1355,243584.0
1356,271558.0
1357,282275.0
1358,261742.0
1359,255371.0
1360,252028.0
1361,253957.0
1362,254325.0
1363,3260040.0
1364,264973.0
1365,3262910.0
1366,258360.0
1367,274360.0
1368,264174.0
1369,269493.0
1370,273387.0
1371,303109.0
1372,262509.0
1373,249190.0
1374,284020.0
1375,3239670.0
1376,285151.0
1377,3239010.0
1378,257909.0
1379,245175.0
1380,268181.0
1381,253455.0
1382,244791.0
1383,270364.0
1384,253782.0
1385,260633.0
1386,264177.0
1387,3257290.0
1388,251639.0
1389,3268590.0
1390,243895.0
1391,247579.0
1392,247561.0
1393,245308.0
1394,267430.0
1395,300265.0
1396,237502.0
1397,248129.0
1398,268456.0
1399,3234590.0
1400,263633.0
1401,3254340.0
1402,259956.0
1403,241698.0
1404,248046.0
1405,248998.0
1406,238273.0
1407,274783.0
1408,240688.0
1409,255276.0
1410,257031.0
1411,3255360.0
1412,249859.0
1413,3249660.0
1414,248563.0
1415,234449.0
1416,250409.0
1417,222676.0
1418,228328.0
1419,234785.0
1420,237276.0
1421,222864.0
1422,261360.0
1423,3216950.0
1424,254451.0
1425,3221190.0
1426,218554.0
1427,241390.0
1428,239855.0
1429,225635.0
1430,242242.0
1431,238559.0
1432,227698.0
1433,241768.0
1434,236803.0
1435,3227870.0
1436,231687.0
1437,3218590.0
1438,235358.0
1439,230174.0
1440,245502.0
1441,228695.0
1442,246371.0
1443,220510.0
1444,247599.0
1445,216184.0
1446,264045.0
1447,3220950.0
1448,235197.0
1449,3251430.0
1450,233712.0
1451,239937.0
1452,234934.0
1453,250453.0
1454,223365.0
1455,251789.0
1456,224792.0
1457,244355.0
1458,231851.0
1459,3236930.0
1460,249971.0
1461,3210910.0
1462,244898.0
1463,214081.0
1464,247575.0
1465,225824.0
1466,236859.0
1467,239795.0
1468,235576.0
1469,232808.0
1470,253999.0
1471,3214860.0
1472,240742.0
1473,3226340.0
1474,247431.0
1475,236062.0
1476,233359.0
1477,245841.0
1478,236469.0
1479,245136.0
1480,224314.0
1481,234005.0
1482,241651.0
1483,3203080.0
1484,261562.0
1485,3211830.0
1486,251200.0
1487,216012.0
1488,255496.0
1489,220503.0
1490,3232120.0
1491,233264.0
1492,227083.0
1493,229243.0
1494,251812.0
1495,3223190.0
1496,218885.0
1497,3255620.0
1498,222463.0
1499,225656.0
1500,240323.0
1501,228010.0
1502,223507.0
1503,236186.0
1504,227903.0
1505,225596.0
1506,247329.0
1507,3218660.0
1508,236447.0
1509,3235170.0
1510,237366.0
1511,219340.0
1512,250664.0
1513,229741.0
1514,243908.0
1515,259016.0
1516,230379.0
1517,256210.0
1518,250069.0
1519,3257030.0
1520,246250.0
1521,3253220.0
1522,235777.0
1523,257152.0
1524,249449.0
1525,237801.0
1526,253695.0
1527,249800.0
1528,253992.0
1529,254691.0
1530,258820.0
1531,3242550.0
1532,266086.0
1533,3264450.0
1534,247971.0
1535,237969.0
1536,254537.0
1537,245697.0
1538,230611.0
1539,260080.0
1540,237044.0
1541,257262.0
1542,250782.0
1543,3245600.0
1544,256761.0
1545,3245140.0
1546,231670.0
1547,244303.0
1548,259986.0
1549,243869.0
1550,251173.0
1551,237841.0
1552,244516.0
1553,244581.0
1554,251645.0
1555,3241260.0
1556,257323.0
1557,3243950.0
1558,239605.0
1559,258925.0
1560,240659.0
1561,257206.0
1562,229128.0
1563,261259.0
1564,234781.0
1565,251701.0
1566,250134.0
1567,3242060.0
1568,235443.0
1569,3237150.0
1570,245869.0
1571,232018.0
1572,260369.0
1573,238247.0
1574,262111.0
1575,244078.0
1576,250967.0
1577,246971.0
1578,269480.0
1579,3228030.0
1580,250288.0
1581,3253750.0
1582,207558.0
1583,260545.0
1584,239173.0
1585,259812.0
1586,234880.0
1587,263448.0
1588,232604.0
1589,247461.0
1590,255057.0
1591,3208770.0
1592,256915.0
1593,3250300.0
1594,251994.0
1595,235029.0
1596,262173.0
1597,240048.0
1598,261482.0
1599,237357.0
1600,256120.0
1601,225655.0
1602,263619.0
1603,3223480.0
1604,258380.0
1605,3242140.0
1606,241999.0
1607,245445.0
1608,240774.0
1609,264668.0
1610,225559.0
1611,261426.0
1612,244461.0
1613,248637.0
1614,260399.0
1615,3237190.0
1616,270192.0
1617,3245020.0
1618,255534.0
1619,247868.0
1620,256933.0
1621,245945.0
1622,285494.0
1623,220921.0
1624,256594.0
1625,247813.0
1626,254931.0
1627,3244330.0
1628,241625.0
1629,3256200.0
1630,237203.0
1631,254375.0
1632,256552.0
1633,252388.0
1634,252273.0
1635,257477.0
1636,240639.0
1637,255010.0
1638,259704.0
1639,3221830.0
1640,242887.0
1641,3229560.0
1642,265801.0
1643,236981.0
1644,260054.0
1645,245909.0
1646,250921.0
1647,264959.0
1648,299356.0
1649,303715.0
1650,360933.0
1651,350081.0
1652,356008.0
1653,384684.0
1654,380580.0
1655,424082.0
1656,360159.0
1657,421578.0
1658,382527.0
1659,341436.0
1660,445259.0
1661,422991.0
1662,316314.0
1663,228875.0
1664,253463.0
1665,223710.0
1666,237656.0
1667,242514.0
1668,251048.0
1669,223451.0
1670,247185.0
1671,230525.0
1672,225159.0
1673,224883.0
1674,236707.0
1675,213654.0
1676,231962.0
1677,241654.0
1678,216280.0
1679,264732.0
1680,234056.0
1681,218566.0
1682,240987.0
1683,2749090.0
1684,1135620.0
1685,239960.0
1686,225690.0
1687,230157.0
1688,250700.0
1689,225030.0
1690,241141.0
1691,244412.0
1692,241196.0
1693,10957300.0
1694,240062.0
1695,232457.0
1696,210350.0
1697,263489.0
1698,254378.0
1699,289820.0
1700,244490.0
1701,283938.0
1702,268929.0
1703,309114.0
1704,319939.0
1705,321786.0
1706,345016.0
1707,339839.0
1708,1101060.0
1709,372611.0
1710,353601.0
1711,354904.0
1712,356842.0
1713,391917.0
1714,400827.0
1715,341441.0
1716,281316.0
1717,288950.0
1718,282041.0
1719,325864.0
1720,330408.0
1721,359371.0
1722,351401.0
1723,368227.0
1724,371846.0
1725,378316.0
1726,364380.0
1727,375114.0
1728,358873.0
1729,375881.0
1730,400415.0
1731,363196.0
1732,386958.0
1733,350540.0
1734,381934.0
1735,367745.0
1736,401917.0
1737,392489.0
1738,380059.0
1739,394509.0
1740,367190.0
1741,423591.0
1742,373295.0
1743,396618.0
1744,388276.0
1745,417161.0
1746,375992.0
1747,394688.0
1748,389754.0
1749,400523.0
1750,365174.0
1751,401819.0
1752,385163.0
1753,396115.0
1754,389117.0
1755,380155.0
1756,397420.0
1757,377955.0
1758,310622.0
1759,222955.0
1760,240275.0
1761,228489.0
1762,235400.0
1763,251191.0
1764,233335.0
1765,223889.0
1766,196124.0
1767,64837.6
1768,59552.0
1769,75583.4
1770,50648.2
1771,68888.6
1772,63256.8
1773,56208.6
1774,99026.5
1775,90698.6
1776,96987.0
1777,95292.0
1778,120918.0
1779,101699.0
1780,117616.0
1781,129903.0
1782,107019.0
1783,154579.0
1784,172585.0
1785,183661.0
1786,197745.0
1787,234134.0
1788,198565.0
1789,226864.0
1790,235439.0
1791,241813.0
1792,225156.0
1793,238644.0
1794,219361.0
1795,216900.0
1796,239536.0
1797,237255.0
1798,237443.0
1799,252723.0
1800,219853.0
1801,221559.0
1802,240417.0
1803,223269.0
1804,229546.0
1805,229699.0
1806,214854.0
1807,223324.0
1808,217172.0
1809,230997.0
1810,208643.0
1811,257412.0
1812,225473.0
1813,227122.0
1814,222639.0
1815,209855.0
1816,209450.0
1817,224078.0
1818,226719.0
1819,216952.0
1820,231797.0
1821,211332.0
1822,227805.0
1823,242339.0
1824,218752.0
1825,215251.0
1826,221419.0
1827,221405.0
1828,211570.0
1829,223133.0
1830,219301.0
1831,233431.0
1832,219462.0
1833,230992.0
1834,205354.0
1835,250506.0
1836,209612.0
