Unnamed: 0,algorithm,dataset,timestep,orig_value,remainder_value,anomaly_score,score_AnDePeDPro,score_bayesChangePt,score_contextOSE,score_earthgeckoSkyline,score_knncad,score_relativeEntropy,score_windowedGaussian,detector_votes,is_detector_anomaly,expected_pattern,pattern_deviation,is_pattern_anomaly,is_ground_truth,is_final_anomaly
10,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,10,30.7692,0.2494032498091476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9840974013301688,1,0,33.446,2.6767999999999965,0,False,0
11,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,11,33.4447,0.3982310673441849,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6290091633349983,1,0,33.446,0.001300000000000523,0,False,0
12,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,12,33.4427,0.3981198150044094,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6235734723066173,1,0,33.446,0.003299999999995862,0,False,0
13,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,13,33.6667,0.4105800770592955,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5698492812660487,1,0,33.446,0.22070000000000078,0,False,0
14,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,14,33.554,0.404311007712931,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5928167948131275,1,0,33.446,0.10800000000000409,0,False,0
15,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,15,35.7143,0.52448022252173,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8574063200420599,1,0,33.446,2.2683000000000035,0,False,0
16,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,16,30.7692,0.2494032498091476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9749113684077114,1,0,33.446,2.6767999999999965,0,False,0
17,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,17,33.4427,0.3981198150044094,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5898399891093915,1,0,33.446,0.003299999999995862,0,False,0
18,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,18,33.3333,0.3920343120186746,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6114224703088962,1,0,33.446,0.11269999999999669,0,False,0
19,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,19,35.9557,0.5378305032948225,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8967006926799703,1,0,33.446,2.5097000000000023,0,False,0
20,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,20,30.7692,0.2493366066386595,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9656161032107072,1,0,33.446,2.6767999999999965,0,False,0
21,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,21,33.556,0.4043495809375883,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5450589691783181,1,0,33.446,0.10999999999999943,0,False,0
22,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,22,33.3333,0.391962115250646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5933890291193723,1,0,33.446,0.11269999999999669,0,False,0
23,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,23,35.7143,0.5244028687334039,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8732459906803723,1,0,33.446,2.2683000000000035,0,False,0
24,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,24,35.9507,0.537552383274909,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8895674411282086,1,0,33.446,2.5046999999999997,0,False,0
25,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,25,33.3333,0.391962115250646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6266850808657461,1,0,33.446,0.11269999999999669,0,False,0
26,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,26,33.5553,0.4043106441348008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5744496437291743,1,0,33.446,0.10930000000000462,0,False,0
27,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,27,35.8336,0.5310388124085372,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.876675998474022,1,0,33.446,2.387599999999999,0,False,0
28,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,28,31.0262,0.2636319756622078,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9560822751810584,1,0,33.446,2.4197999999999986,0,False,0
29,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,29,33.3333,0.391962115250646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.612845050302379,1,0,33.446,0.11269999999999669,0,False,0
30,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,30,33.446,0.3982309404994937,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5856757137993078,1,0,33.446,0.0,0,False,0
31,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,31,33.4447,0.3981586292943162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5845384246763794,1,0,33.446,0.001300000000000523,0,False,0
32,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,32,35.7143,0.5244028687334039,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8732839375987209,1,0,33.446,2.2683000000000035,0,False,0
33,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,33,33.615,0.4076313971725667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5566931130661981,1,0,33.446,0.16900000000000404,0,False,0
34,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,34,33.3333,0.391962115250646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6217367456845966,1,0,33.446,0.11269999999999669,0,False,0
35,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,35,33.4447,0.3981586292943162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5937515444917913,1,0,33.446,0.001300000000000523,0,False,0
36,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,36,35.835,0.5311166860141132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8932533606230928,1,0,33.446,2.389000000000003,0,False,0
37,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,37,33.3333,0.391962115250646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6307810737486771,1,0,33.446,0.11269999999999669,0,False,0
38,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,38,33.446,0.3982309404994937,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.60217831612873,1,0,33.446,0.0,0,False,0
39,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,39,33.446,0.3982309404994937,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6008037141159512,1,0,33.446,0.0,0,False,0
40,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,40,35.8336,0.5310388124085372,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.897522036645115,1,0,33.446,2.387599999999999,0,False,0
41,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,41,30.8954,0.2563563559412736,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.970832712495736,1,0,33.446,2.5505999999999993,0,False,0
42,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,42,33.4447,0.3981586292943162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.590950555199571,1,0,33.44535,0.0006500000000002615,0,False,0
43,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,43,33.3333,0.391962115250646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6165134491639335,1,0,33.4447,0.11139999999999617,0,False,0
44,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,44,35.835,0.5311166860141132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8992345300985998,1,0,33.44535,2.389650000000003,0,False,0
45,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,45,33.4742,0.3997995374118055,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5913814800811795,1,0,33.4447,0.029500000000005855,0,False,0
46,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,46,33.446,0.3982309404994937,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5972385594104017,1,0,33.44535,0.0006500000000002615,0,False,0
47,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,47,33.4447,0.3981586292943162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5964786393496949,1,0,33.4447,0.0,0,False,0
48,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,48,35.835,0.5311166860141132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.902276415801752,1,0,33.44535,2.389650000000003,0,False,0
49,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,49,30.7692,0.2493366066386595,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9758387894631708,1,0,33.4447,2.675499999999996,0,False,0
50,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,50,33.4427,0.3980473812863512,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5877781944017719,1,0,33.4447,0.001999999999995339,0,False,0
51,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,51,33.4427,0.3980473812863512,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.586886012481787,1,0,33.4447,0.001999999999995339,0,False,0
52,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,52,35.8336,0.5310388124085372,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.902499953126196,1,0,33.44535,2.3882499999999993,0,False,0
53,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,53,30.7692,0.2493366066386595,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9727079922100456,1,0,33.4447,2.675499999999996,0,False,0
54,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,54,33.4447,0.3981586292943162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5787432116813918,1,0,33.44535,0.0006500000000002615,0,False,0
55,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,55,33.3333,0.391962115250646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6048173042058211,1,0,33.446,0.11269999999999669,0,False,0
56,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,56,35.8336,0.5310388124085372,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9030884213701262,1,0,33.446,2.387599999999999,0,False,0
57,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,57,30.8954,0.2563563559412736,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9640186287892532,1,0,33.446,2.5505999999999993,0,False,0
58,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,58,33.4447,0.3981586292943162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5717477842545606,1,0,33.44535,0.0006500000000002615,0,False,0
59,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,59,33.4447,0.3981586292943162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5711242007271795,0,0,33.446,0.001300000000000523,0,False,0
60,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,60,35.7143,0.5244028687334039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8906028842444401,0,0,33.446,2.2683000000000035,0,False,0
61,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,61,30.8977,0.2564842911504337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9616565999577716,0,0,33.446,2.5482999999999976,0,False,0
62,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,62,33.554,0.4042383329296233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395680938928674,0,0,33.446,0.10800000000000409,0,False,0
63,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,63,33.446,0.3982309404994937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654029398896111,0,0,33.446,0.0,0,False,0
64,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,64,35.9543,0.537752629689247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916891798025538,0,0,33.446,2.5083000000000055,0,False,0
65,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,65,30.7692,0.2493366066386595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659274661879046,0,0,33.446,2.6767999999999965,0,False,0
66,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,66,33.4447,0.3981586292943162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5611695239464822,0,0,33.446,0.001300000000000523,0,False,0
67,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,67,33.4447,0.3981586292943162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560704235870019,0,0,33.446,0.001300000000000523,0,False,0
68,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,68,35.7143,0.5244028687334039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917993990780845,0,0,33.446,2.2683000000000035,0,False,0
69,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,69,31.0277,0.2637154116681819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9496422189334658,0,0,33.446,2.4182999999999986,0,False,0
70,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,70,33.3333,0.391962115250646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583493554211181,0,0,33.446,0.11269999999999669,0,False,0
71,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,71,33.552,0.4041270849216578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530568324141091,0,0,33.446,0.10600000000000165,0,False,0
72,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,72,35.7143,0.5244028687334039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8932243179119057,0,0,33.446,2.2683000000000035,0,False,0
73,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,73,30.7692,0.2493366066386595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629176411349876,0,0,33.446,2.6767999999999965,0,False,0
74,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,74,33.556,0.4043495809375883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260573832309896,0,0,33.446,0.10999999999999943,0,False,0
75,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,75,33.554,0.4042383329296233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263632229613019,0,0,33.446,0.10800000000000409,0,False,0
76,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,76,35.7143,0.5244028687334039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8938107466537809,0,0,33.446,2.2683000000000035,0,False,0
77,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,77,30.7692,0.2493366066386595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961468720098804,0,0,33.446,2.6767999999999965,0,False,0
78,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,78,33.5573,0.4044218921427658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522406290966023,0,0,33.446,0.11129999999999995,0,False,0
79,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,79,33.3333,0.391962115250646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5755639573181341,0,0,33.446,0.11269999999999669,0,False,0
80,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,80,35.8336,0.5310388124085372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071815214029798,0,0,33.446,2.387599999999999,0,False,0
81,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,81,30.7692,0.2493366066386595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9598816814383072,0,0,33.446,2.6767999999999965,0,False,0
82,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,82,33.4427,0.3980473812863512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462065577197741,0,0,33.446,0.003299999999995862,0,False,0
83,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,83,33.4447,0.3981586292943162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454503659621719,0,0,33.446,0.001300000000000523,0,False,0
84,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,84,35.7143,0.5244028687334039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8949491448616399,0,0,33.446,2.2683000000000035,0,False,0
85,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,85,35.9507,0.537552383274909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9156571180043956,0,0,33.446,2.5046999999999997,0,False,0
86,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,86,33.4725,0.3997049766050347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503287937110397,0,0,33.446,0.026499999999998636,0,False,0
87,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,87,33.4447,0.3981586292943162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5566374794451134,0,0,33.446,0.001300000000000523,0,False,0
88,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,88,35.7143,0.5244028687334039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905124679885784,0,0,33.446,2.2683000000000035,0,False,0
89,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,89,35.9507,0.537552383274909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9122085868647558,0,0,33.446,2.5046999999999997,0,False,0
90,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,90,33.3333,0.391962115250646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5933183759155732,0,0,33.446,0.11269999999999669,0,False,0
91,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,91,33.446,0.3982309404994937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662298219138195,0,0,33.446,0.0,0,False,0
92,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,92,35.8336,0.5310388124085372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999056720897866,0,0,33.446,2.387599999999999,0,False,0
93,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,93,35.8314,0.5309164395997756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8964690011010923,0,0,33.446,2.385400000000004,0,False,0
94,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,94,33.4447,0.3981586292943162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763811388871174,0,0,33.446,0.001300000000000523,0,False,0
95,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,95,33.3333,0.391962115250646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6021863164791198,0,0,33.446,0.11269999999999669,0,False,0
96,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,96,35.835,0.5311166860141132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968664739927105,0,0,33.446,2.389000000000003,0,False,0
97,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,97,35.8336,0.5310388124085372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8936708220854797,0,0,33.446,2.387599999999999,0,False,0
98,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,98,33.6092,0.407308777949467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5457374004653053,0,0,33.446,0.16320000000000334,0,False,0
99,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,99,33.3333,0.391962115250646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611022543643898,0,0,33.446,0.11269999999999669,0,False,0
100,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,100,33.554,0.4042383329296233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5579247356818651,0,0,33.446,0.10800000000000409,0,False,0
101,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,101,35.7143,0.5244028687334039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8810911648942075,0,0,33.446,2.2683000000000035,0,False,0
102,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,102,33.4742,0.3997995374118055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5812621583188701,0,0,33.446,0.028200000000005332,0,False,0
103,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,103,33.4447,0.3981586292943162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5879341543717544,0,0,33.446,0.001300000000000523,0,False,0
104,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,104,33.4447,0.3981586292943162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58749681753026,0,0,33.446,0.001300000000000523,0,False,0
105,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,105,35.8314,0.5309164395997756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8965169932375345,0,0,33.446,2.385400000000004,0,False,0
106,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,106,33.3333,0.391962115250646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6180117485746424,0,0,33.446,0.11269999999999669,0,False,0
107,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,107,33.446,0.3982309404994937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590427118217713,0,0,33.446,0.0,0,False,0
108,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,108,33.4427,0.3980473812863512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5907944482396312,0,0,33.446,0.003299999999995862,0,False,0
109,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,109,35.835,0.5311166860141132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8983815297508877,0,0,33.446,2.389000000000003,0,False,0
110,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,110,33.4725,0.3997049766050347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873542036730517,0,0,33.446,0.026499999999998636,0,False,0
111,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,111,33.554,0.4042383329296233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566900488056408,0,0,33.446,0.10800000000000409,0,False,0
112,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,112,33.3333,0.391962115250646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620577165101237,0,0,33.446,0.11269999999999669,0,False,0
113,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,113,35.8314,0.5309164395997756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8992701487003337,0,0,33.446,2.385400000000004,0,False,0
114,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,114,30.8977,0.2564842911504337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682023067309796,0,0,33.446,2.5482999999999976,0,False,0
115,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,115,33.3333,0.391962115250646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166274975793532,0,0,33.446,0.11269999999999669,0,False,0
116,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,116,33.556,0.4043495809375883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5617512465202161,0,0,33.446,0.10999999999999943,0,False,0
117,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,117,33.3333,0.391962115250646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6160593225594968,0,0,33.446,0.11269999999999669,0,False,0
118,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,118,35.8314,0.5309164395997756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010337418987182,0,0,33.446,2.385400000000004,0,False,0
119,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,119,33.4725,0.3997049766050347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5854712663969912,0,0,33.446,0.026499999999998636,0,False,0
120,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,120,33.446,0.3982309404994937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916389497997004,0,0,33.446,0.0,0,False,0
121,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,121,33.4427,0.3980473812863512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920617825685333,0,0,33.446,0.003299999999995862,0,False,0
122,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,122,35.8336,0.5310388124085372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9024098067051448,0,0,33.446,2.387599999999999,0,False,0
123,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,123,30.8992,0.2565677271564077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968704093791538,0,0,33.446,2.5467999999999975,0,False,0
124,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,124,33.4427,0.3980473812863512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588819557421752,0,0,33.446,0.003299999999995862,0,False,0
125,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,125,33.4447,0.3981586292943162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5879590414151755,0,0,33.446,0.001300000000000523,0,False,0
126,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,126,35.8314,0.5309164395997756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902485952191116,0,0,33.446,2.385400000000004,0,False,0
127,AnDePeDPro,grok_asg_anomaly_adddata-240214123615,127,30.7692,0.2493366066386595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730310256229604,0,0,33.446,2.6767999999999965,0,False,0
