Unnamed: 0,algorithm,dataset,timestep,orig_value,remainder_value,anomaly_score,score_AnDePeDPro,score_bayesChangePt,score_contextOSE,score_earthgeckoSkyline,score_knncad,score_relativeEntropy,score_windowedGaussian,detector_votes,is_detector_anomaly,expected_pattern,pattern_deviation,is_pattern_anomaly,is_ground_truth,is_final_anomaly
44,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,44,4.0,-0.3419708595808995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9062023893901696,1,0,56.5,52.5,0,False,0
45,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,45,79.0,0.1403442529592934,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6616531498413768,1,0,57.0,22.0,0,False,0
46,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,46,83.0,0.1660677256281036,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6924829612463342,1,0,57.0,26.0,0,False,0
47,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,47,3.0,-0.3484017277481021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9104808721620324,1,0,57.0,54.0,0,False,0
48,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,48,21.0,-0.2326461007384558,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8145047854307794,1,0,57.0,36.0,0,False,0
49,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,49,33.0,-0.1554756827320249,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7270414777755396,1,0,57.0,24.0,0,False,0
50,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,50,72.0,0.0953281757888754,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.618662083901985,1,0,57.0,15.0,0,False,0
51,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,51,87.0,0.1917911982969139,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7412129902390354,1,0,57.0,30.0,0,False,0
52,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,52,190.0,0.8541706195187789,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9988328596058756,2,0,57.0,133.0,0,False,0
53,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,53,10.0,-0.3033856505776841,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8716331958976569,1,0,57.0,47.0,0,False,0
54,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,54,44.0,-0.0847361328927965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6452622004955471,1,0,58.0,14.0,0,False,0
55,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,55,24.0,-0.213353496236848,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7899342037547066,1,0,57.0,33.0,0,False,0
56,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,56,32.0,-0.1619065508992275,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7319753158423615,1,0,58.0,26.0,0,False,0
57,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,57,111.0,0.3461320343097757,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8711830645442477,1,0,57.0,54.0,0,False,0
58,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,58,106.0,0.3139776934737628,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8413243799824327,1,0,58.0,48.0,0,False,0
59,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,59,49.0,-0.0525817920567838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072239771956411,0,0,59.0,10.0,0,False,0
60,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,60,56.0,-0.0075657148863658,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5454980806035974,1,0,58.0,2.0,0,False,0
61,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,61,79.0,0.1403442529592934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6558941232127076,0,0,59.0,20.0,0,False,0
62,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,62,42.0,-0.0975978692272018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6685940386034512,0,0,59.5,17.5,0,False,0
63,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,63,112.0,0.3525629024769783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8760275234902497,0,0,59.0,53.0,0,False,0
64,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,64,21.0,-0.2326461007384558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222247100812136,0,0,58.0,37.0,0,False,0
65,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,65,48.0,-0.0590126602239863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176431655668626,0,0,59.0,11.0,0,False,0
66,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,66,48.0,-0.0590126602239863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166977612977959,0,0,59.5,11.5,0,False,0
67,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,67,91.0,0.2175146709657243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7558432670402412,0,0,60.0,31.0,0,False,0
68,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,68,191.0,0.8606014876859814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986082162958364,1,0,60.0,131.0,0,False,0
69,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,69,8.0,-0.3162473869120892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8858625688057572,0,0,60.0,52.0,0,False,0
70,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,70,25.0,-0.2069226280696455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7920870676362781,0,0,60.0,35.0,0,False,0
71,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,71,93.0,0.2303764073001294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7519267707835832,0,0,60.0,33.0,0,False,0
72,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,72,37.0,-0.1297522100632145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710115420876894,0,0,60.0,23.0,0,False,0
73,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,73,24.0,-0.213353496236848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7981591855797721,0,0,60.0,36.0,0,False,0
74,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,74,35.0,-0.1426139463976198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7199714001564022,0,0,59.5,24.5,0,False,0
75,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,75,45.0,-0.078305264725594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6390316216914933,0,0,59.0,14.0,0,False,0
76,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,76,11.0,-0.3032196926894981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8714015245057012,0,0,59.5,48.5,0,False,0
77,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,77,50.0,-0.0516067894636916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5969732228484708,0,0,60.0,10.0,0,False,0
78,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,78,3.0,-0.3548325959153044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9031556271526572,0,0,59.5,56.5,0,False,0
79,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,79,75.0,0.131653890571182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6587420317801864,0,0,60.0,15.0,0,False,0
80,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,80,79.0,0.158680917598209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6915521575502238,0,0,60.0,19.0,0,False,0
81,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,81,22.0,-0.226454217536926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030047540738207,0,0,60.0,38.0,0,False,0
82,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,82,143.0,0.5911133500306415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9785513864960116,0,0,59.5,83.5,0,False,0
83,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,83,24.0,-0.2129407040234125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7898138356166655,0,0,60.0,36.0,0,False,0
84,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,84,222.0,1.1248971338144251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999336571539844,2,0,59.5,162.5,0,False,0
85,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,85,57.0,0.0100322689495603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5270276424649494,0,0,60.0,3.0,0,False,0
86,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,86,10.0,-0.3075352986180072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8626493401621194,0,0,60.0,50.0,0,False,0
87,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,87,46.0,-0.0642920553747639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6157791846877028,0,0,60.0,14.0,0,False,0
88,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,88,6.0,-0.3345623256450342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878699272863639,0,0,60.0,54.0,0,False,0
89,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,89,60.0,0.0303025392198307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5107919850804727,0,0,60.0,0.0,0,False,0
90,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,90,30.0,-0.172400163482872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364424422735902,0,0,60.0,30.0,0,False,0
91,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,91,17.0,-0.2602380013207098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8196975044548455,0,0,60.0,43.0,0,False,0
92,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,92,11.0,-0.3007785418612504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850261963837913,0,0,60.5,49.5,0,False,0
93,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,93,107.0,0.3478701067873982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8626010409075827,0,0,60.0,47.0,0,False,0
94,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,94,120.0,0.4357079446252361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914028075929826,0,0,60.0,60.0,0,False,0
95,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,95,4.0,-0.3480758391585478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8849329363550357,0,0,60.0,56.0,0,False,0
96,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,96,150.0,0.6384106473279388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9778916826305952,0,0,60.0,90.0,0,False,0
97,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,97,90.0,0.2330052419225333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7476850534958563,0,0,60.0,30.0,0,False,0
98,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,98,52.0,-0.0237515148342234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56336837350293,0,0,60.0,8.0,0,False,0
99,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,99,35.0,-0.1386163796990882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701308480140229,0,0,60.0,25.0,0,False,0
100,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,100,8.0,-0.3210488121315207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8673060059076856,0,0,60.0,52.0,0,False,0
101,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,101,5.0,-0.341319082401791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8783628754644539,0,0,60.0,55.0,0,False,0
102,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,102,167.0,0.7532755121928038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911136064431568,1,0,60.0,107.0,0,False,0
103,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,103,139.0,0.5640863230036145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555271166903136,0,0,60.0,79.0,0,False,0
104,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,104,54.0,-0.0102380013207098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5491452393779308,0,0,59.5,5.5,0,False,0
105,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,105,3.0,-0.3548325959153044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8856895799471785,0,0,59.0,56.0,0,False,0
106,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,106,102.0,0.3140863230036145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8170087071328024,0,0,59.5,42.5,0,False,0
107,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,107,12.0,-0.2940217851044936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84353381051989,0,0,60.0,48.0,0,False,0
108,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,108,17.0,-0.2602380013207098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8142987105220664,0,0,59.5,42.5,0,False,0
109,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,109,66.0,0.0708430797603711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5603559958248201,0,0,59.0,7.0,0,False,0
110,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,110,94.0,0.2600322689495604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7725196868775075,0,0,59.5,34.5,0,False,0
111,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,111,6.0,-0.3345623256450342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871814492193068,0,0,59.0,53.0,0,False,0
112,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,112,102.0,0.3140863230036145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821621282015763,0,0,58.0,44.0,0,False,0
113,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,113,82.0,0.1789511878684793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6871171769107267,0,0,57.0,25.0,0,False,0
114,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,114,45.0,-0.0710488121315207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6203348225466101,0,0,58.0,13.0,0,False,0
115,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,115,8.0,-0.3210488121315207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642133129802914,0,0,59.0,51.0,0,False,0
116,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,116,3.0,-0.3548325959153044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8842135740013848,0,0,58.0,55.0,0,False,0
117,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,117,107.0,0.4513689544722923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148938332650433,0,0,59.0,48.0,0,False,0
118,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,118,15.0,-0.2618093401013511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8152601933613253,0,0,59.5,44.5,0,False,0
119,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,119,9.0,-0.3083209680083278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8502905197523245,0,0,59.0,50.0,0,False,0
120,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,120,1.0,-0.3548325959153046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8801466377315723,0,0,58.0,57.0,0,False,0
121,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,121,61.0,0.1067058656231569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6148651534468097,0,0,59.0,2.0,0,False,0
122,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,122,50.0,0.0220904810077723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5090696341707679,0,0,58.0,8.0,0,False,0
123,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,123,86.0,0.2990135579308494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8168089485842522,0,0,57.0,29.0,0,False,0
124,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,124,69.0,0.1682443271616185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845655603765688,0,0,58.0,11.0,0,False,0
125,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,125,5.0,-0.3240633651460738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8629089255427795,0,0,57.0,52.0,0,False,0
126,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,126,59.0,0.0913212502385416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5952502903207184,0,0,58.0,1.0,0,False,0
127,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,127,34.0,-0.1009864420691507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64642383080882,0,0,59.0,25.0,0,False,0
128,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,128,95.0,0.3682443271616186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8714965820005539,0,0,58.0,37.0,0,False,0
129,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,129,80.0,0.2528597117770031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77433764780363,0,0,59.0,21.0,0,False,0
130,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,130,146.0,0.7605520194693108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913613159766812,1,0,58.0,88.0,0,False,0
131,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,131,72.0,0.1913212502385416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6996910332792023,0,0,57.0,15.0,0,False,0
132,AnDePeDPro,elb_request_count_8c0756_adddata-240214123611,132,44.0,-0.0240633651460737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5641062958154516,0,0,57.0,13.0,0,False,0
