id_time,time,dt_object,orig_value,date_only,score_AnDePeDPro,score_AnDePeD,score_bayesChangePt,score_contextOSE,score_earthgeckoSkyline,score_knncad,score_relativeEntropy,score_windowedGaussian,detector_votes,is_detector_anomaly,expected_pattern,pattern_deviation,is_pattern_anomaly,raw_anomaly,anomaly_window_mask,is_ground_truth
14,2023-10-09 14:00:00+00:00,2023-10-09 14:00:00+00:00,5343342,2023-10-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8824683799879468,2,0,4192603.5,1150738.5,0,0,1,False
15,2023-10-09 15:00:00+00:00,2023-10-09 15:00:00+00:00,4173119,2023-10-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9163103477518968,2,0,4192603.5,19484.5,0,0,1,False
16,2023-10-09 16:00:00+00:00,2023-10-09 16:00:00+00:00,4212088,2023-10-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8951592413033108,2,0,4192603.5,19484.5,0,0,1,False
17,2023-10-09 17:00:00+00:00,2023-10-09 17:00:00+00:00,3505072,2023-10-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9081473552268142,2,0,4192603.5,687531.5,0,0,1,False
18,2023-10-09 18:00:00+00:00,2023-10-09 18:00:00+00:00,2672914,2023-10-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9227363829641216,2,0,4192603.5,1519689.5,0,0,1,False
19,2023-10-09 19:00:00+00:00,2023-10-09 19:00:00+00:00,3671035,2023-10-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8629558822509412,2,0,4192603.5,521568.5,0,0,1,False
20,2023-10-09 20:00:00+00:00,2023-10-09 20:00:00+00:00,1888224,2023-10-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9241370295272252,2,0,4192603.5,2304379.5,0,0,1,False
21,2023-10-09 21:00:00+00:00,2023-10-09 21:00:00+00:00,1612761,2023-10-09,1.0,1.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.9185307089478246,2,0,4192603.5,2579842.5,0,0,1,False
22,2023-10-09 22:00:00+00:00,2023-10-09 22:00:00+00:00,1291361,2023-10-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9155006392501136,2,0,4192603.5,2901242.5,0,0,1,False
23,2023-10-09 23:00:00+00:00,2023-10-09 23:00:00+00:00,290180,2023-10-09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9336855575856036,2,0,4192603.5,3902423.5,0,0,1,False
24,2023-10-10 00:00:00+00:00,2023-10-10 00:00:00+00:00,448045,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.915417101523762,2,0,4192603.5,3744558.5,0,0,1,False
25,2023-10-10 01:00:00+00:00,2023-10-10 01:00:00+00:00,620287,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8968950217292636,2,0,4192603.5,3572316.5,0,0,1,False
26,2023-10-10 02:00:00+00:00,2023-10-10 02:00:00+00:00,1227337,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.860271225316871,2,0,4192603.5,2965266.5,0,0,1,False
27,2023-10-10 03:00:00+00:00,2023-10-10 03:00:00+00:00,3950595,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6897108224811382,2,0,4192603.5,242008.5,0,0,1,False
28,2023-10-10 04:00:00+00:00,2023-10-10 04:00:00+00:00,6923033,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5469939085149579,2,0,4090879.5,2832153.5,0,0,1,False
29,2023-10-10 05:00:00+00:00,2023-10-10 05:00:00+00:00,11434363,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8521523378683545,2,0,3960133.0,7474230.0,0,0,1,False
30,2023-10-10 06:00:00+00:00,2023-10-10 06:00:00+00:00,12579040,2023-10-10,1.0,1.0,0.8125,0.0,0.0,0.0,0.0,0.8935388199886918,2,0,4081095.5,8497944.5,0,0,1,False
31,2023-10-10 07:00:00+00:00,2023-10-10 07:00:00+00:00,15217321,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9128248349404464,2,0,4081095.5,11136225.5,1,1,1,False
32,2023-10-10 08:00:00+00:00,2023-10-10 08:00:00+00:00,10681153,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6899217003443451,2,0,4081095.5,6600057.5,0,0,1,False
33,2023-10-10 09:00:00+00:00,2023-10-10 09:00:00+00:00,11806052,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7542962383297133,2,0,4081095.5,7724956.5,0,0,1,False
34,2023-10-10 10:00:00+00:00,2023-10-10 10:00:00+00:00,10248540,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6522961157283047,2,0,4081095.5,6167444.5,0,0,1,False
35,2023-10-10 11:00:00+00:00,2023-10-10 11:00:00+00:00,14327962,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8711746266116889,2,0,4081095.5,10246866.5,0,0,1,False
36,2023-10-10 12:00:00+00:00,2023-10-10 12:00:00+00:00,10302398,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6414115058193927,2,0,4081095.5,6221302.5,0,0,1,False
37,2023-10-10 13:00:00+00:00,2023-10-10 13:00:00+00:00,8121121,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.518393265181328,2,0,4081095.5,4040025.5,0,0,1,False
38,2023-10-10 14:00:00+00:00,2023-10-10 14:00:00+00:00,5559860,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7001415848332948,2,0,4081095.5,1478764.5,0,0,1,False
39,2023-10-10 15:00:00+00:00,2023-10-10 15:00:00+00:00,3969671,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.792928756650342,2,0,4081095.5,111424.5,0,0,1,False
40,2023-10-10 16:00:00+00:00,2023-10-10 16:00:00+00:00,3305944,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8226869743781815,2,0,4876190.0,1570246.0,0,0,1,False
41,2023-10-10 17:00:00+00:00,2023-10-10 17:00:00+00:00,4192520,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7692342554627106,2,0,4876190.0,683670.0,0,0,1,False
42,2023-10-10 18:00:00+00:00,2023-10-10 18:00:00+00:00,3796746,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7877186236241347,2,0,4876190.0,1079444.0,0,0,1,False
43,2023-10-10 19:00:00+00:00,2023-10-10 19:00:00+00:00,3062936,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8223422040683311,2,0,4876190.0,1813254.0,0,0,1,False
44,2023-10-10 20:00:00+00:00,2023-10-10 20:00:00+00:00,2331183,2023-10-10,1.0,1.0,0.8181818181818181,0.0,0.0,0.0,0.0,0.8521763658614009,2,0,4876190.0,2545007.0,0,0,1,False
45,2023-10-10 21:00:00+00:00,2023-10-10 21:00:00+00:00,1247790,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8906656971625315,2,0,4876190.0,3628400.0,0,0,1,False
46,2023-10-10 22:00:00+00:00,2023-10-10 22:00:00+00:00,824251,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.899394734544676,2,0,4876190.0,4051939.0,0,0,1,False
47,2023-10-10 23:00:00+00:00,2023-10-10 23:00:00+00:00,916814,2023-10-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8897935632836442,2,0,4876190.0,3959376.0,0,0,1,False
48,2023-10-11 00:00:00+00:00,2023-10-11 00:00:00+00:00,887172,2023-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8848663916490347,2,0,4876190.0,3989018.0,0,0,1,False
49,2023-10-11 01:00:00+00:00,2023-10-11 01:00:00+00:00,591138,2023-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.889911986571115,2,0,4876190.0,4285052.0,0,0,1,False
50,2023-10-11 02:00:00+00:00,2023-10-11 02:00:00+00:00,1330481,2023-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8548118659285582,2,0,4876190.0,3545709.0,0,0,1,False
51,2023-10-11 03:00:00+00:00,2023-10-11 03:00:00+00:00,8227277,2023-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6010507244794683,2,0,4595086.5,3632190.5,0,0,1,False
52,2023-10-11 04:00:00+00:00,2023-10-11 04:00:00+00:00,9434980,2023-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6849833853280036,2,0,5684577.0,3750403.0,0,0,1,False
53,2023-10-11 05:00:00+00:00,2023-10-11 05:00:00+00:00,12679168,2023-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8629602211988225,2,0,5684577.0,6994591.0,0,0,1,False
54,2023-10-11 06:00:00+00:00,2023-10-11 06:00:00+00:00,12237744,2023-10-11,1.0,1.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.8383822831967316,2,0,5684577.0,6553167.0,0,0,1,False
55,2023-10-11 07:00:00+00:00,2023-10-11 07:00:00+00:00,13486424,2023-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8864143842249961,2,0,5684577.0,7801847.0,0,0,1,False
56,2023-10-11 08:00:00+00:00,2023-10-11 08:00:00+00:00,12384283,2023-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8346712488901646,2,0,5684577.0,6699706.0,0,0,1,False
57,2023-10-11 09:00:00+00:00,2023-10-11 09:00:00+00:00,14280622,2023-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9058695543090772,2,0,5684577.0,8596045.0,0,0,1,False
58,2023-10-11 10:00:00+00:00,2023-10-11 10:00:00+00:00,13363491,2023-10-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.867042515774951,2,0,5684577.0,7678914.0,0,0,1,False
59,2023-10-11 11:00:00+00:00,2023-10-11 11:00:00+00:00,11636892,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7784476169144243,0,0,5684577.0,5952315.0,0,0,1,False
60,2023-10-11 12:00:00+00:00,2023-10-11 12:00:00+00:00,10062280,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677126761706997,0,0,5684577.0,4377703.0,0,0,1,False
61,2023-10-11 13:00:00+00:00,2023-10-11 13:00:00+00:00,8276451,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5461240770933511,0,0,5684577.0,2591874.0,0,0,1,False
62,2023-10-11 14:00:00+00:00,2023-10-11 14:00:00+00:00,4997653,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695999256364338,0,0,5684577.0,686924.0,0,0,1,False
63,2023-10-11 15:00:00+00:00,2023-10-11 15:00:00+00:00,6371501,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5960533535125714,0,0,5684577.0,686924.0,0,0,1,False
64,2023-10-11 16:00:00+00:00,2023-10-11 16:00:00+00:00,4026618,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7568386844022551,0,0,4920769.0,894151.0,0,0,1,False
65,2023-10-11 17:00:00+00:00,2023-10-11 17:00:00+00:00,4570251,2023-10-11,0.0,0.0,0.6428571428571428,0.0,0.0,0.0,0.0,0.7198208826256247,0,0,4920769.0,350518.0,0,0,1,False
66,2023-10-11 18:00:00+00:00,2023-10-11 18:00:00+00:00,4843885,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6994487275152923,0,0,4920769.0,76884.0,0,0,1,False
67,2023-10-11 19:00:00+00:00,2023-10-11 19:00:00+00:00,3371745,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7903752701119424,0,0,4920769.0,1549024.0,0,0,1,False
68,2023-10-11 20:00:00+00:00,2023-10-11 20:00:00+00:00,3143018,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80041420413463,0,0,4920769.0,1777751.0,0,0,1,False
69,2023-10-11 21:00:00+00:00,2023-10-11 21:00:00+00:00,1521356,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8756583063302855,0,0,4920769.0,3399413.0,0,0,1,False
70,2023-10-11 22:00:00+00:00,2023-10-11 22:00:00+00:00,1472097,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873745327940781,0,0,4920769.0,3448672.0,0,0,1,False
71,2023-10-11 23:00:00+00:00,2023-10-11 23:00:00+00:00,1309283,2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765541070295968,0,0,4920769.0,3611486.0,0,0,1,False
72,2023-10-12 00:00:00+00:00,2023-10-12 00:00:00+00:00,853283,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8904534052787123,0,0,4920769.0,4067486.0,0,0,1,False
73,2023-10-12 01:00:00+00:00,2023-10-12 01:00:00+00:00,578645,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8965024508823686,0,0,4920769.0,4342124.0,0,0,1,False
74,2023-10-12 02:00:00+00:00,2023-10-12 02:00:00+00:00,1746612,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8442530984144121,0,0,4920769.0,3174157.0,0,0,1,False
75,2023-10-12 03:00:00+00:00,2023-10-12 03:00:00+00:00,3907560,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7179637213503193,0,0,5208974.5,1301414.5,0,0,1,False
76,2023-10-12 04:00:00+00:00,2023-10-12 04:00:00+00:00,11449104,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176871313194514,0,0,4707068.0,6742036.0,0,0,1,False
77,2023-10-12 05:00:00+00:00,2023-10-12 05:00:00+00:00,11066098,2023-10-12,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.794102846951499,0,0,4707068.0,6359030.0,0,0,1,False
78,2023-10-12 06:00:00+00:00,2023-10-12 06:00:00+00:00,15001144,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9436238062149688,0,0,4655695.0,10345449.0,0,0,1,False
79,2023-10-12 07:00:00+00:00,2023-10-12 07:00:00+00:00,14621789,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302219236582148,0,0,4266896.0,10354893.0,0,0,1,False
80,2023-10-12 08:00:00+00:00,2023-10-12 08:00:00+00:00,12737856,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8608306639872985,0,0,4266896.0,8470960.0,0,0,1,False
81,2023-10-12 09:00:00+00:00,2023-10-12 09:00:00+00:00,11235200,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7820490885837823,0,0,4266896.0,6968304.0,0,0,1,False
82,2023-10-12 10:00:00+00:00,2023-10-12 10:00:00+00:00,10625721,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7432567732289315,0,0,4266896.0,6358825.0,0,0,0,False
83,2023-10-12 11:00:00+00:00,2023-10-12 11:00:00+00:00,13379724,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816575410108771,0,0,4266896.0,9112828.0,0,0,0,False
84,2023-10-12 12:00:00+00:00,2023-10-12 12:00:00+00:00,8718474,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603440693029186,0,0,4266896.0,4451578.0,0,0,0,False
85,2023-10-12 13:00:00+00:00,2023-10-12 13:00:00+00:00,10686373,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7403749985247713,0,0,4266896.0,6419477.0,0,0,0,False
86,2023-10-12 14:00:00+00:00,2023-10-12 14:00:00+00:00,5574064,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6411470638494544,0,0,4266896.0,1307168.0,0,0,0,False
87,2023-10-12 15:00:00+00:00,2023-10-12 15:00:00+00:00,4467505,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7179873695206186,0,0,4266896.0,200609.0,0,0,0,False
88,2023-10-12 16:00:00+00:00,2023-10-12 16:00:00+00:00,4066287,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7427159020142627,0,0,4266896.0,200609.0,0,0,0,False
89,2023-10-12 17:00:00+00:00,2023-10-12 17:00:00+00:00,3972765,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746993453292452,0,0,4266896.0,294131.0,0,0,0,False
90,2023-10-12 18:00:00+00:00,2023-10-12 18:00:00+00:00,3171023,2023-10-12,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.7936318464026392,0,0,4266896.0,1095873.0,0,0,0,False
91,2023-10-12 19:00:00+00:00,2023-10-12 19:00:00+00:00,2331685,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361418285460537,0,0,4266896.0,1935211.0,0,0,0,False
92,2023-10-12 20:00:00+00:00,2023-10-12 20:00:00+00:00,2608115,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8194580231829766,0,0,4266896.0,1658781.0,0,0,0,False
93,2023-10-12 21:00:00+00:00,2023-10-12 21:00:00+00:00,1501791,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869684650841712,0,0,4266896.0,2765105.0,0,0,0,False
94,2023-10-12 22:00:00+00:00,2023-10-12 22:00:00+00:00,1020627,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863317723995396,0,0,4266896.0,3246269.0,0,0,0,False
95,2023-10-12 23:00:00+00:00,2023-10-12 23:00:00+00:00,264776,2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9101883445297276,0,0,4266896.0,4002120.0,0,0,0,False
96,2023-10-13 00:00:00+00:00,2023-10-13 00:00:00+00:00,600138,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8954808004788802,0,0,4247352.5,3647214.5,0,0,0,False
97,2023-10-13 01:00:00+00:00,2023-10-13 01:00:00+00:00,1106005,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728332236082255,0,0,4247352.5,3141347.5,0,0,0,False
98,2023-10-13 02:00:00+00:00,2023-10-13 02:00:00+00:00,1736168,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419443892382481,0,0,4247352.5,2511184.5,0,0,0,False
99,2023-10-13 03:00:00+00:00,2023-10-13 03:00:00+00:00,3226343,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7576727714603874,0,0,4019526.0,793183.0,0,0,0,False
100,2023-10-13 04:00:00+00:00,2023-10-13 04:00:00+00:00,6771908,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026327435378249,0,0,3599554.0,3172354.0,0,0,0,False
101,2023-10-13 05:00:00+00:00,2023-10-13 05:00:00+00:00,9647981,2023-10-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7181711705626578,2,0,3198683.0,6449298.0,0,0,0,False
102,2023-10-13 06:00:00+00:00,2023-10-13 06:00:00+00:00,9088281,2023-10-13,1.0,1.0,0.875,0.0,0.0,0.0,0.0,0.6780259023336732,2,0,3198683.0,5889598.0,0,0,0,False
103,2023-10-13 07:00:00+00:00,2023-10-13 07:00:00+00:00,6973517,2023-10-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5146419278698255,2,0,3452649.5,3520867.5,0,0,0,False
104,2023-10-13 08:00:00+00:00,2023-10-13 08:00:00+00:00,8043505,2023-10-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5992717237021092,2,0,3663725.0,4379780.0,0,0,0,False
105,2023-10-13 09:00:00+00:00,2023-10-13 09:00:00+00:00,7457928,2023-10-13,1.0,1.0,0.6842105263157895,0.0,0.0,0.0,0.0,0.5523479729687768,2,0,3663725.0,3794203.0,0,0,0,False
106,2023-10-13 10:00:00+00:00,2023-10-13 10:00:00+00:00,8703411,2023-10-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6484340072163269,2,0,3663725.0,5039686.0,0,0,0,False
107,2023-10-13 11:00:00+00:00,2023-10-13 11:00:00+00:00,4428418,2023-10-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6889502348313148,2,0,3663725.0,764693.0,0,0,0,False
108,2023-10-13 12:00:00+00:00,2023-10-13 12:00:00+00:00,4511117,2023-10-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.681933373138933,1,0,3663725.0,847392.0,0,0,0,False
109,2023-10-13 13:00:00+00:00,2023-10-13 13:00:00+00:00,5351338,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6170946129326309,0,0,3663725.0,1687613.0,0,0,0,False
110,2023-10-13 14:00:00+00:00,2023-10-13 14:00:00+00:00,2810587,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794026224195207,0,0,3663725.0,853138.0,0,0,0,False
111,2023-10-13 15:00:00+00:00,2023-10-13 15:00:00+00:00,2484084,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8110444072507432,0,0,3663725.0,1179641.0,0,0,0,False
112,2023-10-13 16:00:00+00:00,2023-10-13 16:00:00+00:00,1574785,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8560668121987323,0,0,3663725.0,2088940.0,0,0,0,False
113,2023-10-13 17:00:00+00:00,2023-10-13 17:00:00+00:00,3678956,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7316956338528297,0,0,3229540.5,449415.5,0,0,0,False
114,2023-10-13 18:00:00+00:00,2023-10-13 18:00:00+00:00,3821014,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7206466286451776,0,0,2647335.5,1173678.5,0,0,0,False
115,2023-10-13 19:00:00+00:00,2023-10-13 19:00:00+00:00,3648494,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7314519105799704,0,0,2647335.5,1001158.5,0,0,0,False
116,2023-10-13 20:00:00+00:00,2023-10-13 20:00:00+00:00,2401515,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8087827818518853,0,0,2544979.0,143464.0,0,0,0,False
117,2023-10-13 21:00:00+00:00,2023-10-13 21:00:00+00:00,729291,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8879557879753746,0,0,2544979.0,1815688.0,0,0,0,False
118,2023-10-13 22:00:00+00:00,2023-10-13 22:00:00+00:00,732015,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8854127224152566,0,0,2544979.0,1812964.0,0,0,0,False
119,2023-10-13 23:00:00+00:00,2023-10-13 23:00:00+00:00,683862,2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8849737103941854,0,0,2442799.5,1758937.5,0,0,0,False
120,2023-10-14 00:00:00+00:00,2023-10-14 00:00:00+00:00,534238,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88860527177938,0,0,2279435.5,1745197.5,0,0,0,False
121,2023-10-14 01:00:00+00:00,2023-10-14 01:00:00+00:00,439434,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8899641799851901,0,0,2057619.5,1618185.5,0,0,0,False
122,2023-10-14 02:00:00+00:00,2023-10-14 02:00:00+00:00,266796,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8942621220195853,0,0,1855361.5,1588565.5,0,0,0,False
123,2023-10-14 03:00:00+00:00,2023-10-14 03:00:00+00:00,1104818,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8562936811828288,0,0,1716504.0,611686.0,0,0,0,False
124,2023-10-14 04:00:00+00:00,2023-10-14 04:00:00+00:00,1450571,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8373093689793638,0,0,1716504.0,265933.0,0,0,0,False
125,2023-10-14 05:00:00+00:00,2023-10-14 05:00:00+00:00,1247025,2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8455909063170379,0,0,1855361.5,608336.5,0,0,0,False
