,value
309,1.766
310,1.726
311,1.828
312,1.7380000000000002
313,1.732
314,1.968
315,1.734
316,1.8
317,1.79
318,1.7380000000000002
319,1.86
320,1.974
321,1.73
322,1.802
323,1.76
324,1.8
325,1.774
326,2.02
327,1.736
328,1.858
329,1.736
330,1.8
331,1.766
332,1.998
333,1.794
334,1.774
335,1.8
336,1.832
337,1.732
338,2.0340000000000003
339,1.732
340,1.8
341,1.766
342,1.7619999999999998
343,1.7719999999999998
344,1.96
345,1.804
346,1.89
347,1.67
348,1.76
349,1.774
350,1.966
351,1.8
352,1.7
353,1.766
354,1.7919999999999998
355,1.9
356,1.908
357,1.79
358,1.734
359,1.798
360,1.732
361,1.704
362,1.966
363,1.824
364,1.666
365,1.7719999999999998
366,1.764
367,1.798
368,1.864
369,1.764
370,1.766
371,1.732
372,1.766
373,1.892
374,1.9
375,1.736
376,1.796
377,1.758
378,1.83
379,1.77
380,1.932
381,1.732
382,1.834
383,1.6980000000000002
384,1.798
385,1.724
386,1.938
387,1.73
388,1.8
389,1.732
390,1.8
391,1.768
392,2.03
393,1.834
394,1.794
395,1.74
396,1.768
397,1.732
398,1.958
399,1.7380000000000002
400,1.7
401,1.86
402,1.67
403,1.7919999999999998
404,2.002
405,1.83
406,1.798
407,1.736
408,1.696
409,1.8
410,1.932
411,1.8
412,1.766
413,1.832
414,1.766
415,1.864
416,2.0
417,1.834
418,1.798
419,1.834
420,1.766
421,1.892
422,1.874
423,1.768
424,1.794
425,1.7719999999999998
426,1.832
427,1.7919999999999998
428,2.11
429,1.8
430,1.798
431,1.766
432,1.766
433,1.7919999999999998
434,1.974
435,1.758
436,1.806
437,1.764
438,1.866
439,1.826
440,1.938
441,1.766
442,1.8
443,1.8
444,1.9
445,1.802
446,2.57
447,1.766
448,1.76
449,1.7
450,1.828
451,1.732
452,2.09
453,1.672
454,1.734
455,1.766
456,1.76
457,1.806
458,2.028
459,1.704
460,1.734
461,1.798
462,1.86
463,1.6980000000000002
464,1.942
465,1.8
466,1.766
467,1.8
468,1.732
469,1.798
470,1.9
471,1.798
472,1.734
473,1.768
474,1.766
475,1.826
476,1.906
477,1.8
478,1.826
479,1.67
480,1.764
481,1.758
482,1.942
483,1.76
484,1.834
485,1.734
486,1.84
487,1.7619999999999998
488,2.006
489,1.766
490,1.832
491,1.7280000000000002
492,1.804
493,1.794
494,1.972
495,1.7
496,1.832
497,1.766
498,1.798
499,1.766
500,2.022
501,1.704
502,1.766
503,1.732
504,1.8
505,1.76
506,2.002
507,1.638
508,1.766
509,1.76
510,1.7
511,1.8
512,1.908
513,1.7619999999999998
514,1.7380000000000002
515,1.8
516,1.7
517,1.79
518,1.898
519,1.702
520,1.694
521,1.7719999999999998
522,1.8
523,1.7619999999999998
524,1.908
525,1.76
526,1.732
527,1.7
528,1.766
529,1.938
530,1.9
531,1.734
532,1.7
533,1.766
534,1.7280000000000002
535,1.77
536,1.898
537,1.768
538,1.732
539,1.8
540,1.76
541,1.704
542,1.964
543,1.732
544,1.828
545,1.6980000000000002
546,1.806
547,1.732
548,1.966
549,1.798
550,1.834
551,1.824
552,1.736
553,1.76
554,1.96
555,1.766
556,1.8
557,1.724
558,1.84
559,1.798
560,2.06
561,1.806
562,1.826
563,1.672
564,1.766
565,1.8
566,1.956
567,1.7380000000000002
568,1.766
569,1.766
570,1.766
571,1.83
572,1.966
573,1.864
574,1.766
575,1.832
576,1.8
577,1.866
578,1.964
579,1.798
580,1.732
581,1.826
582,1.83
583,1.826
584,1.942
585,1.794
586,1.766
587,1.7719999999999998
588,1.7280000000000002
589,1.74
590,1.926
591,1.706
592,1.766
593,1.724
594,1.7380000000000002
595,1.732
596,2.09
597,1.6980000000000002
598,1.74
599,1.73
600,1.6980000000000002
601,1.758
602,1.94
603,1.7
604,1.756
605,1.7
606,1.768
607,1.808
608,2.062
609,1.636
610,1.7919999999999998
611,1.672
612,1.7919999999999998
613,1.67
614,1.994
615,1.766
616,1.774
617,1.726
618,1.8
619,1.7619999999999998
620,1.974
621,1.832
622,1.766
623,1.766
624,1.76
625,1.7719999999999998
626,1.934
627,1.798
628,1.76
629,1.966
630,1.966
631,1.86
632,1.872
633,1.996
634,2.124
635,1.94
636,2.2
637,2.032
638,1.966
639,1.998
640,2.092
641,1.934
642,2.364
643,1.898
644,2.032
645,1.972
646,2.06
647,1.97
648,2.198
649,1.996
650,2.0
651,2.0
652,2.066
653,1.93
654,2.198
655,2.06
656,1.972
657,1.926
658,2.006
659,1.924
660,2.11
661,1.93
662,1.958
663,1.866
664,1.962
665,1.67
666,2.028
667,1.864
668,1.732
669,1.806
670,1.766
671,1.798
672,1.964
673,1.8
674,1.834
675,1.794
676,1.704
677,1.734
678,1.958
679,1.734
680,1.7280000000000002
681,1.7719999999999998
682,1.732
683,1.858
684,1.9
685,1.7380000000000002
686,1.798
687,1.8
688,1.732
689,1.766
690,1.968
691,1.7919999999999998
692,1.7719999999999998
693,1.766
694,1.898
695,1.7280000000000002
696,2.01
697,1.768
698,1.866
699,1.7919999999999998
700,1.7719999999999998
701,1.734
702,2.026
703,1.704
704,1.798
705,1.734
706,1.86
707,1.84
708,1.968
709,1.6980000000000002
710,1.832
711,1.764
712,1.824
713,1.704
714,2.024
715,1.7619999999999998
716,1.7719999999999998
717,1.7619999999999998
718,1.806
719,1.8
720,1.964
721,1.892
722,1.806
723,1.8
724,1.766
725,1.864
726,1.998
727,1.8
728,1.834
729,1.794
730,1.764
731,1.866
732,1.992
733,1.732
734,1.672
735,1.796
736,1.7
737,1.798
738,1.964
739,1.766
740,1.732
741,1.794
742,1.766
743,1.7719999999999998
744,1.964
745,1.7919999999999998
746,1.706
747,1.826
748,1.706
749,1.732
750,2.066
751,1.8
752,1.824
753,1.77
754,1.832
755,1.858
756,2.0
757,1.7719999999999998
758,1.8
759,1.7919999999999998
760,1.768
761,1.766
762,1.992
763,1.766
764,1.7719999999999998
765,1.766
766,1.832
767,1.766
768,2.032
769,1.798
770,1.8
771,1.834
772,1.868
773,1.758
774,1.976
775,2.432
776,1.8
777,1.832
778,1.83
779,1.866
780,2.094
781,1.828
782,1.7719999999999998
783,1.766
784,1.8
785,1.796
786,1.934
787,1.894
788,1.766
789,1.83
790,1.7380000000000002
791,1.9
792,2.028
793,1.806
794,1.766
795,1.794
796,1.806
797,1.734
798,1.896
799,1.8
800,1.73
801,1.73
802,1.8
803,1.766
804,1.996
805,1.794
806,1.798
807,1.796
808,1.7380000000000002
809,1.764
810,2.056
811,1.7
812,1.838
813,1.794
814,1.8
815,1.7719999999999998
816,2.03
817,1.766
818,1.834
819,1.766
820,1.86
821,1.7719999999999998
822,1.992
823,1.806
824,1.8
825,1.828
826,1.806
827,1.766
828,1.992
829,1.826
830,1.74
831,1.834
832,1.734
833,1.834
834,2.0
835,1.79
836,1.766
837,1.7719999999999998
838,1.732
839,1.76
840,1.934
841,1.8
842,1.732
843,1.864
844,1.704
845,1.8
846,1.994
847,1.736
848,1.73
849,1.824
850,1.7380000000000002
851,1.732
852,1.994
853,1.832
854,1.6980000000000002
855,1.86
856,1.63
857,1.74
858,1.966
859,1.726
860,1.806
861,1.7280000000000002
862,1.8
863,1.74
864,1.99
865,1.7719999999999998
866,1.8
867,1.766
868,1.8
869,1.766
870,2.0340000000000003
871,1.8
872,1.828
873,1.7719999999999998
874,1.862
875,1.794
876,1.976
877,1.798
878,1.834
879,1.7919999999999998
880,1.74
881,1.7619999999999998
882,2.0
883,1.7719999999999998
884,1.8
885,1.798
886,1.766
887,1.764
888,2.024
889,1.77
890,1.76
891,1.766
892,1.7380000000000002
893,1.924
894,1.836
895,1.892
896,1.666
897,1.83
898,1.83
899,1.702
900,2.06
901,1.672
902,1.86
903,1.672
904,1.766
905,1.8
906,1.932
907,1.794
908,1.7719999999999998
909,1.764
910,1.89
911,1.7380000000000002
912,1.992
913,1.766
914,1.864
915,1.732
916,1.8
917,1.766
918,1.994
919,1.7
920,1.8
921,1.732
922,1.794
923,1.7
924,2.0980000000000003
925,1.706
926,1.834
927,1.766
928,1.76
929,1.706
930,2.026
931,1.734
932,1.74
933,1.766
934,1.86
935,1.766
936,2.04
937,1.766
938,1.8
939,1.766
940,1.834
941,1.734
942,1.966
943,1.828
944,1.734
945,1.834
946,1.734
947,1.766
948,1.94
949,1.798
950,1.726
951,1.84
952,1.766
953,1.834
954,1.934
955,1.892
956,1.672
957,1.7619999999999998
958,1.7719999999999998
959,1.8
960,1.966
961,1.832
962,1.832
963,1.86
964,1.7380000000000002
965,1.834
966,1.962
967,1.866
968,1.734
969,1.866
970,1.7719999999999998
971,1.8
972,2.0340000000000003
973,1.826
974,1.7719999999999998
975,1.73
976,1.834
977,1.766
978,2.0
979,1.766
980,1.8
981,1.7619999999999998
982,1.922
983,1.766
984,2.002
985,1.806
986,1.8
987,1.732
988,1.834
989,1.7919999999999998
990,1.938
991,1.764
992,1.96
993,1.734
994,1.706
995,1.7280000000000002
996,1.976
997,1.758
998,1.706
999,1.83
1000,1.766
1001,1.894
1002,1.942
1003,1.7619999999999998
1004,1.734
1005,1.766
1006,1.8
1007,1.834
1008,1.992
1009,1.74
1010,1.766
1011,1.866
1012,1.764
1013,1.766
1014,1.966
1015,1.8
1016,1.8
1017,1.828
1018,1.766
1019,1.896
1020,1.96
1021,1.8
1022,1.734
1023,1.8
1024,1.766
1025,1.798
1026,2.0
1027,1.826
1028,1.77
1029,1.8
1030,1.866
1031,1.766
1032,2.192
1033,1.706
1034,1.834
1035,1.766
1036,1.834
1037,1.768
1038,1.998
1039,1.926
1040,1.67
1041,1.8
1042,1.834
1043,1.8
1044,2.064
1045,1.9
1046,1.99
1047,1.83
1048,1.874
1049,1.734
1050,1.996
1051,1.766
1052,1.8
1053,1.7919999999999998
1054,1.736
1055,1.828
1056,2.042
1057,1.894
1058,2.238
1059,1.892
1060,1.6980000000000002
1061,1.7380000000000002
1062,1.926
1063,1.834
1064,1.7
1065,1.8
1066,1.7380000000000002
1067,1.766
1068,2.018
1069,1.672
1070,1.766
1071,1.76
1072,1.74
1073,1.8
1074,1.934
1075,1.798
1076,1.76
1077,1.7380000000000002
1078,1.766
1079,1.796
1080,1.924
1081,1.7380000000000002
1082,1.794
1083,1.706
1084,1.8
1085,1.7919999999999998
1086,1.932
1087,1.7719999999999998
1088,1.8
1089,1.76
1090,1.84
1091,1.8
1092,2.026
1093,1.7719999999999998
1094,1.798
1095,1.7919999999999998
1096,1.7719999999999998
1097,1.8
1098,2.0340000000000003
1099,1.76
1100,1.7719999999999998
1101,1.766
1102,1.8
1103,1.86
1104,1.908
1105,1.794
1106,1.7380000000000002
1107,1.766
1108,1.8
1109,1.76
1110,1.942
1111,1.8
1112,1.726
1113,1.8
1114,1.806
1115,1.826
1116,1.902
1117,1.926
1118,1.636
1119,1.828
1120,1.7380000000000002
1121,1.8
1122,1.966
1123,1.8
1124,1.766
1125,1.796
1126,1.86
1127,1.7719999999999998
1128,1.966
1129,1.8
1130,1.7919999999999998
1131,1.832
1132,1.706
1133,1.892
1134,1.968
1135,1.7380000000000002
1136,1.758
1137,1.866
1138,1.832
1139,1.826
1140,1.9
1141,1.7719999999999998
1142,1.832
1143,1.7919999999999998
1144,1.802
1145,1.7380000000000002
1146,2.026
1147,1.766
1148,1.806
1149,1.828
1150,1.7719999999999998
1151,1.766
1152,2.0
1153,1.73
1154,1.794
1155,1.672
1156,1.766
1157,1.726
1158,1.938
1159,1.732
1160,1.734
1161,1.696
1162,1.8
1163,1.734
1164,1.99
1165,1.7719999999999998
1166,1.794
1167,1.806
1168,1.8
1169,1.766
1170,1.966
1171,1.826
1172,1.706
1173,1.766
1174,1.8
1175,1.8
1176,1.934
1177,1.86
1178,1.764
1179,1.704
1180,1.826
1181,1.8
1182,1.966
1183,1.7619999999999998
1184,1.806
1185,1.802
1186,1.794
1187,2.006
1188,2.226
1189,1.96
1190,1.898
1191,1.966
1192,1.836
1193,1.766
1194,1.966
1195,1.766
1196,1.798
1197,1.766
1198,1.892
1199,1.706
1200,1.994
1201,1.8
1202,1.8
1203,1.7719999999999998
1204,1.9
1205,1.76
1206,1.972
1207,1.734
1208,1.732
1209,1.794
1210,1.734
1211,1.734
1212,1.968
1213,1.7
1214,1.838
1215,1.828
1216,1.7
1217,1.7
1218,1.97
1219,1.76
1220,1.798
1221,1.734
1222,1.668
1223,1.766
1224,1.926
1225,1.832
1226,1.666
1227,1.736
1228,1.794
1229,1.7380000000000002
1230,1.966
1231,1.828
1232,1.666
1233,1.806
1234,1.798
1235,1.7919999999999998
1236,1.906
1237,1.8
1238,1.766
1239,1.86
1240,1.764
1241,1.7919999999999998
1242,1.97
1243,1.9
1244,1.766
1245,1.866
1246,1.7719999999999998
1247,1.834
1248,1.926
1249,1.872
1250,1.824
1251,1.866
1252,1.764
1253,1.704
1254,2.0
1255,1.826
1256,1.7380000000000002
1257,1.766
1258,1.828
1259,1.7719999999999998
1260,1.958
1261,1.838
1262,1.896
1263,1.866
1264,2.09
1265,1.834
1266,2.14
1267,1.96
1268,1.974
1269,1.866
1270,1.8
1271,1.826
1272,1.94
1273,1.734
1274,1.826
1275,1.838
1276,1.8
1277,1.826
1278,2.036
1279,1.704
1280,1.766
1281,1.832
1282,1.826
1283,1.866
1284,2.07
1285,1.7719999999999998
1286,1.862
1287,1.7719999999999998
1288,1.766
1289,1.834
1290,1.966
1291,1.8
1292,1.766
1293,1.8
1294,1.828
1295,1.798
1296,1.994
1297,1.766
1298,1.806
1299,1.794
1300,1.706
1301,1.734
1302,1.966
1303,1.734
1304,1.734
1305,1.796
1306,1.766
1307,1.892
1308,1.904
1309,1.734
1310,1.83
1311,1.7919999999999998
1312,1.732
1313,1.7380000000000002
1314,1.966
1315,1.734
1316,1.794
1317,1.706
1318,1.834
1319,1.6980000000000002
1320,1.994
1321,1.766
1322,1.86
1323,1.8
1324,1.7719999999999998
1325,1.734
1326,1.996
1327,1.76
1328,1.832
1329,1.706
1330,1.832
1331,1.794
1332,2.07
1333,1.766
1334,1.8
1335,1.7719999999999998
1336,1.766
1337,1.834
1338,1.934
1339,1.86
1340,1.706
1341,1.798
1342,1.798
1343,1.8
1344,2.026
1345,1.906
1346,1.798
1347,2.4
1348,1.826
1349,1.832
1350,1.874
1351,1.834
1352,1.766
1353,1.86
1354,1.704
1355,1.766
1356,1.93
1357,1.89
1358,1.704
1359,1.8
1360,1.86
1361,1.706
1362,1.964
1363,1.766
1364,1.858
1365,1.6980000000000002
1366,1.768
1367,1.7380000000000002
1368,2.028
1369,1.7
1370,1.7380000000000002
1371,1.7919999999999998
1372,1.706
1373,1.826
1374,1.966
1375,1.764
1376,1.736
1377,1.734
1378,1.766
1379,1.766
1380,1.966
1381,1.734
1382,1.8
1383,1.826
1384,1.7719999999999998
1385,1.794
1386,1.972
1387,1.766
1388,1.824
1389,1.7380000000000002
1390,1.766
1391,1.8
1392,1.966
1393,1.832
1394,1.7919999999999998
1395,1.806
1396,1.766
1397,1.8
1398,1.966
1399,1.834
1400,1.76
1401,1.806
1402,1.926
1403,1.704
1404,1.966
1405,1.832
1406,1.794
1407,1.83
1408,1.7719999999999998
1409,1.8
1410,1.966
1411,1.834
1412,1.766
1413,1.832
1414,1.79
1415,2.006
1416,1.958
1417,1.766
1418,1.74
1419,1.766
1420,1.8
1421,1.764
1422,2.03
1423,1.764
1424,1.798
1425,1.76
1426,1.8
1427,1.74
1428,2.02
1429,1.672
1430,1.794
1431,1.7
1432,1.8
1433,1.706
1434,1.962
1435,1.7280000000000002
1436,1.7719999999999998
1437,1.7
1438,1.892
1439,1.606
1440,1.934
1441,1.732
1442,1.764
1443,1.734
1444,1.794
1445,1.672
1446,1.928
1447,1.7719999999999998
1448,1.732
1449,1.766
1450,1.79
1451,1.7719999999999998
1452,1.934
1453,1.834
1454,1.76
1455,1.7719999999999998
1456,1.766
1457,1.826
1458,1.938
1459,1.7919999999999998
1460,1.804
1461,1.834
1462,1.8
1463,1.8
1464,1.996
1465,1.766
1466,2.0580000000000003
1467,1.8
1468,1.872
1469,1.924
1470,1.972
1471,1.9
1472,2.16
1473,1.898
1474,1.964
1475,1.932
1476,1.966
1477,2.0980000000000003
1478,2.1
1479,1.766
1480,1.86
1481,1.974
1482,1.992
1483,1.906
1484,2.16
1485,1.906
1486,1.998
1487,1.932
1488,2.0340000000000003
1489,1.998
1490,2.224
1491,1.7719999999999998
1492,1.766
1493,1.834
1494,1.7619999999999998
1495,1.8
1496,1.94
1497,1.826
1498,1.832
1499,1.7380000000000002
1500,1.766
1501,1.866
1502,1.964
1503,1.834
1504,1.734
1505,1.794
1506,1.824
1507,1.764
1508,1.7380000000000002
1509,1.86
1510,1.938
1511,1.76
1512,1.766
1513,1.732
1514,1.866
1515,1.606
1516,1.996
1517,1.826
1518,1.732
1519,1.866
1520,1.7380000000000002
1521,1.764
1522,1.96
1523,1.7380000000000002
1524,1.766
1525,1.764
1526,1.766
1527,1.764
1528,2.0
1529,1.8
1530,1.76
1531,1.768
1532,1.766
1533,1.7719999999999998
1534,2.0
1535,1.734
1536,1.826
1537,1.706
1538,1.8
1539,1.7
1540,2.056
1541,1.74
1542,1.766
1543,1.7619999999999998
1544,1.732
1545,1.764
1546,1.93
1547,1.766
1548,1.764
1549,1.826
1550,1.7719999999999998
1551,1.86
1552,2.0
1553,1.7719999999999998
1554,1.76
1555,1.766
1556,1.806
1557,1.7619999999999998
1558,1.94
1559,1.8
1560,1.76
1561,1.866
1562,1.7380000000000002
1563,1.764
1564,1.964
1565,1.8
1566,1.766
1567,1.8
1568,1.766
1569,1.766
1570,1.934
1571,1.766
1572,1.892
1573,1.604
1574,1.86
1575,1.706
1576,1.732
1577,1.802
1578,1.928
1579,1.764
1580,1.67
1581,1.8
1582,1.732
1583,1.76
1584,1.874
1585,1.826
1586,1.67
1587,1.7280000000000002
1588,1.892
1589,1.7380000000000002
1590,2.0540000000000003
1591,1.732
1592,1.832
1593,1.662
1594,1.872
1595,1.732
1596,1.996
1597,1.768
1598,1.76
1599,1.7719999999999998
1600,1.8
1601,1.734
1602,2.0340000000000003
1603,1.794
1604,1.8
1605,1.8
1606,1.7719999999999998
1607,1.734
1608,2.0340000000000003
1609,1.86
1610,1.806
1611,1.768
1612,1.834
1613,1.766
1614,2.03
1615,1.96
1616,1.638
1617,1.834
1618,1.8
1619,1.898
1620,2.0340000000000003
1621,1.828
1622,1.8
1623,1.84
1624,1.826
1625,1.77
1626,1.966
1627,1.8
1628,1.798
1629,1.826
1630,1.7
1631,1.806
1632,2.656
1633,1.764
1634,1.734
1635,1.806
1636,1.826
1637,1.706
1638,1.932
1639,1.766
1640,1.76
1641,1.7719999999999998
1642,1.8
1643,1.732
1644,2.026
1645,1.7
1646,1.808
1647,1.73
1648,1.824
1649,1.7380000000000002
1650,2.0580000000000003
1651,1.672
1652,1.794
1653,1.74
1654,1.8
1655,1.766
1656,1.996
1657,1.7280000000000002
1658,1.834
1659,1.7619999999999998
1660,1.798
1661,1.824
1662,1.942
1663,1.732
1664,1.8
1665,1.766
1666,1.798
1667,1.766
1668,1.966
1669,1.768
1670,1.824
1671,1.7380000000000002
1672,1.766
1673,1.8
1674,2.0
1675,1.76
1676,1.7719999999999998
1677,1.894
1678,1.8
1679,1.804
1680,1.994
1681,1.832
1682,1.766
1683,1.764
1684,1.764
1685,1.798
1686,1.932
1687,1.8
1688,1.732
1689,1.8
1690,1.798
1691,1.766
1692,1.93
1693,1.8
1694,1.734
1695,1.768
1696,1.732
1697,1.766
1698,1.934
1699,1.73
1700,1.8
1701,1.732
1702,1.832
1703,1.732
1704,1.964
1705,1.766
1706,1.8
1707,1.734
1708,1.8
1709,1.758
1710,2.002
1711,1.732
1712,1.7719999999999998
1713,1.768
1714,1.826
1715,1.734
1716,1.976
1717,1.7280000000000002
1718,1.804
1719,1.6980000000000002
1720,1.8
1721,1.826
1722,1.874
1723,1.73
1724,1.794
1725,1.706
1726,1.764
1727,1.766
1728,2.0340000000000003
1729,1.798
1730,1.732
1731,1.7919999999999998
1732,1.764
1733,1.774
1734,1.93
1735,1.766
1736,1.734
1737,1.76
1738,1.7380000000000002
1739,1.828
1740,1.966
1741,1.7
1742,1.734
1743,1.804
1744,1.7
1745,1.798
1746,1.994
1747,1.734
1748,1.766
1749,1.794
1750,1.798
1751,1.77
1752,1.964
1753,1.8
1754,1.734
1755,1.764
1756,1.764
1757,1.798
1758,1.994
1759,1.6980000000000002
1760,1.806
1761,1.794
1762,1.7719999999999998
1763,1.764
1764,1.966
1765,1.764
1766,1.898
1767,1.966
1768,2.026
1769,1.966
1770,2.176
1771,1.992
1772,2.006
1773,1.966
1774,2.1
1775,1.966
1776,2.032
1777,1.79
1778,1.7380000000000002
1779,1.826
1780,1.798
1781,1.7380000000000002
1782,2.0
1783,1.8
1784,1.734
1785,1.892
1786,1.706
1787,1.798
1788,1.966
1789,1.766
1790,1.734
1791,1.768
1792,1.732
1793,1.834
1794,1.928
1795,1.8
1796,1.694
1797,1.86
1798,1.7
1799,1.864
1800,1.936
1801,1.806
1802,1.766
1803,1.8
1804,1.79
1805,1.7
1806,1.942
1807,1.832
1808,1.766
1809,1.758
1810,1.806
1811,1.766
1812,1.93
1813,1.7919999999999998
1814,1.804
1815,1.794
1816,1.8
1817,1.774
1818,2.0
1819,1.834
1820,1.832
1821,1.794
1822,1.806
1823,1.8
1824,1.996
1825,1.8
1826,1.832
1827,1.8
1828,1.894
1829,1.806
1830,2.066
1831,1.8
1832,1.832
1833,1.86
1834,1.806
1835,1.8
1836,2.0340000000000003
1837,1.79
1838,1.906
1839,1.832
1840,1.894
1841,1.804
1842,2.0
1843,1.766
1844,1.828
1845,1.74
1846,1.766
1847,1.892
1848,1.872
1849,1.826
1850,1.74
1851,1.766
1852,1.7619999999999998
1853,1.9
1854,1.906
1855,1.8
1856,1.8
1857,1.798
1858,1.734
1859,1.8
1860,2.0
1861,1.766
1862,1.7
1863,1.826
1864,1.7719999999999998
1865,1.866
1866,1.99
1867,1.7719999999999998
1868,1.826
1869,1.7
1870,1.866
1871,1.766
1872,1.972
1873,1.834
1874,1.868
1875,1.924
1876,1.794
1877,1.7380000000000002
1878,2.056
1879,1.804
1880,1.8
1881,1.822
1882,1.84
1883,1.8
1884,2.062
1885,1.86
1886,1.806
1887,1.8
1888,1.866
1889,1.858
1890,2.032
1891,1.774
1892,1.8
1893,1.856
1894,1.962
1895,1.7380000000000002
1896,1.964
1897,1.834
1898,1.7919999999999998
1899,1.806
1900,1.8
1901,1.798
1902,1.992
1903,1.7719999999999998
1904,1.734
1905,1.798
1906,1.832
1907,1.766
1908,2.0
1909,1.894
1910,1.7719999999999998
1911,1.832
1912,1.798
1913,1.834
1914,2.0
1915,1.892
1916,1.704
1917,1.8
1918,1.894
1919,1.906
1920,1.998
1921,1.794
1922,1.7719999999999998
1923,2.4
1924,1.892
1925,1.74
1926,2.0
1927,1.766
1928,1.864
1929,1.828
1930,1.7719999999999998
1931,1.798
1932,2.026
1933,1.7380000000000002
1934,1.924
1935,1.672
1936,1.866
1937,1.7919999999999998
1938,2.032
1939,1.74
1940,1.834
1941,1.766
1942,1.892
1943,1.706
1944,2.0
1945,1.766
1946,1.866
1947,1.766
1948,1.8
1949,1.766
1950,2.02
1951,1.74
1952,1.734
1953,1.834
1954,1.8
1955,1.8
1956,1.93
1957,1.832
1958,1.732
1959,1.8
1960,1.826
1961,1.806
1962,1.93
1963,1.83
1964,1.756
1965,1.864
1966,1.7619999999999998
1967,1.806
1968,1.964
1969,1.926
1970,1.666
1971,1.806
1972,1.826
1973,1.806
1974,1.992
1975,1.806
1976,1.766
1977,1.926
1978,1.764
1979,1.804
1980,2.03
1981,1.86
1982,1.7719999999999998
